,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,132692506.0,100283911.0,100436250.0,100436250.0,102902316.0,
Share Issued,132692506.0,100283911.0,100436250.0,100436250.0,102902316.0,
Net Debt,2233797.0,2936521.0,1841967.0,2049205.0,1883382.0,
Total Debt,2522792.0,3348176.0,2127504.0,2357749.0,2221987.0,
Tangible Book Value,-5898879.0,-6265845.0,-4609198.0,-3802075.0,-2657343.0,
Invested Capital,-2056427.0,-1623699.0,-1211321.0,-196188.0,791621.0,
Working Capital,-5960473.0,-4649966.0,-3619611.0,-2267619.0,-2878668.0,
Net Tangible Assets,-5898879.0,-6265845.0,-4609198.0,-3802075.0,-2657343.0,
Capital Lease Obligations,230340.0,256030.0,279627.0,301862.0,323023.0,
Common Stock Equity,-4348879.0,-4715845.0,-3059198.0,-2252075.0,-1107343.0,
Total Capitalization,-4348879.0,-3001866.0,-1932229.0,-538096.0,-1107343.0,
Total Equity Gross Minority Interest,-4348879.0,-4715845.0,-3059198.0,-2252075.0,-1107343.0,
Stockholders Equity,-4348879.0,-4715845.0,-3059198.0,-2252075.0,-1107343.0,
Other Equity Interest,529342.0,884769.0,1471779.0,884769.0,-8000.0,
Gains Losses Not Affecting Retained Earnings,310228.0,310228.0,310228.0,310228.0,310228.0,
Foreign Currency Translation Adjustments,,,,,,119898.0
Retained Earnings,-61237295.0,-59023970.0,-57869938.0,-56347169.0,-53972066.0,
Additional Paid In Capital,8109092.0,9124120.0,8920847.0,8792211.0,8581776.0,
Capital Stock,47939754.0,43989008.0,44107886.0,44107886.0,43980719.0,
Common Stock,47939754.0,43989008.0,44107886.0,44107886.0,43980719.0,
Total Liabilities Net Minority Interest,6416018.0,6876613.0,5116037.0,4528061.0,4069036.0,
Total Non Current Liabilities Net Minority Interest,111549.0,1858237.0,1301506.0,1917110.0,230340.0,
Other Non Current Liabilities,,-1.0,,1.0,,-1.0
Liabilities Heldfor Sale Non Current,,,,,0.0,263052.0
Long Term Debt And Capital Lease Obligation,111549.0,1858238.0,1301506.0,1917109.0,230340.0,
Long Term Capital Lease Obligation,111549.0,144259.0,174537.0,203130.0,230340.0,
Long Term Debt,,1713979.0,1126969.0,1713979.0,,
Current Liabilities,6304469.0,5018376.0,3814531.0,2610951.0,3838696.0,
Other Current Liabilities,462817.0,437219.0,438544.0,439228.0,440209.0,
Current Debt And Capital Lease Obligation,2411243.0,1489938.0,825998.0,440640.0,1991647.0,
Current Capital Lease Obligation,118791.0,111771.0,105090.0,98732.0,92683.0,
Current Debt,2292452.0,1378167.0,720908.0,341908.0,1898964.0,
Other Current Borrowings,2050452.0,1378167.0,720908.0,341908.0,1898964.0,
Current Notes Payable,242000.0,,,341908.0,1898964.0,
Payables And Accrued Expenses,3430409.0,3091219.0,2549989.0,1731083.0,1406840.0,
Current Accrued Expenses,510548.0,362244.0,429649.0,125747.0,133609.0,
Interest Payable,202902.0,,,35892.0,0.0,
Payables,2919861.0,2728975.0,2120340.0,1605336.0,1273231.0,
Accounts Payable,2919861.0,2621624.0,2120340.0,1605336.0,1273231.0,
Total Assets,2067139.0,2160768.0,2056839.0,2275986.0,2961693.0,
Total Non Current Assets,1723143.0,1792356.0,1861919.0,1932655.0,2001665.0,
Other Non Current Assets,28750.0,28750.0,28750.0,28750.0,28750.0,
Non Current Prepaid Assets,28137.0,28137.0,28137.0,28137.0,28137.0,
Goodwill And Other Intangible Assets,1550000.0,1550000.0,1550000.0,1550000.0,1550000.0,
Other Intangible Assets,1550000.0,,,,1550000.0,
Net PPE,116256.0,185469.0,255032.0,325768.0,394778.0,
Accumulated Depreciation,-787869.0,-745029.0,-701837.0,-657471.0,-614832.0,
Gross PPE,904125.0,930498.0,956869.0,983239.0,1009610.0,
Other Properties,904125.0,930498.0,956869.0,983239.0,1009610.0,
Current Assets,343996.0,368410.0,194920.0,343332.0,960028.0,
Other Current Assets,105485.0,105485.0,105485.0,105485.0,105485.0,
Assets Held For Sale Current,780.0,525.0,826.0,7638.0,10687.0,
Prepaid Assets,51074.0,80524.0,45837.0,208266.0,801084.0,
Receivables,128002.0,26251.0,36862.0,15261.0,27190.0,
Duefrom Related Parties Current,14447.0,906.0,906.0,918.0,906.0,
Accounts Receivable,113555.0,25345.0,35956.0,14343.0,26284.0,
Cash Cash Equivalents And Short Term Investments,58655.0,155625.0,5910.0,6682.0,15582.0,
Cash And Cash Equivalents,58655.0,155625.0,5910.0,6682.0,15582.0,
Cash Financial,58655.0,,,,15582.0,
