,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,480010000.0,480010000.0,480010000.0
Share Issued,480010000.0,480010000.0,480010000.0
Net Debt,699915.0,1285481.0,317232.0
Total Debt,2864979.0,2668436.0,2420158.0
Tangible Book Value,5007579.0,6063293.0,8693289.0
Invested Capital,7018088.0,8410112.0,10598402.0
Working Capital,2207174.0,4699174.0,7460727.0
Net Tangible Assets,5007579.0,6063293.0,8693289.0
Capital Lease Obligations,854470.0,321617.0,515045.0
Common Stock Equity,5007579.0,6063293.0,8693289.0
Total Capitalization,5007579.0,7741962.0,10371958.0
Total Equity Gross Minority Interest,5007579.0,6063293.0,8693289.0
Stockholders Equity,5007579.0,6063293.0,8693289.0
Retained Earnings,-7503641.0,-6585608.0,-3845718.0
Additional Paid In Capital,8619759.0,8619759.0,8619759.0
Capital Stock,827603.0,827603.0,827603.0
Common Stock,827603.0,827603.0,827603.0
Total Liabilities Net Minority Interest,8179185.0,6996518.0,7509865.0
Total Non Current Liabilities Net Minority Interest,649886.0,1847491.0,1927966.0
Non Current Deferred Taxes Liabilities,213567.0,125858.0,119633.0
Long Term Debt And Capital Lease Obligation,436319.0,1721633.0,1808333.0
Long Term Capital Lease Obligation,436319.0,42964.0,129664.0
Long Term Debt,0.0,1678669.0,1678669.0
Current Liabilities,7529299.0,5149027.0,5581899.0
Current Debt And Capital Lease Obligation,2428660.0,946803.0,611825.0
Current Capital Lease Obligation,418151.0,278653.0,385381.0
Current Debt,2010509.0,668150.0,226444.0
Pensionand Other Post Retirement Benefit Plans Current,24687.0,34906.0,34906.0
Payables,3325126.0,3721955.0,3582476.0
Other Payable,1425060.0,1558270.0,1193763.0
Total Tax Payable,208631.0,77856.0,89285.0
Accounts Payable,1691435.0,2085829.0,2299428.0
Total Assets,13186764.0,13059811.0,16203154.0
Total Non Current Assets,3450291.0,3211610.0,3160528.0
Non Current Deferred Taxes Assets,188876.0,129211.0,129211.0
Investment Properties,2005078.0,2026594.0,2048111.0
Net PPE,1256337.0,1055805.0,983206.0
Accumulated Depreciation,-7595662.0,,-8590317.0
Gross PPE,8851999.0,1055805.0,9573523.0
Other Properties,,1055805.0,
Machinery Furniture Equipment,3302229.0,,3104086.0
Buildings And Improvements,5284682.0,,5250457.0
Land And Improvements,265088.0,,1218980.0
Properties,0.0,,0.0
Current Assets,9736473.0,9848201.0,13042626.0
Restricted Cash,,,0.0
Prepaid Assets,1833564.0,272611.0,1638273.0
Other Receivables,5032323.0,7802967.0,8303982.0
Accounts Receivable,1559992.0,711285.0,1512490.0
Allowance For Doubtful Accounts Receivable,-76988.0,-59599.0,-59599.0
Gross Accounts Receivable,1636980.0,770884.0,1572089.0
Cash Cash Equivalents And Short Term Investments,1310594.0,1061338.0,1587881.0
Cash And Cash Equivalents,1310594.0,1061338.0,1587881.0
Cash Equivalents,,,0.0
Cash Financial,1310594.0,1061338.0,1587881.0
