,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,126336765.0,105286765.0,105274968.0,105274968.0,105274968.0,,
Share Issued,126336765.0,105286765.0,105274968.0,105274968.0,105274968.0,,
Total Debt,14381000.0,13108000.0,13166000.0,14560000.0,16846000.0,,
Tangible Book Value,150817000.0,116541000.0,239055000.0,235234000.0,244607000.0,,
Invested Capital,221127000.0,187995000.0,311176000.0,305957000.0,314303000.0,,
Working Capital,140946000.0,106820000.0,149683000.0,142900000.0,154524000.0,,
Net Tangible Assets,150817000.0,116541000.0,239055000.0,235234000.0,244607000.0,,
Capital Lease Obligations,14381000.0,13108000.0,13166000.0,14560000.0,15846000.0,,
Common Stock Equity,221127000.0,187995000.0,311176000.0,305957000.0,313303000.0,,
Total Capitalization,221127000.0,187995000.0,311176000.0,305957000.0,313303000.0,,
Total Equity Gross Minority Interest,221127000.0,187995000.0,311176000.0,305957000.0,313303000.0,,
Stockholders Equity,221127000.0,187995000.0,311176000.0,305957000.0,313303000.0,,
Other Equity Interest,-195714000.0,-173169000.0,-49928000.0,-55219000.0,-48050000.0,,
Additional Paid In Capital,415673000.0,359956000.0,359956000.0,359956000.0,359833000.0,,
Capital Stock,1263000.0,1053000.0,1053000.0,1053000.0,1053000.0,,
Common Stock,1263000.0,1053000.0,1053000.0,1053000.0,1053000.0,,
Total Liabilities Net Minority Interest,33358000.0,33667000.0,25743000.0,30415000.0,35343000.0,,
Total Non Current Liabilities Net Minority Interest,8522000.0,8309000.0,8460000.0,9551000.0,10691000.0,,
Other Non Current Liabilities,1000.0,1000.0,,-1000.0,-1000.0,-1000.0,
Long Term Debt And Capital Lease Obligation,8521000.0,8308000.0,8460000.0,9552000.0,10692000.0,,
Long Term Capital Lease Obligation,8521000.0,8308000.0,8460000.0,9552000.0,10692000.0,,
Long Term Debt,,0.0,0.0,0.0,0.0,0.0,
Current Liabilities,24836000.0,25358000.0,17283000.0,20864000.0,24652000.0,,
Other Current Liabilities,16827000.0,-1000.0,10405000.0,10186000.0,15071000.0,,
Current Debt And Capital Lease Obligation,5860000.0,4800000.0,4706000.0,5008000.0,6154000.0,,
Current Capital Lease Obligation,5860000.0,4800000.0,4706000.0,5008000.0,5154000.0,,
Current Debt,,0.0,0.0,0.0,1000000.0,2000000.0,
Pensionand Other Post Retirement Benefit Plans Current,,7474000.0,,,,7921000.0,
Payables,2149000.0,6549000.0,2172000.0,5670000.0,3427000.0,,
Total Tax Payable,,4546000.0,,,,4357000.0,
Accounts Payable,2149000.0,2003000.0,2172000.0,5670000.0,3427000.0,,
Total Assets,254485000.0,221662000.0,336919000.0,336372000.0,348646000.0,,
Total Non Current Assets,88703000.0,89484000.0,169953000.0,172608000.0,169470000.0,,
Other Non Current Assets,,,1000.0,1000.0,,,-1000.0
Non Current Deferred Taxes Assets,0.0,0.0,79624000.0,80905000.0,78457000.0,,
Goodwill And Other Intangible Assets,70310000.0,71454000.0,72121000.0,70723000.0,68696000.0,,
Other Intangible Assets,70310000.0,71454000.0,72121000.0,70723000.0,68696000.0,,
Net PPE,13621000.0,12411000.0,12765000.0,14037000.0,15332000.0,,
Accumulated Depreciation,-12654000.0,-264000.0,-11213000.0,-9941000.0,-8615000.0,,
Gross PPE,26275000.0,12675000.0,23978000.0,23978000.0,23947000.0,,
Other Properties,25730000.0,24686000.0,23433000.0,23433000.0,23433000.0,,
Machinery Furniture Equipment,545000.0,545000.0,545000.0,545000.0,514000.0,,
Buildings And Improvements,,12130000.0,,,,16301000.0,
Properties,,0.0,,,,0.0,
Current Assets,165782000.0,132178000.0,166966000.0,163764000.0,179176000.0,,
Other Current Assets,-1000.0,,,,,-1000.0,
Restricted Cash,2846000.0,5290000.0,1458000.0,2288000.0,1395000.0,,
Prepaid Assets,,1419000.0,,,,1540000.0,
Other Receivables,8916000.0,6697000.0,7808000.0,13111000.0,9979000.0,,
Accounts Receivable,82843000.0,81004000.0,104352000.0,93698000.0,92416000.0,,
Allowance For Doubtful Accounts Receivable,,-1568000.0,,,,-939000.0,
Gross Accounts Receivable,,82572000.0,,,,111876000.0,
Cash Cash Equivalents And Short Term Investments,71178000.0,37768000.0,53348000.0,54667000.0,75386000.0,,
Cash And Cash Equivalents,71178000.0,37768000.0,53348000.0,54667000.0,75386000.0,,
