,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,10859269.0,10859269.0,10859000.0,10761871.0,10761871.0,
Share Issued,10859269.0,10859269.0,10859000.0,10761871.0,10761871.0,
Net Debt,98864000.0,96898000.0,99646000.0,103767000.0,111126000.0,
Total Debt,120449000.0,120042000.0,121117000.0,112010000.0,121247000.0,
Tangible Book Value,103088000.0,106174000.0,114800000.0,117134000.0,119595000.0,
Invested Capital,202383000.0,203860000.0,215569000.0,222285000.0,233189000.0,
Working Capital,106906000.0,105358000.0,127201000.0,142182000.0,160028000.0,
Net Tangible Assets,103088000.0,106174000.0,114800000.0,117134000.0,119595000.0,
Capital Lease Obligations,21154000.0,22356000.0,20348000.0,6859000.0,7653000.0,
Common Stock Equity,103088000.0,106174000.0,114800000.0,117134000.0,119595000.0,
Total Capitalization,195126000.0,196342000.0,209597000.0,216070000.0,228111000.0,
Total Equity Gross Minority Interest,103088000.0,106174000.0,114800000.0,117134000.0,119595000.0,
Stockholders Equity,103088000.0,106174000.0,114800000.0,117134000.0,119595000.0,
Gains Losses Not Affecting Retained Earnings,-35000.0,395000.0,729000.0,1029000.0,-325000.0,
Other Equity Adjustments,-35000.0,395000.0,729000.0,1029000.0,-325000.0,
Retained Earnings,55153000.0,57778000.0,66348000.0,68603000.0,72527000.0,
Capital Stock,47970000.0,48001000.0,47723000.0,47502000.0,47393000.0,
Common Stock,47970000.0,48001000.0,47723000.0,47502000.0,47393000.0,
Total Liabilities Net Minority Interest,219775000.0,219093000.0,209763000.0,198740000.0,208962000.0,
Total Non Current Liabilities Net Minority Interest,118702000.0,116988000.0,118118000.0,106749000.0,116174000.0,
Other Non Current Liabilities,5500000.0,4444000.0,2969000.0,954000.0,,114000.0
Non Current Deferred Liabilities,10000.0,20000.0,4000.0,0.0,5000.0,
Non Current Deferred Taxes Liabilities,10000.0,20000.0,4000.0,0.0,5000.0,
Long Term Debt And Capital Lease Obligation,113192000.0,112524000.0,115145000.0,105795000.0,116169000.0,
Long Term Capital Lease Obligation,21154000.0,22356000.0,20348000.0,6859000.0,7653000.0,
Long Term Debt,92038000.0,90168000.0,94797000.0,98936000.0,108516000.0,
Current Liabilities,101073000.0,102105000.0,91645000.0,91991000.0,92788000.0,
Other Current Liabilities,22048000.0,21982000.0,17747000.0,13894000.0,16586000.0,
Current Debt And Capital Lease Obligation,7257000.0,7518000.0,5972000.0,6215000.0,5078000.0,
Current Debt,7257000.0,7518000.0,5972000.0,6215000.0,5078000.0,
Other Current Borrowings,7257000.0,7518000.0,5972000.0,6215000.0,5078000.0,
Pensionand Other Post Retirement Benefit Plans Current,5928000.0,10140000.0,6853000.0,8157000.0,5857000.0,
Payables And Accrued Expenses,65840000.0,62465000.0,61073000.0,63725000.0,65267000.0,
Payables,65840000.0,62465000.0,61073000.0,63725000.0,65267000.0,
Accounts Payable,65840000.0,62465000.0,61073000.0,63725000.0,65267000.0,
Total Assets,322863000.0,325267000.0,324563000.0,315874000.0,328557000.0,
Total Non Current Assets,114884000.0,117804000.0,105717000.0,81701000.0,75741000.0,
Other Non Current Assets,28359000.0,25038000.0,23325000.0,19230000.0,13609000.0,
Non Current Deferred Assets,29309000.0,29774000.0,24715000.0,23397000.0,21563000.0,
Non Current Deferred Taxes Assets,29309000.0,29774000.0,24715000.0,23397000.0,21563000.0,
Net PPE,57216000.0,62992000.0,57677000.0,39074000.0,40569000.0,
Accumulated Depreciation,,,,-106961000.0,,
Gross PPE,57216000.0,62992000.0,57677000.0,146035000.0,40569000.0,
Other Properties,57216000.0,62992000.0,57677000.0,105487000.0,40569000.0,
Machinery Furniture Equipment,,,,7238000.0,,
Buildings And Improvements,,,,29276000.0,,
Land And Improvements,,,,4034000.0,,
Properties,,,,0.0,,
Current Assets,207979000.0,207463000.0,218846000.0,234173000.0,252816000.0,
Other Current Assets,13885000.0,15031000.0,17823000.0,21917000.0,19653000.0,
Inventory,85798000.0,88440000.0,97572000.0,97321000.0,99330000.0,
Work In Process,20527000.0,20836000.0,22040000.0,21892000.0,23182000.0,
Raw Materials,65271000.0,67604000.0,75532000.0,75429000.0,76148000.0,
Receivables,107865000.0,103204000.0,102328000.0,113551000.0,131365000.0,
Other Receivables,23254000.0,19872000.0,22263000.0,17409000.0,19032000.0,
Accounts Receivable,84611000.0,83332000.0,80065000.0,96142000.0,112333000.0,
Allowance For Doubtful Accounts Receivable,-4642000.0,-4610000.0,-4257000.0,-3479000.0,-2798000.0,
Gross Accounts Receivable,89253000.0,87942000.0,84322000.0,99621000.0,115131000.0,
Cash Cash Equivalents And Short Term Investments,431000.0,788000.0,1123000.0,1384000.0,2468000.0,
Cash And Cash Equivalents,431000.0,788000.0,1123000.0,1384000.0,2468000.0,
