,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,72640800.0,72640800.0,72641000.0
Share Issued,72640800.0,72640800.0,72641000.0
Total Debt,64151000.0,67346000.0,0.0
Tangible Book Value,509598000.0,550018000.0,588546000.0
Invested Capital,513651000.0,554772000.0,591847000.0
Working Capital,400881000.0,438884000.0,478674000.0
Net Tangible Assets,509598000.0,550018000.0,588546000.0
Capital Lease Obligations,64151000.0,67346000.0,0.0
Common Stock Equity,513651000.0,554772000.0,591847000.0
Total Capitalization,513651000.0,554772000.0,591847000.0
Total Equity Gross Minority Interest,513651000.0,554772000.0,591847000.0
Stockholders Equity,513651000.0,554772000.0,591847000.0
Retained Earnings,-241451000.0,-200330000.0,-163255000.0
Additional Paid In Capital,28694000.0,28694000.0,28694000.0
Capital Stock,726408000.0,726408000.0,726408000.0
Common Stock,726408000.0,726408000.0,726408000.0
Total Liabilities Net Minority Interest,237900000.0,232409000.0,169521000.0
Total Non Current Liabilities Net Minority Interest,57651000.0,60920000.0,1000.0
Non Current Deferred Taxes Liabilities,0.0,1000.0,1000.0
Long Term Debt And Capital Lease Obligation,57651000.0,60919000.0,0.0
Long Term Capital Lease Obligation,57651000.0,60919000.0,0.0
Current Liabilities,180249000.0,171489000.0,169520000.0
Other Current Liabilities,123732000.0,120793000.0,122612000.0
Current Debt And Capital Lease Obligation,6500000.0,6427000.0,0.0
Current Capital Lease Obligation,6500000.0,6427000.0,0.0
Payables,25423000.0,19294000.0,18919000.0
Other Payable,22477000.0,16579000.0,16604000.0
Accounts Payable,2946000.0,2715000.0,2315000.0
Total Assets,751551000.0,787181000.0,761368000.0
Total Non Current Assets,170421000.0,176808000.0,113174000.0
Non Current Prepaid Assets,7303000.0,8892000.0,11831000.0
Non Current Deferred Taxes Assets,469000.0,482000.0,482000.0
Investmentin Financial Assets,80000000.0,80000000.0,80000000.0
Available For Sale Securities,80000000.0,80000000.0,80000000.0
Goodwill And Other Intangible Assets,4053000.0,4754000.0,3301000.0
Net PPE,78596000.0,82680000.0,17560000.0
Gross PPE,78596000.0,82680000.0,17560000.0
Other Properties,78596000.0,82680000.0,17560000.0
Current Assets,581130000.0,610373000.0,648194000.0
Other Current Assets,3341000.0,4047000.0,3276000.0
Prepaid Assets,5119000.0,3385000.0,2888000.0
Other Receivables,1740000.0,1841000.0,2105000.0
Taxes Receivable,774000.0,651000.0,895000.0
Accounts Receivable,143000.0,226000.0,168000.0
Gross Accounts Receivable,143000.0,226000.0,168000.0
Cash Cash Equivalents And Short Term Investments,570013000.0,600223000.0,638862000.0
Other Short Term Investments,562649000.0,588279000.0,613303000.0
Cash And Cash Equivalents,7364000.0,11944000.0,25559000.0
