,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,130776160.0,128044000.0,128018000.0,125806000.0,125779735.0,
Share Issued,130776160.0,128044000.0,128018000.0,125806000.0,125779735.0,
Net Debt,3861000000.0,3735000000.0,3927000000.0,3493000000.0,2962000000.0,
Total Debt,4446000000.0,4574000000.0,4406000000.0,3942000000.0,3298000000.0,
Tangible Book Value,-2793000000.0,-2845000000.0,-2771000000.0,-1084000000.0,-1129000000.0,
Invested Capital,4745000000.0,4691000000.0,4771000000.0,5064000000.0,4351000000.0,
Working Capital,578000000.0,346000000.0,354000000.0,1117000000.0,228000000.0,
Net Tangible Assets,-2579000000.0,-2631000000.0,-2557000000.0,-870000000.0,-915000000.0,
Capital Lease Obligations,,327000000.0,,,,188000000.0
Common Stock Equity,299000000.0,444000000.0,365000000.0,1122000000.0,1053000000.0,
Preferred Stock Equity,214000000.0,214000000.0,214000000.0,214000000.0,214000000.0,
Total Capitalization,4794000000.0,4674000000.0,4631000000.0,4820000000.0,3966000000.0,
Total Equity Gross Minority Interest,529000000.0,673000000.0,594000000.0,1351000000.0,1281000000.0,
Minority Interest,16000000.0,15000000.0,15000000.0,15000000.0,14000000.0,
Stockholders Equity,513000000.0,658000000.0,579000000.0,1336000000.0,1267000000.0,
Gains Losses Not Affecting Retained Earnings,-3344000000.0,-3311000000.0,-3457000000.0,-3448000000.0,-3617000000.0,
Other Equity Adjustments,-3344000000.0,-3311000000.0,-3457000000.0,-3448000000.0,-3617000000.0,
Retained Earnings,2320000000.0,2444000000.0,2523000000.0,3290000000.0,3403000000.0,
Additional Paid In Capital,1192000000.0,1183000000.0,1171000000.0,1154000000.0,1141000000.0,
Capital Stock,345000000.0,342000000.0,342000000.0,340000000.0,340000000.0,
Common Stock,131000000.0,128000000.0,128000000.0,126000000.0,126000000.0,
Preferred Stock,214000000.0,214000000.0,214000000.0,214000000.0,214000000.0,
Total Liabilities Net Minority Interest,9373000000.0,9150000000.0,9474000000.0,7523000000.0,6930000000.0,
Total Non Current Liabilities Net Minority Interest,6171000000.0,5928000000.0,6075000000.0,5097000000.0,4291000000.0,
Other Non Current Liabilities,697000000.0,137000000.0,705000000.0,377000000.0,363000000.0,
Employee Benefits,1193000000.0,1227000000.0,1318000000.0,1236000000.0,1229000000.0,
Non Current Pension And Other Postretirement Benefit Plans,1193000000.0,1227000000.0,1318000000.0,1236000000.0,1229000000.0,
Tradeand Other Payables Non Current,,26000000.0,,,,4000000.0
Non Current Deferred Liabilities,,247000000.0,,,,104000000.0
Non Current Deferred Revenue,,109000000.0,,,,19000000.0
Non Current Deferred Taxes Liabilities,,138000000.0,,,,85000000.0
Long Term Debt And Capital Lease Obligation,4281000000.0,4279000000.0,4052000000.0,3484000000.0,2699000000.0,
Long Term Capital Lease Obligation,,263000000.0,,,,143000000.0
Long Term Debt,4281000000.0,4016000000.0,4052000000.0,3484000000.0,2699000000.0,
Long Term Provisions,,12000000.0,,,,12000000.0
Current Liabilities,3202000000.0,3222000000.0,3399000000.0,2426000000.0,2639000000.0,
Other Current Liabilities,,488000000.0,,,,162000000.0
Current Deferred Liabilities,,190000000.0,,,,133000000.0
Current Deferred Revenue,,190000000.0,,,,133000000.0
Current Debt And Capital Lease Obligation,165000000.0,295000000.0,354000000.0,458000000.0,599000000.0,
Current Capital Lease Obligation,,64000000.0,,,,45000000.0
Current Debt,165000000.0,231000000.0,354000000.0,458000000.0,599000000.0,
Other Current Borrowings,,231000000.0,,,,585000000.0
Pensionand Other Post Retirement Benefit Plans Current,223000000.0,235000000.0,247000000.0,182000000.0,199000000.0,
Current Provisions,,67000000.0,,,,86000000.0
Payables And Accrued Expenses,2814000000.0,1947000000.0,2798000000.0,1786000000.0,1841000000.0,
Current Accrued Expenses,1266000000.0,282000000.0,1317000000.0,706000000.0,721000000.0,
Interest Payable,,69000000.0,,,,37000000.0
Payables,1548000000.0,1665000000.0,1481000000.0,1080000000.0,1120000000.0,
Dividends Payable,,13000000.0,,,,43000000.0
Total Tax Payable,,154000000.0,,,,79000000.0
Income Tax Payable,,75000000.0,,,,33000000.0
Accounts Payable,1548000000.0,1498000000.0,1481000000.0,1080000000.0,1120000000.0,
Total Assets,9902000000.0,9823000000.0,10068000000.0,8874000000.0,8211000000.0,
Total Non Current Assets,6122000000.0,6255000000.0,6315000000.0,5331000000.0,5344000000.0,
Other Non Current Assets,1467000000.0,119000000.0,1401000000.0,1148000000.0,1099000000.0,
Non Current Prepaid Assets,,578000000.0,,,,421000000.0
Non Current Deferred Assets,96000000.0,273000000.0,101000000.0,551000000.0,607000000.0,
Non Current Deferred Taxes Assets,96000000.0,98000000.0,101000000.0,551000000.0,607000000.0,
Non Current Accounts Receivable,797000000.0,900000000.0,950000000.0,990000000.0,1013000000.0,
Investments And Advances,,96000000.0,,,,89000000.0
Long Term Equity Investment,,96000000.0,,,,89000000.0
Investments In Other Ventures Under Equity Method,,41000000.0,,,,40000000.0
Investmentsin Associatesat Cost,,55000000.0,,,,49000000.0
Goodwill And Other Intangible Assets,3092000000.0,3289000000.0,3136000000.0,2206000000.0,2182000000.0,
Other Intangible Assets,891000000.0,1067000000.0,954000000.0,222000000.0,228000000.0,
Goodwill,2201000000.0,2222000000.0,2182000000.0,1984000000.0,1954000000.0,
Net PPE,670000000.0,1000000000.0,727000000.0,436000000.0,443000000.0,
Accumulated Depreciation,-672000000.0,-2144000000.0,-684000000.0,-690000000.0,-694000000.0,
Gross PPE,1342000000.0,3144000000.0,1411000000.0,1126000000.0,1137000000.0,
Leases,,92000000.0,,,,72000000.0
Construction In Progress,,38000000.0,,,,11000000.0
Other Properties,1342000000.0,1346000000.0,1411000000.0,1126000000.0,1137000000.0,
Machinery Furniture Equipment,,1103000000.0,,,,1182000000.0
Buildings And Improvements,,541000000.0,,,,669000000.0
Land And Improvements,,24000000.0,,,,8000000.0
Properties,,0.0,,,,0.0
Current Assets,3780000000.0,3568000000.0,3753000000.0,3543000000.0,2867000000.0,
Other Current Assets,385000000.0,114000000.0,299000000.0,220000000.0,220000000.0,
Restricted Cash,30000000.0,31000000.0,30000000.0,511000000.0,30000000.0,
Prepaid Assets,,126000000.0,,,,56000000.0
Inventory,1043000000.0,1016000000.0,1143000000.0,871000000.0,836000000.0,
Finished Goods,851000000.0,802000000.0,934000000.0,775000000.0,744000000.0,
Work In Process,118000000.0,142000000.0,128000000.0,43000000.0,37000000.0,
Raw Materials,74000000.0,72000000.0,81000000.0,53000000.0,55000000.0,
Receivables,1737000000.0,1769000000.0,1802000000.0,1492000000.0,1445000000.0,
Receivables Adjustments Allowances,-73000000.0,-73000000.0,-75000000.0,-72000000.0,-68000000.0,
Other Receivables,650000000.0,728000000.0,817000000.0,191000000.0,170000000.0,
Taxes Receivable,,44000000.0,,,,22000000.0
Accounts Receivable,1160000000.0,1070000000.0,1060000000.0,1373000000.0,1343000000.0,
Allowance For Doubtful Accounts Receivable,-3000000.0,-3000000.0,-3000000.0,-3000000.0,-3000000.0,
Gross Accounts Receivable,1163000000.0,1073000000.0,1063000000.0,1376000000.0,1346000000.0,
Cash Cash Equivalents And Short Term Investments,585000000.0,512000000.0,479000000.0,449000000.0,336000000.0,
Cash And Cash Equivalents,585000000.0,512000000.0,479000000.0,449000000.0,336000000.0,
