,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,14205401.0,12788069.0,10168204.0,7546276.0,6877816.0,
Share Issued,14205401.0,12788069.0,10168204.0,7357198.0,6877816.0,
Total Debt,1290000.0,1309000.0,425000.0,492000.0,563000.0,
Tangible Book Value,227017000.0,245030000.0,231023000.0,167881000.0,180276000.0,
Invested Capital,227137000.0,245150000.0,231143000.0,168001000.0,180396000.0,
Working Capital,177521000.0,198039000.0,187040000.0,124474000.0,137427000.0,
Net Tangible Assets,227017000.0,245030000.0,231023000.0,167881000.0,180276000.0,
Capital Lease Obligations,1290000.0,1309000.0,425000.0,492000.0,563000.0,
Common Stock Equity,227137000.0,245150000.0,231143000.0,168001000.0,180396000.0,
Total Capitalization,227137000.0,245150000.0,231143000.0,168001000.0,180396000.0,
Total Equity Gross Minority Interest,227137000.0,245150000.0,231143000.0,168001000.0,180396000.0,
Stockholders Equity,227137000.0,245150000.0,231143000.0,168001000.0,180396000.0,
Gains Losses Not Affecting Retained Earnings,-283000.0,-289000.0,-274000.0,-270000.0,-266000.0,
Other Equity Adjustments,-283000.0,-289000.0,-274000.0,-270000.0,-266000.0,
Retained Earnings,-894909000.0,-854715000.0,-807805000.0,-775795000.0,-747523000.0,
Additional Paid In Capital,1122315000.0,1100141000.0,1039212000.0,944058000.0,928178000.0,
Capital Stock,14000.0,13000.0,10000.0,8000.0,7000.0,
Common Stock,14000.0,13000.0,10000.0,8000.0,7000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,30775000.0,32021000.0,21297000.0,19358000.0,12474000.0,
Total Non Current Liabilities Net Minority Interest,1128000.0,1184000.0,266000.0,297000.0,328000.0,
Derivative Product Liabilities,,,,,,0.0
Long Term Debt And Capital Lease Obligation,1128000.0,1184000.0,266000.0,297000.0,328000.0,
Long Term Capital Lease Obligation,1128000.0,1184000.0,266000.0,297000.0,328000.0,
Long Term Debt,,,,,,4667000.0
Current Liabilities,29647000.0,30837000.0,21031000.0,19061000.0,12146000.0,
Other Current Liabilities,3497000.0,5120000.0,2025000.0,1401000.0,726000.0,
Current Deferred Liabilities,4227000.0,3425000.0,2670000.0,3007000.0,1934000.0,
Current Deferred Revenue,4227000.0,3425000.0,2670000.0,3007000.0,1934000.0,
Current Debt And Capital Lease Obligation,162000.0,125000.0,159000.0,195000.0,235000.0,
Current Capital Lease Obligation,162000.0,125000.0,159000.0,195000.0,235000.0,
Pensionand Other Post Retirement Benefit Plans Current,3432000.0,6144000.0,1348000.0,1332000.0,1121000.0,
Payables And Accrued Expenses,18329000.0,16023000.0,14829000.0,13126000.0,8130000.0,
Current Accrued Expenses,8680000.0,7909000.0,6289000.0,5343000.0,3937000.0,
Payables,9649000.0,8114000.0,8540000.0,7783000.0,4193000.0,
Accounts Payable,9649000.0,8114000.0,8540000.0,7783000.0,4193000.0,
Total Assets,257912000.0,277171000.0,252440000.0,187359000.0,192870000.0,
Total Non Current Assets,50744000.0,48295000.0,44369000.0,43824000.0,43297000.0,
Other Non Current Assets,4280000.0,2175000.0,1299000.0,931000.0,910000.0,
Non Current Prepaid Assets,5000.0,,,,,
Goodwill And Other Intangible Assets,120000.0,120000.0,120000.0,120000.0,120000.0,
Other Intangible Assets,120000.0,120000.0,120000.0,120000.0,120000.0,
Goodwill,,,,,,0.0
Net PPE,46339000.0,46000000.0,42950000.0,42773000.0,42267000.0,
Accumulated Depreciation,-6577000.0,-6022000.0,-5534000.0,-5073000.0,-4590000.0,
Gross PPE,52916000.0,52022000.0,48484000.0,47846000.0,46857000.0,
Leases,203000.0,203000.0,34000.0,34000.0,34000.0,
Other Properties,16881000.0,16393000.0,14063000.0,13549000.0,12625000.0,
Machinery Furniture Equipment,2230000.0,2014000.0,1567000.0,1443000.0,1378000.0,
Buildings And Improvements,25286000.0,25096000.0,24504000.0,24504000.0,24504000.0,
Land And Improvements,8316000.0,8316000.0,8316000.0,8316000.0,8316000.0,
Current Assets,207168000.0,228876000.0,208071000.0,143535000.0,149573000.0,
Other Current Assets,4376000.0,3904000.0,3917000.0,4346000.0,4894000.0,
Prepaid Assets,,,1702000.0,,,
Inventory,4645000.0,7013000.0,5729000.0,5986000.0,8136000.0,
Other Inventories,1000000.0,1000000.0,,,,
Finished Goods,785000.0,2137000.0,1761000.0,2371000.0,4818000.0,
Work In Process,1767000.0,1370000.0,1486000.0,1270000.0,664000.0,
Raw Materials,1093000.0,2506000.0,2482000.0,2345000.0,2654000.0,
Receivables,12677000.0,10322000.0,6668000.0,7872000.0,4827000.0,
Other Receivables,3390000.0,3485000.0,2576000.0,5552000.0,1515000.0,
Taxes Receivable,467000.0,566000.0,611000.0,,,565000.0
Accrued Interest Receivable,,0.0,0.0,0.0,0.0,180000.0
Accounts Receivable,8820000.0,6271000.0,3481000.0,2320000.0,3312000.0,
Allowance For Doubtful Accounts Receivable,-31000000.0,,-30000000.0,,,
Gross Accounts Receivable,39820000.0,,33481000.0,,,
Cash Cash Equivalents And Short Term Investments,185470000.0,207637000.0,190055000.0,125331000.0,131716000.0,
Cash And Cash Equivalents,185470000.0,207637000.0,190055000.0,125331000.0,131716000.0,
