,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,12320000.0,12236000.0,12152000.0
Share Issued,12320000.0,12236000.0,12152000.0
Net Debt,38144000.0,36644000.0,42036000.0
Total Debt,38461000.0,36729000.0,42239000.0
Tangible Book Value,72889000.0,73084000.0,74631000.0
Invested Capital,111350000.0,109813000.0,116870000.0
Net Tangible Assets,72889000.0,73084000.0,74631000.0
Common Stock Equity,72889000.0,73084000.0,74631000.0
Total Capitalization,111350000.0,109813000.0,116870000.0
Total Equity Gross Minority Interest,72889000.0,73084000.0,74631000.0
Stockholders Equity,72889000.0,73084000.0,74631000.0
Retained Earnings,-34052000.0,-33346000.0,-33503000.0
Additional Paid In Capital,106929000.0,106418000.0,108122000.0
Capital Stock,12000.0,12000.0,12000.0
Common Stock,12000.0,12000.0,12000.0
Total Liabilities Net Minority Interest,40702000.0,38766000.0,45632000.0
Derivative Product Liabilities,163000.0,204000.0,127000.0
Long Term Debt And Capital Lease Obligation,38461000.0,36729000.0,42239000.0
Payables,1694000.0,1734000.0,3154000.0
Other Payable,253000.0,398000.0,515000.0
Total Tax Payable,0.0,0.0,0.0
Accounts Payable,1441000.0,1336000.0,2639000.0
Total Assets,113591000.0,111850000.0,120263000.0
Investments And Advances,110496000.0,109320000.0,115613000.0
Investmentin Financial Assets,110496000.0,109320000.0,115613000.0
Available For Sale Securities,3465000.0,7549000.0,9125000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,106983000.0,101724000.0,106463000.0
Receivables,1530000.0,1011000.0,2578000.0
Cash And Cash Equivalents,317000.0,85000.0,203000.0
Cash Financial,317000.0,85000.0,203000.0
Cash Cash Equivalents And Federal Funds Sold,1554000.0,1508000.0,2061000.0
