,2025-03-31,2024-09-30
Ordinary Shares Number,320938407.0,320938407.0
Share Issued,320938407.0,320938407.0
Total Debt,445400000.0,110800000.0
Tangible Book Value,19863200000.0,18828200000.0
Invested Capital,19996200000.0,18881500000.0
Working Capital,8469400000.0,8118500000.0
Net Tangible Assets,19863200000.0,18828200000.0
Capital Lease Obligations,445400000.0,110800000.0
Common Stock Equity,19996200000.0,18881500000.0
Total Capitalization,19996200000.0,18881500000.0
Total Equity Gross Minority Interest,19996200000.0,18881500000.0
Stockholders Equity,19996200000.0,18881500000.0
Other Equity Interest,16786800000.0,15672100000.0
Retained Earnings,10701900000.0,
Capital Stock,3209400000.0,3209400000.0
Common Stock,3209400000.0,3209400000.0
Total Liabilities Net Minority Interest,31615900000.0,21570400000.0
Total Non Current Liabilities Net Minority Interest,2220900000.0,1331100000.0
Other Non Current Liabilities,1071600000.0,1027100000.0
Non Current Pension And Other Postretirement Benefit Plans,,0.0
Tradeand Other Payables Non Current,735800000.0,
Non Current Deferred Revenue,1071600000.0,
Non Current Deferred Taxes Liabilities,,0.0
Long Term Debt And Capital Lease Obligation,352500000.0,0.0
Long Term Capital Lease Obligation,352500000.0,
Long Term Debt,,0.0
Current Liabilities,29395000000.0,20239300000.0
Other Current Liabilities,572200000.0,5589000000.0
Current Debt And Capital Lease Obligation,92900000.0,110800000.0
Current Capital Lease Obligation,92900000.0,110800000.0
Current Debt,,0.0
Current Provisions,863000000.0,750900000.0
Payables,22120000000.0,7888600000.0
Other Payable,2606700000.0,
Dividends Payable,323300000.0,
Accounts Payable,19190000000.0,7888600000.0
Total Assets,51612100000.0,40451900000.0
Total Non Current Assets,13747700000.0,12094100000.0
Other Non Current Assets,73700000.0,32700000.0
Non Current Prepaid Assets,150900000.0,
Non Current Deferred Taxes Assets,661500000.0,481100000.0
Investmentin Financial Assets,777300000.0,802500000.0
Available For Sale Securities,777300000.0,802500000.0
Goodwill And Other Intangible Assets,133000000.0,53300000.0
Other Intangible Assets,133000000.0,
Net PPE,11912700000.0,10724500000.0
Accumulated Depreciation,-17918700000.0,
Gross PPE,29831400000.0,10724500000.0
Construction In Progress,1237100000.0,1421600000.0
Other Properties,345000000.0,9302900000.0
Machinery Furniture Equipment,25382000000.0,
Buildings And Improvements,2580600000.0,
Land And Improvements,286700000.0,
Properties,0.0,
Current Assets,37864400000.0,28357800000.0
Other Current Assets,653500000.0,3108500000.0
Restricted Cash,347900000.0,
Prepaid Assets,1226000000.0,
Inventory,100000.0,2200000.0
Raw Materials,100000.0,
Other Receivables,9297900000.0,9500000.0
Taxes Receivable,2545400000.0,248400000.0
Accounts Receivable,15813600000.0,13773000000.0
Allowance For Doubtful Accounts Receivable,-1203100000.0,
Gross Accounts Receivable,17016700000.0,
Cash Cash Equivalents And Short Term Investments,7980000000.0,11216200000.0
Other Short Term Investments,4899600000.0,10740900000.0
Cash And Cash Equivalents,3080400000.0,475300000.0
Cash Equivalents,235500000.0,
Cash Financial,2844900000.0,
