,2025-12-31,2024-12-31
Ordinary Shares Number,235466660.0,235466660.0
Share Issued,235466660.0,235466660.0
Total Debt,23891000.0,9575000.0
Tangible Book Value,3708553000.0,3597151000.0
Invested Capital,3734611000.0,3601777000.0
Working Capital,3424574000.0,2720031000.0
Net Tangible Assets,3708553000.0,3597151000.0
Capital Lease Obligations,1145000.0,9575000.0
Common Stock Equity,3711865000.0,3601777000.0
Total Capitalization,3711865000.0,3601777000.0
Total Equity Gross Minority Interest,3771205000.0,3656569000.0
Minority Interest,59340000.0,54792000.0
Stockholders Equity,3711865000.0,3601777000.0
Gains Losses Not Affecting Retained Earnings,617860000.0,670405000.0
Other Equity Adjustments,617860000.0,670405000.0
Retained Earnings,-2619027000.0,-2781606000.0
Additional Paid In Capital,5713030000.0,5712976000.0
Capital Stock,2000.0,2000.0
Common Stock,2000.0,2000.0
Total Liabilities Net Minority Interest,527085000.0,466467000.0
Total Non Current Liabilities Net Minority Interest,18033000.0,12742000.0
Other Non Current Liabilities,2605000.0,2404000.0
Non Current Deferred Liabilities,14283000.0,763000.0
Non Current Deferred Taxes Liabilities,14283000.0,763000.0
Long Term Debt And Capital Lease Obligation,1145000.0,9575000.0
Long Term Capital Lease Obligation,1145000.0,9575000.0
Current Liabilities,509052000.0,453725000.0
Current Deferred Liabilities,10543000.0,1342000.0
Current Deferred Revenue,10543000.0,1342000.0
Current Debt And Capital Lease Obligation,22746000.0,
Current Debt,22746000.0,
Other Current Borrowings,22746000.0,
Payables And Accrued Expenses,475763000.0,452383000.0
Current Accrued Expenses,16713000.0,18297000.0
Payables,459050000.0,434086000.0
Other Payable,54718000.0,63728000.0
Dueto Related Parties Current,6112000.0,6022000.0
Total Tax Payable,297592000.0,307170000.0
Income Tax Payable,,307170000.0
Accounts Payable,100628000.0,57166000.0
Total Assets,4298290000.0,4123036000.0
Total Non Current Assets,364664000.0,949280000.0
Other Non Current Assets,286000.0,253000.0
Investments And Advances,315596000.0,879604000.0
Investmentin Financial Assets,297975000.0,418705000.0
Held To Maturity Securities,104201000.0,287395000.0
Available For Sale Securities,193774000.0,131310000.0
Long Term Equity Investment,17621000.0,460899000.0
Goodwill And Other Intangible Assets,3312000.0,4626000.0
Other Intangible Assets,3312000.0,4626000.0
Net PPE,45470000.0,64797000.0
Accumulated Depreciation,-123669000.0,-127702000.0
Gross PPE,169139000.0,192499000.0
Leases,4228000.0,6035000.0
Other Properties,2888000.0,11153000.0
Machinery Furniture Equipment,110881000.0,124169000.0
Buildings And Improvements,51142000.0,51142000.0
Properties,0.0,0.0
Current Assets,3933626000.0,3173756000.0
Restricted Cash,315599000.0,264263000.0
Prepaid Assets,164089000.0,157851000.0
Inventory,1080000.0,998000.0
Receivables,166858000.0,152508000.0
Other Receivables,79468000.0,62479000.0
Loans Receivable,0.0,6964000.0
Accounts Receivable,87390000.0,83065000.0
Allowance For Doubtful Accounts Receivable,-1433233000.0,-1434824000.0
Gross Accounts Receivable,1520623000.0,1517889000.0
Cash Cash Equivalents And Short Term Investments,3286000000.0,2598136000.0
Other Short Term Investments,2851473000.0,2218786000.0
Cash And Cash Equivalents,434527000.0,379350000.0
