,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,82497513.0,82497513.0,82497513.0
Share Issued,82497513.0,82497513.0,82497513.0
Net Debt,56910000.0,64482000.0,37692000.0
Total Debt,97025000.0,86041000.0,81297000.0
Tangible Book Value,120704000.0,112279000.0,105731000.0
Invested Capital,224117000.0,202323000.0,189504000.0
Working Capital,45980000.0,45885000.0,42554000.0
Net Tangible Assets,120704000.0,112279000.0,105731000.0
Capital Lease Obligations,4825000.0,7232000.0,8937000.0
Common Stock Equity,131917000.0,123514000.0,117144000.0
Total Capitalization,165749000.0,139560000.0,133534000.0
Total Equity Gross Minority Interest,138863000.0,130171000.0,123446000.0
Minority Interest,6946000.0,6657000.0,6302000.0
Stockholders Equity,131917000.0,123514000.0,117144000.0
Gains Losses Not Affecting Retained Earnings,1111000.0,-2581000.0,-3088000.0
Other Equity Adjustments,1111000.0,-2581000.0,-3088000.0
Retained Earnings,47036000.0,42325000.0,36462000.0
Additional Paid In Capital,83762000.0,83762000.0,83762000.0
Capital Stock,8000.0,8000.0,8000.0
Common Stock,8000.0,8000.0,8000.0
Total Liabilities Net Minority Interest,208104000.0,166266000.0,186684000.0
Total Non Current Liabilities Net Minority Interest,37491000.0,22149000.0,24000000.0
Other Non Current Liabilities,1256000.0,2694000.0,2838000.0
Non Current Deferred Liabilities,247000.0,155000.0,53000.0
Non Current Deferred Taxes Liabilities,247000.0,155000.0,53000.0
Long Term Debt And Capital Lease Obligation,35988000.0,19300000.0,21109000.0
Long Term Capital Lease Obligation,2156000.0,3254000.0,4719000.0
Long Term Debt,33832000.0,16046000.0,16390000.0
Current Liabilities,170613000.0,144117000.0,162684000.0
Current Debt And Capital Lease Obligation,61037000.0,66741000.0,60188000.0
Current Capital Lease Obligation,2669000.0,3978000.0,4218000.0
Current Debt,58368000.0,62763000.0,55970000.0
Other Current Borrowings,4468000.0,1848000.0,1662000.0
Line Of Credit,44652000.0,48739000.0,39401000.0
Current Notes Payable,9248000.0,12176000.0,14907000.0
Payables And Accrued Expenses,109576000.0,77376000.0,102496000.0
Current Accrued Expenses,10099000.0,8937000.0,7673000.0
Payables,99477000.0,68439000.0,94823000.0
Other Payable,5554000.0,2421000.0,3047000.0
Dueto Related Parties Current,131000.0,110000.0,25000.0
Total Tax Payable,4150000.0,3702000.0,3017000.0
Income Tax Payable,1093000.0,617000.0,821000.0
Accounts Payable,89642000.0,62206000.0,88734000.0
Total Assets,346967000.0,296437000.0,310130000.0
Total Non Current Assets,130374000.0,106435000.0,104892000.0
Other Non Current Assets,23984000.0,4215000.0,9686000.0
Non Current Prepaid Assets,9177000.0,10617000.0,10573000.0
Non Current Deferred Assets,1313000.0,1539000.0,1434000.0
Non Current Deferred Taxes Assets,1313000.0,1539000.0,1434000.0
Investments And Advances,8873000.0,1942000.0,1900000.0
Investmentin Financial Assets,8873000.0,1942000.0,1900000.0
Available For Sale Securities,8873000.0,1942000.0,1900000.0
Goodwill And Other Intangible Assets,11213000.0,11235000.0,11413000.0
Other Intangible Assets,11213000.0,,11413000.0
Net PPE,75814000.0,76887000.0,69886000.0
Accumulated Depreciation,-40960000.0,,-35581000.0
Gross PPE,116774000.0,76887000.0,105467000.0
Leases,6281000.0,,5776000.0
Construction In Progress,20700000.0,,28479000.0
Other Properties,5720000.0,76887000.0,9918000.0
Machinery Furniture Equipment,4521000.0,,4449000.0
Buildings And Improvements,47491000.0,,25838000.0
Current Assets,216593000.0,190002000.0,205238000.0
Other Current Assets,22189000.0,37346000.0,29684000.0
Restricted Cash,3278000.0,4598000.0,5545000.0
Receivables,155836000.0,133731000.0,135341000.0
Duefrom Related Parties Current,12158000.0,2279000.0,701000.0
Notes Receivable,7414000.0,6841000.0,7340000.0
Accounts Receivable,136264000.0,124611000.0,127300000.0
Allowance For Doubtful Accounts Receivable,-2861000.0,-3259000.0,-3045000.0
Gross Accounts Receivable,139125000.0,127870000.0,130345000.0
Cash Cash Equivalents And Short Term Investments,35290000.0,14327000.0,34668000.0
Cash And Cash Equivalents,35290000.0,14327000.0,34668000.0
