,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,68504233.0,68291000.0,67773000.0,67531000.0,66568000.0,
Share Issued,68504233.0,68291000.0,67773000.0,67531000.0,66568000.0,
Net Debt,422443000.0,219402000.0,217643000.0,245034000.0,295867000.0,
Total Debt,734735000.0,444475000.0,449284000.0,449008000.0,493202000.0,
Tangible Book Value,132403000.0,143450000.0,132965000.0,133283000.0,155292000.0,
Invested Capital,734171000.0,465206000.0,442555000.0,442429000.0,504733000.0,
Working Capital,639141000.0,375419000.0,364402000.0,363127000.0,375260000.0,
Net Tangible Assets,132403000.0,143450000.0,132965000.0,133283000.0,155292000.0,
Capital Lease Obligations,132967000.0,134439000.0,139694000.0,139862000.0,143761000.0,
Common Stock Equity,132403000.0,155170000.0,132965000.0,133283000.0,155292000.0,
Total Capitalization,734171000.0,465206000.0,442555000.0,442429000.0,463997000.0,
Total Equity Gross Minority Interest,132403000.0,155170000.0,132965000.0,133283000.0,155292000.0,
Stockholders Equity,132403000.0,155170000.0,132965000.0,133283000.0,155292000.0,
Gains Losses Not Affecting Retained Earnings,5044000.0,5593000.0,5168000.0,3745000.0,75000.0,
Other Equity Adjustments,5044000.0,5593000.0,5168000.0,3745000.0,75000.0,
Retained Earnings,-1272928000.0,-1252535000.0,-1251946000.0,-1230781000.0,-1178381000.0,
Additional Paid In Capital,1400218000.0,1402044000.0,1379675000.0,1360251000.0,1333531000.0,
Capital Stock,69000.0,68000.0,68000.0,68000.0,67000.0,
Common Stock,69000.0,68000.0,68000.0,68000.0,67000.0,
Total Liabilities Net Minority Interest,1020991000.0,725942000.0,741688000.0,742453000.0,766851000.0,
Total Non Current Liabilities Net Minority Interest,773032000.0,483218000.0,489146000.0,490763000.0,478676000.0,
Other Non Current Liabilities,28491000.0,49741000.0,30980000.0,30513000.0,16079000.0,
Non Current Deferred Liabilities,7994000.0,8474000.0,8823000.0,9575000.0,9858000.0,
Non Current Deferred Revenue,7994000.0,8474000.0,8823000.0,9575000.0,9858000.0,
Long Term Debt And Capital Lease Obligation,714626000.0,425003000.0,427943000.0,429120000.0,431753000.0,
Long Term Capital Lease Obligation,112858000.0,114967000.0,118353000.0,119974000.0,123048000.0,
Long Term Debt,601768000.0,310036000.0,309590000.0,309146000.0,308705000.0,
Long Term Provisions,21921000.0,,21400000.0,21555000.0,20986000.0,
Current Liabilities,247959000.0,242724000.0,252542000.0,251690000.0,288175000.0,
Other Current Liabilities,50912000.0,75237000.0,64423000.0,67345000.0,60588000.0,
Current Deferred Liabilities,8954000.0,9527000.0,9844000.0,10516000.0,10977000.0,
Current Deferred Revenue,8954000.0,9527000.0,9844000.0,10516000.0,10977000.0,
Current Debt And Capital Lease Obligation,20109000.0,19472000.0,21341000.0,19888000.0,61449000.0,
Current Capital Lease Obligation,20109000.0,19472000.0,21341000.0,19888000.0,20713000.0,
Current Debt,,,,,40736000.0,40670000.0
Other Current Borrowings,,,,,40736000.0,40670000.0
Pensionand Other Post Retirement Benefit Plans Current,55695000.0,70409000.0,64455000.0,51691000.0,50447000.0,
Current Provisions,33191000.0,,32459000.0,32648000.0,31224000.0,
Payables And Accrued Expenses,79098000.0,68079000.0,60020000.0,69602000.0,73490000.0,
Current Accrued Expenses,19238000.0,21012000.0,12539000.0,13764000.0,13689000.0,
Payables,59860000.0,47067000.0,47481000.0,55838000.0,59801000.0,
Accounts Payable,59860000.0,47067000.0,47481000.0,55838000.0,59801000.0,
Total Assets,1153394000.0,881112000.0,874653000.0,875736000.0,922143000.0,
Total Non Current Assets,266294000.0,262969000.0,257709000.0,260919000.0,258708000.0,
Other Non Current Assets,30818000.0,11146000.0,16521000.0,17342000.0,7464000.0,
Investments And Advances,56486000.0,60351000.0,64904000.0,67628000.0,71005000.0,
Long Term Equity Investment,56486000.0,60351000.0,64904000.0,67628000.0,71005000.0,
Goodwill And Other Intangible Assets,,11720000.0,,,,925000.0
Other Intangible Assets,,11720000.0,,,,925000.0
Net PPE,178990000.0,179752000.0,176284000.0,175949000.0,180239000.0,
Accumulated Depreciation,,-73047000.0,,,,-62828000.0
Gross PPE,178990000.0,252799000.0,176284000.0,175949000.0,180239000.0,
Leases,95740000.0,136298000.0,98364000.0,98436000.0,101017000.0,
Other Properties,83250000.0,99273000.0,77920000.0,77513000.0,79222000.0,
Machinery Furniture Equipment,,17228000.0,,,,21624000.0
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,887100000.0,618143000.0,616944000.0,614817000.0,663435000.0,
Other Current Assets,49772000.0,31217000.0,34609000.0,28440000.0,27084000.0,
Inventory,126400000.0,128769000.0,137284000.0,142573000.0,141165000.0,
Finished Goods,65923000.0,73194000.0,83921000.0,82539000.0,74493000.0,
Work In Process,26749000.0,23805000.0,27491000.0,28957000.0,35671000.0,
Raw Materials,33728000.0,31770000.0,25872000.0,31077000.0,31001000.0,
Receivables,140672000.0,165491000.0,125940000.0,128443000.0,126561000.0,
Accounts Receivable,140672000.0,165491000.0,125940000.0,128443000.0,126561000.0,
Allowance For Doubtful Accounts Receivable,-6912000.0,-8393000.0,-7559000.0,-6095000.0,-7125000.0,
Gross Accounts Receivable,147584000.0,173884000.0,133499000.0,134538000.0,133686000.0,
Cash Cash Equivalents And Short Term Investments,570256000.0,292666000.0,319111000.0,315361000.0,368625000.0,
Other Short Term Investments,390931000.0,202032000.0,227164000.0,251249000.0,315051000.0,
Cash And Cash Equivalents,179325000.0,90634000.0,91947000.0,64112000.0,53574000.0,
