,2025-03-31,2024-09-30
Ordinary Shares Number,7939729.0,4926711.0
Share Issued,7939729.0,4926711.0
Net Debt,3908716.0,4488365.0
Total Debt,5408308.0,6417200.0
Tangible Book Value,-23387423.0,-23550845.0
Invested Capital,-17436980.0,-16462923.0
Working Capital,-23221887.0,-23429861.0
Net Tangible Assets,-23387423.0,-23550845.0
Capital Lease Obligations,382028.0,363718.0
Common Stock Equity,-22463260.0,-22516405.0
Total Capitalization,-22166589.0,-22197205.0
Total Equity Gross Minority Interest,-22463260.0,-22516405.0
Stockholders Equity,-22463260.0,-22516405.0
Other Equity Interest,76322379.0,76321588.0
Gains Losses Not Affecting Retained Earnings,12124134.0,12050295.0
Other Equity Adjustments,12838970.0,12838970.0
Foreign Currency Translation Adjustments,-714836.0,-788675.0
Retained Earnings,-242630576.0,-238309135.0
Additional Paid In Capital,131704924.0,127410994.0
Capital Stock,15879.0,9853.0
Common Stock,15879.0,9853.0
Total Liabilities Net Minority Interest,27559891.0,27911860.0
Total Non Current Liabilities Net Minority Interest,986987.0,1026908.0
Other Non Current Liabilities,194500.0,179462.0
Derivative Product Liabilities,211420.0,242653.0
Long Term Debt And Capital Lease Obligation,581067.0,604793.0
Long Term Capital Lease Obligation,284396.0,285593.0
Long Term Debt,296671.0,319200.0
Current Liabilities,26572904.0,26884952.0
Other Current Liabilities,63616.0,407480.0
Current Deferred Liabilities,12501.0,12880.0
Current Deferred Revenue,12501.0,12880.0
Current Debt And Capital Lease Obligation,4827241.0,5812407.0
Current Capital Lease Obligation,97632.0,78125.0
Current Debt,4729609.0,5734282.0
Other Current Borrowings,4729609.0,5734282.0
Payables And Accrued Expenses,21669546.0,20652185.0
Payables,21669546.0,20652185.0
Total Tax Payable,489611.0,155054.0
Income Tax Payable,407253.0,
Accounts Payable,21179935.0,20497131.0
Total Assets,5096631.0,5395455.0
Total Non Current Assets,1745614.0,1940364.0
Other Non Current Assets,83027.0,105480.0
Financial Assets,,0.0
Goodwill And Other Intangible Assets,924163.0,1034440.0
Other Intangible Assets,924163.0,1034440.0
Net PPE,738424.0,800444.0
Accumulated Depreciation,-847885.0,-759030.0
Gross PPE,1586309.0,1559474.0
Leases,640902.0,598056.0
Machinery Furniture Equipment,945407.0,961418.0
Properties,0.0,0.0
Current Assets,3351017.0,3455091.0
Prepaid Assets,284266.0,261352.0
Inventory,1122801.0,505212.0
Finished Goods,95377.0,104955.0
Work In Process,56012.0,58823.0
Raw Materials,971412.0,341434.0
Receivables,826386.0,1123410.0
Other Receivables,612556.0,460789.0
Taxes Receivable,213830.0,641106.0
Accounts Receivable,0.0,21515.0
Cash Cash Equivalents And Short Term Investments,1117564.0,1565117.0
Cash And Cash Equivalents,1117564.0,1565117.0
