,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,5206492.0,5199641.0,5199599.0,5199568.0,5163109.0
Share Issued,5206492.0,5199641.0,5199599.0,5199568.0,5163109.0
Net Debt,751473000.0,759968000.0,759505000.0,755262000.0,755052000.0
Total Debt,774776000.0,779494000.0,781372000.0,779286000.0,779815000.0
Tangible Book Value,86521000.0,104248000.0,113766000.0,138623000.0,144831000.0
Invested Capital,864367000.0,886970000.0,898529000.0,921468000.0,928244000.0
Working Capital,705401000.0,542952000.0,622096000.0,715235000.0,816526000.0
Net Tangible Assets,86521000.0,104248000.0,113766000.0,138623000.0,144831000.0
Capital Lease Obligations,8825000.0,9142000.0,9455000.0,9762000.0,10198000.0
Common Stock Equity,98416000.0,116618000.0,126612000.0,151944000.0,158627000.0
Total Capitalization,686384000.0,549815000.0,628756000.0,715646000.0,814057000.0
Total Equity Gross Minority Interest,98416000.0,116618000.0,126612000.0,151944000.0,158627000.0
Stockholders Equity,98416000.0,116618000.0,126612000.0,151944000.0,158627000.0
Retained Earnings,-72679000.0,-53050000.0,-41646000.0,-14870000.0,-6351000.0
Additional Paid In Capital,171090000.0,169663000.0,168253000.0,166809000.0,164973000.0
Capital Stock,5000.0,5000.0,5000.0,5000.0,5000.0
Common Stock,5000.0,5000.0,5000.0,5000.0,5000.0
Total Liabilities Net Minority Interest,839407000.0,820767000.0,822576000.0,827810000.0,831329000.0
Total Non Current Liabilities Net Minority Interest,654969000.0,475905000.0,546698000.0,613794000.0,709291000.0
Other Non Current Liabilities,51354000.0,28164000.0,28305000.0,31132000.0,36950000.0
Employee Benefits,6822000.0,5402000.0,6794000.0,9198000.0,6713000.0
Long Term Debt And Capital Lease Obligation,596793000.0,442339000.0,511599000.0,573464000.0,665628000.0
Long Term Capital Lease Obligation,8825000.0,9142000.0,9455000.0,9762000.0,10198000.0
Long Term Debt,587968000.0,433197000.0,502144000.0,563702000.0,655430000.0
Current Liabilities,184438000.0,344862000.0,275878000.0,214016000.0,122038000.0
Other Current Liabilities,223000.0,124000.0,188000.0,2272000.0,2970000.0
Current Debt And Capital Lease Obligation,177983000.0,337155000.0,269773000.0,205822000.0,114187000.0
Current Debt,177983000.0,337155000.0,269773000.0,205822000.0,114187000.0
Line Of Credit,177983000.0,337155000.0,269773000.0,205822000.0,114187000.0
Payables And Accrued Expenses,6232000.0,7583000.0,5917000.0,5922000.0,4881000.0
Current Accrued Expenses,5738000.0,7136000.0,5452000.0,5867000.0,4777000.0
Interest Payable,3096000.0,3606000.0,3505000.0,3644000.0,3544000.0
Payables,494000.0,447000.0,465000.0,55000.0,104000.0
Other Payable,494000.0,447000.0,465000.0,55000.0,104000.0
Total Assets,937823000.0,937385000.0,949188000.0,979754000.0,989956000.0
Total Non Current Assets,47984000.0,49571000.0,51214000.0,50503000.0,51392000.0
Other Non Current Assets,23144000.0,24665000.0,26667000.0,26891000.0,28490000.0
Goodwill And Other Intangible Assets,11895000.0,12370000.0,12846000.0,13321000.0,13796000.0
Other Intangible Assets,11895000.0,12370000.0,12846000.0,13321000.0,13796000.0
Net PPE,12945000.0,12536000.0,11701000.0,10291000.0,9106000.0
Accumulated Depreciation,-2287000.0,-1436000.0,-876000.0,-513000.0,-198000.0
Gross PPE,15232000.0,13972000.0,12577000.0,10804000.0,9304000.0
Leases,388000.0,388000.0,388000.0,388000.0,388000.0
Other Properties,6191000.0,6459000.0,6714000.0,7132000.0,7332000.0
Machinery Furniture Equipment,8653000.0,7125000.0,5475000.0,3284000.0,1584000.0
Properties,0.0,0.0,0.0,0.0,0.0
Current Assets,889839000.0,887814000.0,897974000.0,929251000.0,938564000.0
Assets Held For Sale Current,0.0,46000.0,0.0,0.0,8000.0
Restricted Cash,59221000.0,55914000.0,55026000.0,52901000.0,53003000.0
Receivables,816140000.0,821470000.0,830536000.0,862088000.0,870988000.0
Other Receivables,804613000.0,808636000.0,817711000.0,849041000.0,858200000.0
Accrued Interest Receivable,11527000.0,12834000.0,12825000.0,13047000.0,12788000.0
Cash Cash Equivalents And Short Term Investments,14478000.0,10384000.0,12412000.0,14262000.0,14565000.0
Cash And Cash Equivalents,14478000.0,10384000.0,12412000.0,14262000.0,14565000.0
