,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,118926732.0,118786404.0,113281068.0,112643852.0,102850591.0,
Share Issued,118926732.0,118786404.0,113281068.0,112643852.0,102850591.0,
Net Debt,107113000.0,94592000.0,76825000.0,79104000.0,95959000.0,
Total Debt,182397000.0,174226000.0,179113000.0,176377000.0,214368000.0,
Tangible Book Value,-16175000.0,-4430000.0,4043000.0,23352000.0,-8163000.0,
Invested Capital,186887000.0,189307000.0,202036000.0,217689000.0,223366000.0,
Working Capital,87372000.0,92949000.0,108991000.0,124886000.0,130029000.0,
Net Tangible Assets,-16175000.0,-4430000.0,4043000.0,23352000.0,-8163000.0,
Capital Lease Obligations,37217000.0,38339000.0,38944000.0,39857000.0,40585000.0,
Common Stock Equity,41707000.0,53420000.0,61867000.0,81169000.0,49583000.0,
Total Capitalization,175727000.0,178197000.0,189183000.0,204955000.0,215792000.0,
Total Equity Gross Minority Interest,41707000.0,53420000.0,61867000.0,81169000.0,49583000.0,
Stockholders Equity,41707000.0,53420000.0,61867000.0,81169000.0,49583000.0,
Gains Losses Not Affecting Retained Earnings,-2671000.0,-1388000.0,-1976000.0,-1837000.0,-5157000.0,
Other Equity Adjustments,-2671000.0,-1388000.0,-1976000.0,-1837000.0,-5157000.0,
Retained Earnings,-566525000.0,-554720000.0,-540950000.0,-519272000.0,-520395000.0,
Additional Paid In Capital,610784000.0,609409000.0,604680000.0,602165000.0,575032000.0,
Capital Stock,119000.0,119000.0,113000.0,113000.0,103000.0,
Common Stock,119000.0,119000.0,113000.0,113000.0,103000.0,
Total Liabilities Net Minority Interest,405895000.0,394589000.0,394949000.0,389070000.0,434708000.0,
Total Non Current Liabilities Net Minority Interest,200051000.0,195150000.0,200337000.0,196491000.0,231279000.0,
Other Non Current Liabilities,6925000.0,6101000.0,5345000.0,5160000.0,6127000.0,
Derivative Product Liabilities,3119000.0,6478000.0,10371000.0,8497000.0,,
Non Current Deferred Liabilities,26998000.0,27610000.0,25824000.0,26566000.0,25591000.0,
Non Current Deferred Revenue,26998000.0,27610000.0,25824000.0,26566000.0,25591000.0,
Long Term Debt And Capital Lease Obligation,163009000.0,154961000.0,158797000.0,156268000.0,199561000.0,
Long Term Capital Lease Obligation,28989000.0,30184000.0,31481000.0,32482000.0,33352000.0,
Long Term Debt,134020000.0,124777000.0,127316000.0,123786000.0,166209000.0,
Current Liabilities,205844000.0,199439000.0,194612000.0,192579000.0,203429000.0,
