,2026-03-31,2025-06-30,2025-03-31
Ordinary Shares Number,378113486.0,377255045.0,377255045.0
Share Issued,378113486.0,377255045.0,377255045.0
Total Debt,1360000000.0,810000000.0,611000000.0
Tangible Book Value,1429000000.0,1256000000.0,1130000000.0
Invested Capital,3818000000.0,3061000000.0,2693000000.0
Working Capital,482000000.0,-1130000000.0,530000000.0
Net Tangible Assets,1429000000.0,1256000000.0,1130000000.0
Capital Lease Obligations,,87000000.0,88000000.0
Common Stock Equity,2458000000.0,2338000000.0,2170000000.0
Total Capitalization,3732000000.0,3035000000.0,2664000000.0
Total Equity Gross Minority Interest,2634000000.0,2510000000.0,2343000000.0
Minority Interest,176000000.0,172000000.0,173000000.0
Stockholders Equity,2458000000.0,2338000000.0,2170000000.0
Gains Losses Not Affecting Retained Earnings,-165000000.0,-184000000.0,-282000000.0
Retained Earnings,2173000000.0,-2283000000.0,-2202000000.0
Additional Paid In Capital,450000000.0,4805000000.0,4654000000.0
Capital Stock,0.0,0.0,0.0
Common Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,15354000000.0,16679000000.0,13183000000.0
Total Non Current Liabilities Net Minority Interest,1567000000.0,909000000.0,685000000.0
Other Non Current Liabilities,235000000.0,112000000.0,84000000.0
Derivative Product Liabilities,55000000.0,4000000.0,11000000.0
Non Current Deferred Liabilities,3000000.0,1000000.0,1000000.0
Non Current Deferred Taxes Liabilities,3000000.0,1000000.0,1000000.0
Long Term Debt And Capital Lease Obligation,1274000000.0,784000000.0,582000000.0
Long Term Capital Lease Obligation,,87000000.0,88000000.0
Long Term Debt,1274000000.0,697000000.0,494000000.0
Long Term Provisions,,8000000.0,7000000.0
Current Liabilities,13787000000.0,15770000000.0,12498000000.0
Current Deferred Liabilities,12301000000.0,13970000000.0,10843000000.0
Current Deferred Revenue,12301000000.0,13970000000.0,10843000000.0
Current Debt And Capital Lease Obligation,86000000.0,26000000.0,29000000.0
Current Debt,86000000.0,26000000.0,29000000.0
Commercial Paper,86000000.0,26000000.0,29000000.0
Payables And Accrued Expenses,1400000000.0,1774000000.0,1626000000.0
Payables,1400000000.0,1774000000.0,1626000000.0
Other Payable,,26000000.0,31000000.0
Total Tax Payable,,33000000.0,84000000.0
Accounts Payable,1400000000.0,1715000000.0,1511000000.0
Total Assets,17988000000.0,19189000000.0,15526000000.0
Total Non Current Assets,3719000000.0,4549000000.0,2498000000.0
Other Non Current Assets,470000000.0,160000000.0,71000000.0
Non Current Deferred Assets,26000000.0,28000000.0,34000000.0
Non Current Deferred Taxes Assets,26000000.0,28000000.0,34000000.0
Non Current Note Receivables,,2321000000.0,
Financial Assets,,100000000.0,58000000.0
Investments And Advances,2132000000.0,794000000.0,1208000000.0
Investmentin Financial Assets,2132000000.0,774000000.0,1188000000.0
Held To Maturity Securities,2132000000.0,774000000.0,1188000000.0
Long Term Equity Investment,,20000000.0,20000000.0
Goodwill And Other Intangible Assets,1029000000.0,1082000000.0,1040000000.0
Other Intangible Assets,358000000.0,402000000.0,397000000.0
Goodwill,671000000.0,680000000.0,643000000.0
Net PPE,62000000.0,64000000.0,87000000.0
Current Assets,14269000000.0,14640000000.0,13028000000.0
Restricted Cash,,0.0,6000000.0
Prepaid Assets,,27000000.0,30000000.0
Receivables,10272000000.0,8502000000.0,8887000000.0
Other Receivables,,133000000.0,224000000.0
Taxes Receivable,,53000000.0,53000000.0
Loans Receivable,9417000000.0,7646000000.0,8140000000.0
Accounts Receivable,855000000.0,670000000.0,470000000.0
Allowance For Doubtful Accounts Receivable,,-25000000.0,-21000000.0
Gross Accounts Receivable,,695000000.0,491000000.0
Cash Cash Equivalents And Short Term Investments,3997000000.0,6111000000.0,4105000000.0
Other Short Term Investments,1191000000.0,607000000.0,
Cash And Cash Equivalents,2806000000.0,5504000000.0,4105000000.0
Cash Equivalents,591000000.0,1354000000.0,1035000000.0
Cash Financial,2215000000.0,4150000000.0,3070000000.0
