,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,23331653.0,23331653.0,23331653.0,23331653.0,23326653.0,
Share Issued,23331653.0,23331653.0,23331653.0,23331653.0,23326653.0,
Total Debt,549000.0,558000.0,366000.0,442000.0,485000.0,
Tangible Book Value,22614000.0,32224000.0,31754000.0,30922000.0,28275000.0,
Invested Capital,42057000.0,43216000.0,42699000.0,42128000.0,39059000.0,
Working Capital,21286000.0,31799000.0,30730000.0,30095000.0,27181000.0,
Net Tangible Assets,22614000.0,32224000.0,31754000.0,30922000.0,28275000.0,
Capital Lease Obligations,549000.0,558000.0,366000.0,442000.0,485000.0,
Common Stock Equity,42057000.0,43216000.0,42699000.0,42128000.0,39059000.0,
Total Capitalization,42057000.0,43216000.0,42699000.0,42128000.0,39059000.0,
Total Equity Gross Minority Interest,42057000.0,43216000.0,42699000.0,42128000.0,39059000.0,
Stockholders Equity,42057000.0,43216000.0,42699000.0,42128000.0,39059000.0,
Gains Losses Not Affecting Retained Earnings,8860000.0,9157000.0,8752000.0,9355000.0,7676000.0,
Other Equity Adjustments,-310000.0,-507000.0,-504000.0,-363000.0,-796000.0,
Foreign Currency Translation Adjustments,9170000.0,9664000.0,9256000.0,9718000.0,8472000.0,
Retained Earnings,-4808000.0,-3946000.0,-3914000.0,-4920000.0,-6144000.0,
Additional Paid In Capital,38005000.0,38005000.0,37861000.0,37693000.0,37527000.0,
Capital Stock,0.0,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,12286000.0,11452000.0,11198000.0,10971000.0,13298000.0,
Total Non Current Liabilities Net Minority Interest,2333000.0,2417000.0,2023000.0,2394000.0,2133000.0,
Other Non Current Liabilities,29000.0,38000.0,46000.0,56000.0,62000.0,
Employee Benefits,,,,,,0.0
Non Current Pension And Other Postretirement Benefit Plans,,,,,,0.0
Non Current Deferred Liabilities,2020000.0,2090000.0,1810000.0,2125000.0,1823000.0,
Non Current Deferred Revenue,1450000.0,1510000.0,1262000.0,1571000.0,1373000.0,
Non Current Deferred Taxes Liabilities,570000.0,580000.0,548000.0,554000.0,450000.0,
Long Term Debt And Capital Lease Obligation,284000.0,289000.0,167000.0,213000.0,248000.0,
Long Term Capital Lease Obligation,284000.0,289000.0,167000.0,213000.0,248000.0,
Current Liabilities,9953000.0,9035000.0,9175000.0,8577000.0,11165000.0,
Current Deferred Liabilities,2800000.0,2884000.0,2724000.0,2617000.0,2712000.0,
Current Deferred Revenue,2800000.0,2884000.0,2724000.0,2617000.0,2712000.0,
Current Debt And Capital Lease Obligation,265000.0,269000.0,199000.0,229000.0,237000.0,
Current Capital Lease Obligation,265000.0,269000.0,199000.0,229000.0,237000.0,
Payables And Accrued Expenses,6888000.0,5882000.0,6252000.0,5731000.0,8216000.0,
Current Accrued Expenses,,3142000.0,,,,3407000.0
Payables,6888000.0,2740000.0,6252000.0,5731000.0,8216000.0,
Other Payable,5009000.0,851000.0,3880000.0,3890000.0,6169000.0,
Accounts Payable,1879000.0,1889000.0,2372000.0,1841000.0,2047000.0,
Total Assets,54343000.0,54668000.0,53897000.0,53099000.0,52357000.0,
Total Non Current Assets,23104000.0,13834000.0,13992000.0,14427000.0,14011000.0,
Non Current Deferred Assets,599000.0,671000.0,1076000.0,1216000.0,1310000.0,
Non Current Deferred Taxes Assets,599000.0,671000.0,1076000.0,1216000.0,1310000.0,
Goodwill And Other Intangible Assets,19443000.0,10992000.0,10945000.0,11206000.0,10784000.0,
Other Intangible Assets,19443000.0,142000.0,223000.0,317000.0,385000.0,
Goodwill,,10850000.0,10722000.0,10889000.0,10399000.0,10360000.0
Net PPE,3062000.0,2171000.0,1971000.0,2005000.0,1917000.0,
Accumulated Depreciation,,-6804000.0,,,,-6556000.0
Gross PPE,3062000.0,8975000.0,1971000.0,2005000.0,1917000.0,
Other Properties,3062000.0,876000.0,1971000.0,2005000.0,1917000.0,
Machinery Furniture Equipment,,5191000.0,,,,5113000.0
Land And Improvements,,2908000.0,,,,2512000.0
Properties,,0.0,,,,0.0
Current Assets,31239000.0,40834000.0,39905000.0,38672000.0,38346000.0,
Restricted Cash,896000.0,6000.0,6000.0,6000.0,5000.0,
Prepaid Assets,,1848000.0,,,,879000.0
Inventory,7762000.0,5591000.0,5562000.0,5308000.0,5231000.0,
Finished Goods,,3939000.0,,,,3620000.0
Work In Process,,577000.0,,,,695000.0
Raw Materials,,1075000.0,,,,642000.0
Receivables,11989000.0,10921000.0,12673000.0,11419000.0,11115000.0,
Other Receivables,4448000.0,1081000.0,2548000.0,2334000.0,2550000.0,
Accounts Receivable,7541000.0,9840000.0,10125000.0,9085000.0,8565000.0,
Allowance For Doubtful Accounts Receivable,,-181000.0,,,,-82000.0
Gross Accounts Receivable,,10021000.0,,,,10388000.0
Cash Cash Equivalents And Short Term Investments,10592000.0,22468000.0,21664000.0,21939000.0,21995000.0,
Other Short Term Investments,125000.0,127000.0,126000.0,126000.0,116000.0,
Cash And Cash Equivalents,10467000.0,22341000.0,21538000.0,21813000.0,21879000.0,
