,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,6214872.0,1424388.0,1132658.0
Share Issued,6214872.0,1424388.0,1132658.0
Total Debt,4650665.0,3208695.0,4507737.0
Tangible Book Value,110178591.0,140413401.0,131123185.0
Invested Capital,114119197.0,142830642.0,134756466.0
Working Capital,62763701.0,49222009.0,106046425.0
Net Tangible Assets,110178591.0,140413401.0,131123185.0
Capital Lease Obligations,880844.0,1008835.0,1059003.0
Common Stock Equity,110349376.0,140630782.0,131307732.0
Total Capitalization,110349376.0,140630782.0,131307732.0
Total Equity Gross Minority Interest,110349376.0,152653252.0,128276057.0
Minority Interest,0.0,12022470.0,-3031675.0
Stockholders Equity,110349376.0,140630782.0,131307732.0
Other Equity Interest,,-161200.0,
Gains Losses Not Affecting Retained Earnings,-10512394.0,-13007582.0,-12279321.0
Other Equity Adjustments,-10512394.0,-13007582.0,-12279321.0
Retained Earnings,17394564.0,57928641.0,48818807.0
Additional Paid In Capital,103467206.0,95870923.0,94768246.0
Capital Stock,0.0,0.0,0.0
Common Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,13625100.0,27891381.0,14675749.0
Total Non Current Liabilities Net Minority Interest,2398120.0,1281207.0,2919781.0
Derivative Product Liabilities,1653000.0,417000.0,2000000.0
Long Term Debt And Capital Lease Obligation,745120.0,864207.0,919781.0
Long Term Capital Lease Obligation,745120.0,864207.0,919781.0
Current Liabilities,11226980.0,26610174.0,11755968.0
Other Current Liabilities,,,5020263.0
Current Deferred Liabilities,4613819.0,797.0,1192260.0
Current Deferred Revenue,4613819.0,797.0,1192260.0
Current Debt And Capital Lease Obligation,3905545.0,2344488.0,3587956.0
Current Capital Lease Obligation,135724.0,144628.0,139222.0
Current Debt,3769821.0,2199860.0,3448734.0
Other Current Borrowings,,,1225734.0
Line Of Credit,,,0.0
Current Notes Payable,3769821.0,2199860.0,2223000.0
Payables And Accrued Expenses,2707616.0,24264889.0,1955489.0
Current Accrued Expenses,659890.0,453483.0,393490.0
Payables,2047726.0,23811406.0,1561999.0
Other Payable,,21265612.0,
Dueto Related Parties Current,,40823.0,
Total Tax Payable,1569932.0,2445364.0,1561641.0
Income Tax Payable,1507592.0,,1428586.0
Accounts Payable,477794.0,59607.0,358.0
Total Assets,123974476.0,180544633.0,142951806.0
Total Non Current Assets,49983795.0,104712450.0,25149413.0
Other Non Current Assets,,,995012.0
Non Current Deferred Assets,4642493.0,,0.0
Non Current Deferred Taxes Assets,4642493.0,,0.0
Non Current Accounts Receivable,44185538.0,,
Investments And Advances,0.0,103369663.0,22786158.0
Goodwill And Other Intangible Assets,170785.0,217381.0,184547.0
Other Intangible Assets,170785.0,,184547.0
Net PPE,984979.0,1125406.0,1183696.0
Accumulated Depreciation,-236017.0,,-228716.0
Gross PPE,1220996.0,1125406.0,1412412.0
Other Properties,886051.0,1125406.0,1064128.0
Machinery Furniture Equipment,334945.0,,348284.0
Current Assets,73990681.0,75832183.0,117802393.0
Other Current Assets,19958.0,,
Assets Held For Sale Current,0.0,0.0,887186.0
Restricted Cash,44775.0,,0.0
Prepaid Assets,579302.0,1207919.0,4282164.0
Inventory,152353.0,239190.0,191248.0
Finished Goods,0.0,,3751.0
Raw Materials,152353.0,,187497.0
Receivables,40175004.0,42010156.0,77251132.0
Receivables Adjustments Allowances,-102268.0,,0.0
Other Receivables,10213272.0,1303905.0,43265754.0
Duefrom Related Parties Current,,0.0,
Loans Receivable,2268285.0,,1377787.0
Accounts Receivable,27795715.0,40706251.0,32607591.0
Allowance For Doubtful Accounts Receivable,-19876510.0,-2288446.0,-2028979.0
Gross Accounts Receivable,47672225.0,42994697.0,34636570.0
Cash Cash Equivalents And Short Term Investments,33019289.0,32374918.0,35190663.0
Cash And Cash Equivalents,33019289.0,32374918.0,35190663.0
