,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,82454950.0,81536557.0,78969459.0,65725409.0,64876228.0,
Share Issued,82454950.0,81536557.0,78969459.0,65725409.0,64876228.0,
Tangible Book Value,638144000.0,646693000.0,576427000.0,313551000.0,341555000.0,
Invested Capital,638144000.0,646693000.0,576427000.0,313551000.0,341555000.0,
Working Capital,637752000.0,646273000.0,576276000.0,313096000.0,341120000.0,
Net Tangible Assets,638144000.0,646693000.0,576427000.0,313551000.0,341555000.0,
Common Stock Equity,638144000.0,646693000.0,576427000.0,313551000.0,341555000.0,
Total Capitalization,638144000.0,646693000.0,576427000.0,313551000.0,341555000.0,
Total Equity Gross Minority Interest,638144000.0,646693000.0,576427000.0,313551000.0,341555000.0,
Stockholders Equity,638144000.0,646693000.0,576427000.0,313551000.0,341555000.0,
Retained Earnings,-496508000.0,-457169000.0,-424935000.0,-388003000.0,-344729000.0,
Additional Paid In Capital,1134644000.0,1103854000.0,1001354000.0,701548000.0,686278000.0,
Capital Stock,8000.0,8000.0,8000.0,6000.0,6000.0,
Common Stock,8000.0,8000.0,8000.0,6000.0,6000.0,
Total Liabilities Net Minority Interest,14718000.0,15113000.0,23520000.0,22173000.0,13386000.0,
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0,0.0,
Preferred Securities Outside Stock Equity,,,,,,0.0
Current Liabilities,14718000.0,15113000.0,23520000.0,22173000.0,13386000.0,
Pensionand Other Post Retirement Benefit Plans Current,2312000.0,5540000.0,3880000.0,2623000.0,1150000.0,
Payables And Accrued Expenses,12406000.0,9573000.0,19640000.0,19550000.0,12236000.0,
Current Accrued Expenses,11290000.0,7556000.0,18519000.0,16386000.0,11863000.0,
Payables,1116000.0,2017000.0,1121000.0,3164000.0,373000.0,
Accounts Payable,1116000.0,2017000.0,1121000.0,3164000.0,373000.0,
Total Assets,652862000.0,661806000.0,599947000.0,335724000.0,354941000.0,
Total Non Current Assets,392000.0,420000.0,151000.0,455000.0,435000.0,
Other Non Current Assets,360000.0,382000.0,144000.0,433000.0,397000.0,
Investments And Advances,,,,,,0.0
Other Investments,,,,,,0.0
Net PPE,32000.0,38000.0,7000.0,22000.0,38000.0,
Current Assets,652470000.0,661386000.0,599796000.0,335269000.0,354506000.0,
Other Current Assets,6410000.0,4751000.0,6168000.0,10353000.0,11480000.0,
Cash Cash Equivalents And Short Term Investments,646060000.0,656635000.0,593628000.0,324916000.0,343026000.0,
Other Short Term Investments,533281000.0,483714000.0,376031000.0,223128000.0,178019000.0,
Cash And Cash Equivalents,112779000.0,172921000.0,217597000.0,101788000.0,165007000.0,
Cash Equivalents,111629000.0,171891000.0,216384000.0,100779000.0,163660000.0,
Cash Financial,1150000.0,1030000.0,1213000.0,1009000.0,1347000.0,
