,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,7020502.0,5850906.0,5850906.0
Share Issued,7020502.0,5850906.0,5850906.0
Total Debt,16000.0,139000.0,136000.0
Tangible Book Value,2711000.0,3763000.0,-1450000.0
Invested Capital,3437000.0,3763000.0,-1450000.0
Working Capital,-3830000.0,-569000.0,-1546000.0
Net Tangible Assets,2711000.0,3763000.0,-1450000.0
Capital Lease Obligations,16000.0,139000.0,136000.0
Common Stock Equity,3437000.0,3763000.0,-1450000.0
Total Capitalization,3437000.0,3763000.0,-1450000.0
Total Equity Gross Minority Interest,3437000.0,3763000.0,-1450000.0
Stockholders Equity,3437000.0,3763000.0,-1450000.0
Retained Earnings,-165870000.0,-164797000.0,-170010000.0
Additional Paid In Capital,85389000.0,84809000.0,84809000.0
Capital Stock,83918000.0,83751000.0,83751000.0
Common Stock,83918000.0,83751000.0,83751000.0
Total Liabilities Net Minority Interest,4049000.0,2001000.0,1827000.0
Total Non Current Liabilities Net Minority Interest,0.0,16000.0,16000.0
Long Term Debt And Capital Lease Obligation,0.0,16000.0,16000.0
Long Term Capital Lease Obligation,0.0,16000.0,16000.0
Current Liabilities,4049000.0,1985000.0,1811000.0
Current Debt And Capital Lease Obligation,16000.0,123000.0,120000.0
Current Capital Lease Obligation,16000.0,123000.0,120000.0
Pensionand Other Post Retirement Benefit Plans Current,142000.0,,142000.0
Payables And Accrued Expenses,3891000.0,1862000.0,1549000.0
Current Accrued Expenses,3101000.0,406000.0,1057000.0
Payables,790000.0,1456000.0,492000.0
Other Payable,,782000.0,
Accounts Payable,790000.0,674000.0,492000.0
Total Assets,7486000.0,5764000.0,377000.0
Total Non Current Assets,7267000.0,4348000.0,112000.0
Investments And Advances,6525000.0,4278000.0,0.0
Goodwill And Other Intangible Assets,726000.0,,0.0
Net PPE,16000.0,70000.0,112000.0
Accumulated Depreciation,-3336000.0,,-3336000.0
Gross PPE,3352000.0,70000.0,3448000.0
Other Properties,1954000.0,70000.0,2050000.0
Machinery Furniture Equipment,1398000.0,,1398000.0
Current Assets,219000.0,1416000.0,265000.0
Prepaid Assets,0.0,,0.0
Cash Cash Equivalents And Short Term Investments,219000.0,1416000.0,265000.0
Other Short Term Investments,217000.0,261000.0,265000.0
Cash And Cash Equivalents,2000.0,1155000.0,0.0
