,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,142734000.0,139693000.0,137533000.0,136757000.0,135932000.0,,
Share Issued,142734000.0,139693000.0,137533000.0,136757000.0,135932000.0,,
Total Debt,240081000.0,214377000.0,198727000.0,196135000.0,195600000.0,,
Tangible Book Value,1265799000.0,1197630000.0,1252188000.0,1246182000.0,1239675000.0,,
Invested Capital,1854323000.0,1792736000.0,1332529000.0,1326520000.0,1320020000.0,,
Working Capital,1093556000.0,1055711000.0,1005307000.0,1046760000.0,1050708000.0,,
Net Tangible Assets,1265799000.0,1197630000.0,1252188000.0,1246182000.0,1239675000.0,,
Capital Lease Obligations,159776000.0,134054000.0,118386000.0,115797000.0,115255000.0,,
Common Stock Equity,1774018000.0,1712413000.0,1252188000.0,1246182000.0,1239675000.0,,
Total Capitalization,1774018000.0,1712413000.0,1252188000.0,1246182000.0,1239675000.0,,
Total Equity Gross Minority Interest,1774018000.0,1712413000.0,1252188000.0,1246182000.0,1239675000.0,,
Stockholders Equity,1774018000.0,1712413000.0,1252188000.0,1246182000.0,1239675000.0,,
Gains Losses Not Affecting Retained Earnings,-202000.0,-258000.0,-187000.0,-287000.0,-197000.0,,
Other Equity Adjustments,-202000.0,-258000.0,-187000.0,-287000.0,-197000.0,,
Retained Earnings,-2861113000.0,-2776022000.0,-2823280000.0,-2735736000.0,-2634798000.0,,
Additional Paid In Capital,4635319000.0,4488679000.0,4075641000.0,3982191000.0,3874656000.0,,
Capital Stock,14000.0,14000.0,14000.0,14000.0,14000.0,,
Common Stock,14000.0,14000.0,14000.0,14000.0,14000.0,,
Total Liabilities Net Minority Interest,840380000.0,685931000.0,569294000.0,510884000.0,492691000.0,,
Total Non Current Liabilities Net Minority Interest,282123000.0,244703000.0,127278000.0,126048000.0,127014000.0,,
Other Non Current Liabilities,16266000.0,11687000.0,,,,7844000.0,
Tradeand Other Payables Non Current,103204000.0,96780000.0,,,,0.0,
Non Current Deferred Liabilities,17700000.0,17763000.0,22898000.0,23307000.0,23958000.0,,
Non Current Deferred Revenue,16999000.0,17062000.0,22898000.0,23307000.0,23958000.0,,
Non Current Deferred Taxes Liabilities,701000.0,701000.0,,,,0.0,
