,2026-03-31,2025-09-30,2025-03-31,2024-09-30
Ordinary Shares Number,40339200.0,39952200.0,39952200.0,39952200.0
Share Issued,40339200.0,39952200.0,39952200.0,39952200.0
Net Debt,1196582000.0,1002015000.0,1052096000.0,1158231000.0
Total Debt,1285163000.0,1089930000.0,1146828000.0,1241115000.0
Tangible Book Value,1754551000.0,1604189000.0,1500459000.0,1342664000.0
Invested Capital,2976377000.0,2632923000.0,2569061000.0,2506622000.0
Working Capital,383825000.0,421992000.0,443163000.0,313144000.0
Net Tangible Assets,1754551000.0,1604189000.0,1500459000.0,1342664000.0
Capital Lease Obligations,83866000.0,81270000.0,78246000.0,77171000.0
Common Stock Equity,1775080000.0,1624263000.0,1500479000.0,1342678000.0
Total Capitalization,2042186000.0,1784977000.0,1701894000.0,1595434000.0
Total Equity Gross Minority Interest,1775080000.0,1624263000.0,1500479000.0,1342678000.0
Stockholders Equity,1775080000.0,1624263000.0,1500479000.0,1342678000.0
Other Equity Interest,1371688000.0,1224741000.0,36000000.0,943156000.0
Retained Earnings,,,954234000.0,
Additional Paid In Capital,,,109800000.0,
Capital Stock,403392000.0,399522000.0,399522000.0,399522000.0
Common Stock,403392000.0,399522000.0,399522000.0,399522000.0
Total Liabilities Net Minority Interest,1808275000.0,1531242000.0,1576335000.0,1572375000.0
Total Non Current Liabilities Net Minority Interest,408736000.0,309582000.0,358570000.0,403026000.0
Other Non Current Liabilities,,,1000.0,
Non Current Pension And Other Postretirement Benefit Plans,,,43446000.0,
Non Current Deferred Taxes Liabilities,19157000.0,18517000.0,35632000.0,29304000.0
Long Term Debt And Capital Lease Obligation,345193000.0,241814000.0,279491000.0,329757000.0
Long Term Capital Lease Obligation,78087000.0,81100000.0,78076000.0,77001000.0
Long Term Debt,267106000.0,160714000.0,201415000.0,252756000.0
Long Term Provisions,44386000.0,49251000.0,43446000.0,43865000.0
Current Liabilities,1399539000.0,1221660000.0,1217765000.0,1169349000.0
Other Current Liabilities,169508000.0,170154000.0,-1000.0,111555000.0
Current Debt And Capital Lease Obligation,939970000.0,848116000.0,867337000.0,911358000.0
Current Capital Lease Obligation,5779000.0,170000.0,170000.0,170000.0
Current Debt,934191000.0,847946000.0,867167000.0,911188000.0
Pensionand Other Post Retirement Benefit Plans Current,,,2431000.0,
Current Provisions,7781000.0,,129000.0,
Payables,225580000.0,179580000.0,302082000.0,141432000.0
Other Payable,,,86950000.0,
Total Tax Payable,6559000.0,10832000.0,29657000.0,38546000.0
Accounts Payable,219021000.0,168748000.0,185475000.0,102886000.0
Total Assets,3583355000.0,3155505000.0,3076814000.0,2915053000.0
Total Non Current Assets,1799991000.0,1511853000.0,1415886000.0,1432560000.0
Other Non Current Assets,15900000.0,6186000.0,-5000.0,14240000.0
Non Current Prepaid Assets,,,64682000.0,
Non Current Deferred Taxes Assets,0.0,0.0,0.0,0.0
Investmentin Financial Assets,299316000.0,304036000.0,294644000.0,316019000.0
Available For Sale Securities,299316000.0,304036000.0,294644000.0,316019000.0
Long Term Equity Investment,,,234873000.0,
Investments In Other Ventures Under Equity Method,,,-722000.0,
Investmentsin Associatesat Cost,,,235595000.0,
Goodwill And Other Intangible Assets,20529000.0,20074000.0,20000.0,14000.0
Other Intangible Assets,466000.0,11000.0,20000.0,14000.0
Goodwill,20063000.0,20063000.0,0.0,0.0
Net PPE,1303305000.0,1039121000.0,1013735000.0,1007388000.0
Accumulated Depreciation,,,-579409000.0,
Gross PPE,1303305000.0,1039121000.0,1593144000.0,1007388000.0
Construction In Progress,260775000.0,37369000.0,16502000.0,15152000.0
Other Properties,1042530000.0,1001752000.0,997233000.0,992236000.0
Machinery Furniture Equipment,,,908240000.0,
Buildings And Improvements,,,425296000.0,
Land And Improvements,,,243106000.0,
Properties,,,0.0,
Current Assets,1783364000.0,1643652000.0,1660928000.0,1482493000.0
Other Current Assets,243204000.0,163943000.0,185149000.0,82431000.0
Hedging Assets Current,,,0.0,
Restricted Cash,,,44136000.0,
Prepaid Assets,,,63815000.0,
Inventory,825397000.0,775593000.0,807177000.0,811532000.0
Finished Goods,,,267172000.0,
Work In Process,,,347985000.0,
Raw Materials,,,192020000.0,
Other Receivables,2743000.0,3136000.0,129078000.0,115191000.0
Taxes Receivable,0.0,0.0,131290000.0,43106000.0
Accounts Receivable,653819000.0,646592000.0,461769000.0,381087000.0
Allowance For Doubtful Accounts Receivable,,,-3640000.0,
Gross Accounts Receivable,,,465409000.0,
Cash Cash Equivalents And Short Term Investments,58201000.0,54388000.0,23663000.0,49146000.0
Other Short Term Investments,53486000.0,47743000.0,7177000.0,43433000.0
Cash And Cash Equivalents,4715000.0,6645000.0,16486000.0,5713000.0
Cash Financial,,,16486000.0,
