,2026-01-31,2025-07-31,2025-01-31
Ordinary Shares Number,62400000.0,62400000.0,62400000.0
Share Issued,62400000.0,62400000.0,62400000.0
Total Debt,7486245.0,6950415.0,4446652.0
Tangible Book Value,37389386.0,27648057.0,23939319.0
Invested Capital,37389386.0,27648057.0,23939319.0
Working Capital,9181006.0,9651150.0,6491947.0
Net Tangible Assets,37389386.0,27648057.0,23939319.0
Capital Lease Obligations,7486245.0,6950415.0,4446652.0
Common Stock Equity,37389386.0,27648057.0,23939319.0
Total Capitalization,37389386.0,27648057.0,23939319.0
Total Equity Gross Minority Interest,37389386.0,27648057.0,23939319.0
Stockholders Equity,37389386.0,27648057.0,23939319.0
Gains Losses Not Affecting Retained Earnings,-5341827.0,-5092597.0,-5618966.0
Other Equity Adjustments,-5341827.0,-5092597.0,-5618966.0
Retained Earnings,30701099.0,31862339.0,28674821.0
Additional Paid In Capital,12023874.0,872315.0,883464.0
Capital Stock,6240.0,6000.0,0.0
Common Stock,6240.0,6000.0,0.0
Total Liabilities Net Minority Interest,24901961.0,18854199.0,19441257.0
Total Non Current Liabilities Net Minority Interest,9962668.0,10430250.0,7024342.0
Non Current Deferred Liabilities,6819986.0,6208161.0,5008586.0
Non Current Deferred Taxes Liabilities,6819986.0,6208161.0,5008586.0
Long Term Debt And Capital Lease Obligation,3142682.0,4222089.0,2015756.0
Long Term Capital Lease Obligation,3142682.0,4222089.0,2015756.0
Current Liabilities,14939293.0,8423949.0,12416915.0
Other Current Liabilities,,207931.0,310849.0
Current Deferred Liabilities,,145000.0,
Current Deferred Revenue,,145000.0,
Current Debt And Capital Lease Obligation,4343563.0,2728326.0,2430896.0
Current Capital Lease Obligation,4343563.0,2728326.0,2430896.0
Payables And Accrued Expenses,10595730.0,5342692.0,9675170.0
Current Accrued Expenses,7109037.0,2559902.0,6385638.0
Payables,3486693.0,2782790.0,3289532.0
Other Payable,,64341.0,122711.0
Dueto Related Parties Current,,47688.0,
Total Tax Payable,462404.0,293482.0,339254.0
Income Tax Payable,,52758.0,335871.0
Accounts Payable,3024289.0,2377279.0,2827567.0
Total Assets,62291347.0,46502256.0,43380576.0
Total Non Current Assets,38171048.0,28427157.0,24471714.0
Other Non Current Assets,4916847.0,,
Non Current Prepaid Assets,24145163.0,19920101.0,17860112.0
Non Current Deferred Assets,62968.0,49067.0,652376.0
Non Current Deferred Taxes Assets,62968.0,49067.0,3708.0
Investments And Advances,432618.0,576956.0,665329.0
Other Investments,,,665329.0
Net PPE,8613452.0,7881033.0,5293897.0
Accumulated Depreciation,,-1275598.0,-1041866.0
Gross PPE,8613452.0,9156631.0,6335763.0
Leases,,591895.0,516192.0
Construction In Progress,,177909.0,
Other Properties,8613452.0,6782354.0,4402199.0
Machinery Furniture Equipment,,1360991.0,1180664.0
Buildings And Improvements,,110525.0,107450.0
Land And Improvements,,132957.0,129258.0
Properties,,0.0,0.0
Current Assets,24120299.0,18075099.0,18908862.0
Other Current Assets,2867509.0,658650.0,1011169.0
Current Deferred Assets,0.0,1429523.0,
Restricted Cash,129741.0,160620.0,129127.0
Prepaid Assets,,954418.0,722045.0
Receivables,1625129.0,2663258.0,1973655.0
Taxes Receivable,,843175.0,373556.0
Loans Receivable,,410000.0,
Accounts Receivable,1625129.0,1410083.0,1600099.0
Allowance For Doubtful Accounts Receivable,,0.0,0.0
Gross Accounts Receivable,,1410083.0,1600099.0
Cash Cash Equivalents And Short Term Investments,19497920.0,12208630.0,15072866.0
Cash And Cash Equivalents,19497920.0,12208630.0,15072866.0
