,2025-08-31,2025-02-28
Ordinary Shares Number,19212000.0,
Share Issued,19212000.0,
Total Debt,4554655.0,
Tangible Book Value,2206497.0,
Invested Capital,5365816.0,
Working Capital,-837491.0,
Net Tangible Assets,2206497.0,
Capital Lease Obligations,1395336.0,
Common Stock Equity,2206497.0,
Total Capitalization,2206497.0,
Total Equity Gross Minority Interest,2206497.0,
Stockholders Equity,2206497.0,
Gains Losses Not Affecting Retained Earnings,19999.0,
Other Equity Adjustments,19999.0,
Retained Earnings,-2574523.0,
Additional Paid In Capital,4011020.0,
Capital Stock,750001.0,
Common Stock,750001.0,
Total Liabilities Net Minority Interest,5812158.0,
Total Non Current Liabilities Net Minority Interest,819931.0,
Non Current Deferred Liabilities,255892.0,
Non Current Deferred Taxes Liabilities,255892.0,
Long Term Debt And Capital Lease Obligation,564039.0,
Long Term Capital Lease Obligation,564039.0,
Current Liabilities,4992227.0,
Current Debt And Capital Lease Obligation,3990616.0,
Current Capital Lease Obligation,831297.0,
Current Debt,3159319.0,
Other Current Borrowings,3159319.0,
Pensionand Other Post Retirement Benefit Plans Current,115335.0,
Payables And Accrued Expenses,886276.0,
Current Accrued Expenses,557121.0,372626.0
Interest Payable,3374.0,
Payables,329155.0,315314.0
Dueto Related Parties Current,38607.0,
Total Tax Payable,18375.0,
Accounts Payable,272173.0,
Total Assets,8018655.0,
Total Non Current Assets,3863919.0,
Non Current Prepaid Assets,462864.0,
Non Current Deferred Assets,296275.0,
Non Current Deferred Taxes Assets,296275.0,
Net PPE,3104780.0,
Accumulated Depreciation,-1399087.0,
Gross PPE,4503867.0,
Leases,1772634.0,
Machinery Furniture Equipment,1706464.0,
Buildings And Improvements,1024769.0,
Properties,0.0,
Current Assets,4154736.0,
Prepaid Assets,385279.0,
Inventory,35179.0,
Finished Goods,34092.0,
Raw Materials,1087.0,
Receivables,47942.0,
Other Receivables,16211.0,
Accounts Receivable,31731.0,
Cash Cash Equivalents And Short Term Investments,3686336.0,
Other Short Term Investments,316689.0,
Cash And Cash Equivalents,3369647.0,
