,2025-06-30,2024-12-31
Ordinary Shares Number,18785750.0,18455000.0
Share Issued,18785750.0,18455000.0
Total Debt,5077846.0,4371577.0
Tangible Book Value,5434657.0,7261859.0
Invested Capital,5496028.0,11261859.0
Working Capital,3132789.0,6785053.0
Net Tangible Assets,5434657.0,7261859.0
Capital Lease Obligations,5016475.0,371577.0
Common Stock Equity,5434657.0,7261859.0
Total Capitalization,5434657.0,7261859.0
Total Equity Gross Minority Interest,5438156.0,7261859.0
Minority Interest,3499.0,
Stockholders Equity,5434657.0,7261859.0
Gains Losses Not Affecting Retained Earnings,-24918957.0,-24467281.0
Other Equity Adjustments,-24455170.0,-24455170.0
Foreign Currency Translation Adjustments,-463787.0,-12111.0
Retained Earnings,-3854948.0,7273962.0
Capital Stock,34208562.0,24455178.0
Common Stock,34208562.0,24455178.0
Total Liabilities Net Minority Interest,13241746.0,7671336.0
Total Non Current Liabilities Net Minority Interest,3080537.0,0.0
Non Current Deferred Liabilities,123810.0,
Non Current Deferred Taxes Liabilities,123810.0,
Long Term Debt And Capital Lease Obligation,2956727.0,0.0
Long Term Capital Lease Obligation,2956727.0,0.0
Current Liabilities,10161209.0,7671336.0
Current Deferred Liabilities,0.0,214803.0
Current Deferred Taxes Liabilities,0.0,214803.0
Current Debt And Capital Lease Obligation,2121119.0,4371577.0
Current Capital Lease Obligation,2059748.0,371577.0
Current Debt,61371.0,4000000.0
Other Current Borrowings,,4000000.0
Line Of Credit,61371.0,
Current Provisions,15000.0,15000.0
Payables And Accrued Expenses,8025090.0,3069956.0
Current Accrued Expenses,1439072.0,719684.0
Payables,6586018.0,2350272.0
Other Payable,2799410.0,
Dueto Related Parties Current,1450305.0,1021117.0
Total Tax Payable,279638.0,151492.0
Accounts Payable,2056665.0,1177663.0
Total Assets,18679902.0,14933195.0
Total Non Current Assets,5385904.0,476806.0
Non Current Deferred Assets,47875.0,77005.0
Non Current Deferred Taxes Assets,47875.0,77005.0
Investments And Advances,49.0,
Long Term Equity Investment,49.0,
Investmentsin Associatesat Cost,49.0,
Net PPE,5338029.0,399801.0
Accumulated Depreciation,-6547577.0,-4088635.0
Gross PPE,11885606.0,4488436.0
Other Properties,11102853.0,3965934.0
Machinery Furniture Equipment,782753.0,522502.0
Current Assets,13293998.0,14456389.0
Current Deferred Assets,31797.0,1889412.0
Prepaid Assets,7203396.0,3600184.0
Inventory,489062.0,99308.0
Finished Goods,489062.0,99308.0
Receivables,2525277.0,1421866.0
Other Receivables,134188.0,
Duefrom Related Parties Current,0.0,0.0
Taxes Receivable,239407.0,
Accounts Receivable,2151682.0,1421866.0
Allowance For Doubtful Accounts Receivable,-588373.0,-460413.0
Gross Accounts Receivable,2740055.0,1882279.0
Cash Cash Equivalents And Short Term Investments,3044466.0,7445619.0
Cash And Cash Equivalents,3044466.0,7445619.0
Cash Financial,3044466.0,7445619.0
