,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,154217609.0,121154925.0,116236018.0,116222726.0,115907216.0,,
Share Issued,154217609.0,121154925.0,116236018.0,116222726.0,115907216.0,,
Net Debt,,,,,182939000.0,138940000.0,166819000.0
Total Debt,40000000.0,40336000.0,40694000.0,41029000.0,269927000.0,,
Tangible Book Value,33009000.0,14775000.0,38290000.0,67515000.0,-236449000.0,,
Invested Capital,115770000.0,98065000.0,124731000.0,156694000.0,81880000.0,,
Working Capital,72213000.0,64830000.0,87168000.0,115086000.0,55133000.0,,
Net Tangible Assets,33009000.0,14775000.0,38290000.0,67515000.0,-236449000.0,,
Capital Lease Obligations,2853000.0,3285000.0,3737000.0,4162000.0,4577000.0,,
Common Stock Equity,78623000.0,61014000.0,87774000.0,119827000.0,-183470000.0,,
Total Capitalization,115770000.0,98065000.0,124731000.0,156694000.0,81880000.0,,
Total Equity Gross Minority Interest,78623000.0,61014000.0,87774000.0,119827000.0,-183470000.0,,
Stockholders Equity,78623000.0,61014000.0,87774000.0,119827000.0,-183470000.0,,
Gains Losses Not Affecting Retained Earnings,-268000.0,-195000.0,-203000.0,-275000.0,-275000.0,,
Other Equity Adjustments,-268000.0,-195000.0,-203000.0,-275000.0,-275000.0,,
Retained Earnings,-1421296000.0,-1382969000.0,-1345326000.0,-1309795000.0,-1607562000.0,,
Additional Paid In Capital,1500172000.0,1444166000.0,1433291000.0,1429885000.0,1424355000.0,,
Capital Stock,15000.0,12000.0,12000.0,12000.0,12000.0,,
Common Stock,15000.0,12000.0,12000.0,12000.0,12000.0,,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,187399000.0,197329000.0,428745000.0,319637000.0,554536000.0,,
Total Non Current Liabilities Net Minority Interest,53577000.0,55453000.0,54958000.0,54518000.0,299494000.0,,
Other Non Current Liabilities,14374000.0,15843000.0,14953000.0,14143000.0,30188000.0,,
Non Current Deferred Liabilities,1102000.0,1102000.0,1102000.0,1102000.0,1102000.0,,
Non Current Deferred Taxes Liabilities,1102000.0,1102000.0,1102000.0,1102000.0,1102000.0,,
Long Term Debt And Capital Lease Obligation,38101000.0,38508000.0,38903000.0,39273000.0,268204000.0,,
Long Term Capital Lease Obligation,954000.0,1457000.0,1946000.0,2406000.0,2854000.0,,
Long Term Debt,37147000.0,37051000.0,36957000.0,36867000.0,265350000.0,,
Current Liabilities,133822000.0,141876000.0,373787000.0,265119000.0,255042000.0,,
Other Current Liabilities,1490000.0,1490000.0,1490000.0,1490000.0,26300000.0,,
Current Debt And Capital Lease Obligation,1899000.0,1828000.0,1791000.0,1756000.0,1723000.0,,
Current Capital Lease Obligation,1899000.0,1828000.0,1791000.0,1756000.0,1723000.0,,
Pensionand Other Post Retirement Benefit Plans Current,15280000.0,14579000.0,13385000.0,11015000.0,19950000.0,,
Payables And Accrued Expenses,115153000.0,123979000.0,357121000.0,250858000.0,207069000.0,,
Current Accrued Expenses,103674000.0,114064000.0,78320000.0,213236000.0,166011000.0,,
Payables,11479000.0,9915000.0,278801000.0,37622000.0,41058000.0,,
Other Payable,,,253908000.0,,128000.0,,
Accounts Payable,11479000.0,9915000.0,24893000.0,37622000.0,40930000.0,,
Total Assets,266022000.0,258343000.0,516519000.0,439464000.0,371066000.0,,
Total Non Current Assets,59987000.0,51637000.0,55564000.0,59259000.0,60891000.0,,
Other Non Current Assets,13279000.0,4053000.0,4447000.0,5040000.0,5656000.0,,
Goodwill And Other Intangible Assets,45614000.0,46239000.0,49484000.0,52312000.0,52979000.0,,
Other Intangible Assets,45614000.0,46239000.0,49484000.0,52312000.0,52979000.0,,
Goodwill,,,,,,0.0,0.0
Net PPE,1094000.0,1345000.0,1633000.0,1907000.0,2256000.0,,
Accumulated Depreciation,,-15233000.0,-19336000.0,-19058000.0,-21368000.0,-20988000.0,
Gross PPE,,16578000.0,20969000.0,20965000.0,23624000.0,23564000.0,
Leases,,5763000.0,5751000.0,5752000.0,5751000.0,5751000.0,
Other Properties,,,,,-255000.0,-261000.0,
Machinery Furniture Equipment,,10815000.0,15218000.0,15213000.0,18128000.0,18074000.0,
Properties,,0.0,0.0,0.0,0.0,0.0,
Current Assets,206035000.0,206706000.0,460955000.0,380205000.0,310175000.0,,
Other Current Assets,9379000.0,6233000.0,8700000.0,11716000.0,15930000.0,,
Assets Held For Sale Current,,0.0,0.0,0.0,138972000.0,72180000.0,
Prepaid Assets,2273000.0,6758000.0,8048000.0,6700000.0,6908000.0,,
Inventory,4825000.0,3172000.0,2048000.0,4513000.0,3518000.0,,
Finished Goods,4825000.0,,2048000.0,4513000.0,,,
Receivables,22510000.0,18418000.0,250496000.0,119639000.0,62436000.0,,
Other Receivables,446000.0,603000.0,241251000.0,114530000.0,1948000.0,,
Accounts Receivable,22064000.0,17815000.0,9245000.0,5109000.0,60488000.0,,
Cash Cash Equivalents And Short Term Investments,167048000.0,172125000.0,191663000.0,237637000.0,82411000.0,,
Other Short Term Investments,51810000.0,83246000.0,88311000.0,20744000.0,,0.0,
Cash And Cash Equivalents,115238000.0,88879000.0,103352000.0,216893000.0,82411000.0,,
