,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,225817808922.0,61952308922.0,6685918922.0
Share Issued,225817808922.0,61952308922.0,6685918922.0
Total Debt,61000.0,501000.0,727000.0
Tangible Book Value,5760000.0,5791000.0,2676000.0
Invested Capital,11405000.0,11937000.0,8322000.0
Working Capital,6314000.0,6513000.0,3776000.0
Net Tangible Assets,5760000.0,5791000.0,2676000.0
Capital Lease Obligations,61000.0,,727000.0
Common Stock Equity,11405000.0,11436000.0,8322000.0
Total Capitalization,11405000.0,11436000.0,8322000.0
Total Equity Gross Minority Interest,11405000.0,11436000.0,8322000.0
Stockholders Equity,11405000.0,11436000.0,8322000.0
Other Equity Interest,1185000.0,14767048.0,894000.0
Gains Losses Not Affecting Retained Earnings,53006000.0,53006000.0,53003000.0
Other Equity Adjustments,53003000.0,53003000.0,53003000.0
Foreign Currency Translation Adjustments,3000.0,3000.0,0.0
Retained Earnings,-155808000.0,-154133000.0,-150424000.0
Additional Paid In Capital,98923000.0,97734000.0,93124000.0
Capital Stock,14099000.0,61952.0,11725000.0
Common Stock,14099000.0,61952.0,11725000.0
Total Liabilities Net Minority Interest,6774000.0,3388000.0,6458000.0
Total Non Current Liabilities Net Minority Interest,645000.0,909000.0,1424000.0
Other Non Current Liabilities,645000.0,909000.0,1306000.0
Long Term Debt And Capital Lease Obligation,0.0,,118000.0
Long Term Capital Lease Obligation,0.0,,118000.0
Current Liabilities,6129000.0,2479000.0,5034000.0
Other Current Liabilities,3478000.0,564000.0,921000.0
Current Deferred Liabilities,571000.0,,1468000.0
Current Deferred Revenue,571000.0,,1468000.0
Current Debt And Capital Lease Obligation,61000.0,501000.0,609000.0
Current Capital Lease Obligation,61000.0,,609000.0
Current Debt,,501000.0,
Other Current Borrowings,,501000.0,
Payables And Accrued Expenses,2019000.0,1414000.0,2036000.0
Current Accrued Expenses,1860000.0,,1273000.0
Payables,159000.0,1414000.0,763000.0
Other Payable,17000.0,,6000.0
Total Tax Payable,45000.0,,50000.0
Accounts Payable,97000.0,1414000.0,707000.0
Total Assets,18179000.0,14824000.0,14780000.0
Total Non Current Assets,5736000.0,5832000.0,5970000.0
Goodwill And Other Intangible Assets,5645000.0,5645000.0,5646000.0
Other Intangible Assets,5645000.0,,5646000.0
Goodwill,0.0,,0.0
Net PPE,91000.0,187000.0,324000.0
Accumulated Depreciation,-845000.0,,-1218000.0
Gross PPE,936000.0,,1542000.0
Leases,53000.0,,53000.0
Other Properties,826000.0,,1401000.0
Machinery Furniture Equipment,57000.0,,88000.0
Properties,0.0,,0.0
Current Assets,12443000.0,8992000.0,8810000.0
Prepaid Assets,3687000.0,,6426000.0
Receivables,222000.0,4956000.0,715000.0
Other Receivables,64000.0,,131000.0
Taxes Receivable,123000.0,462000.0,573000.0
Accounts Receivable,35000.0,4494000.0,11000.0
Cash Cash Equivalents And Short Term Investments,8534000.0,4036000.0,1669000.0
Cash And Cash Equivalents,8534000.0,4036000.0,1669000.0
Cash Financial,8534000.0,,1669000.0
