,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,180102343.0,87519096.0,86527767.0,86322071.0,86146049.0,,
Share Issued,180102343.0,87519096.0,86527767.0,86322071.0,86146049.0,,
Total Debt,48025000.0,43565000.0,44957000.0,51483000.0,52675000.0,,
Tangible Book Value,230544000.0,124736000.0,142148000.0,175698000.0,206239000.0,,
Invested Capital,264744000.0,158936000.0,176348000.0,209898000.0,240439000.0,,
Working Capital,125473000.0,100543000.0,115683000.0,145221000.0,155128000.0,,
Net Tangible Assets,230544000.0,124736000.0,142148000.0,175698000.0,206239000.0,,
Capital Lease Obligations,48025000.0,43565000.0,44957000.0,51483000.0,52675000.0,,
Common Stock Equity,264744000.0,158936000.0,176348000.0,209898000.0,240439000.0,,
Total Capitalization,264744000.0,158936000.0,176348000.0,209898000.0,240439000.0,,
Total Equity Gross Minority Interest,264744000.0,158936000.0,176348000.0,209898000.0,240439000.0,,
Stockholders Equity,264744000.0,158936000.0,176348000.0,209898000.0,240439000.0,,
Gains Losses Not Affecting Retained Earnings,-585000.0,30000.0,64000.0,83000.0,305000.0,,
Other Equity Adjustments,-585000.0,30000.0,64000.0,83000.0,305000.0,,
Retained Earnings,-813562000.0,-791917000.0,-772740000.0,-738318000.0,-705777000.0,,
Additional Paid In Capital,1078873000.0,950814000.0,949015000.0,948124000.0,945902000.0,,
Capital Stock,18000.0,9000.0,9000.0,9000.0,9000.0,,
Common Stock,18000.0,9000.0,9000.0,9000.0,9000.0,,
Preferred Stock,,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,61809000.0,64768000.0,68369000.0,74794000.0,75170000.0,,
Total Non Current Liabilities Net Minority Interest,48243000.0,44542000.0,46343000.0,59846000.0,60667000.0,,
Other Non Current Liabilities,,,784000.0,8883000.0,8500000.0,8738000.0,9003000.0
Non Current Deferred Liabilities,4301000.0,4301000.0,4374000.0,4374000.0,4374000.0,,
Non Current Deferred Revenue,,,,,,0.0,109768000.0
Non Current Deferred Taxes Liabilities,4301000.0,4301000.0,4374000.0,4374000.0,4374000.0,,
Long Term Debt And Capital Lease Obligation,43942000.0,40241000.0,41185000.0,46589000.0,47793000.0,,
Long Term Capital Lease Obligation,43942000.0,40241000.0,41185000.0,46589000.0,47793000.0,,
Current Liabilities,13566000.0,20226000.0,22026000.0,14948000.0,14503000.0,,
Other Current Liabilities,1939000.0,3777000.0,9393000.0,69000.0,111000.0,,
Current Deferred Liabilities,,0.0,0.0,0.0,0.0,109164000.0,
Current Deferred Revenue,,0.0,0.0,0.0,0.0,109164000.0,
Current Debt And Capital Lease Obligation,4083000.0,3324000.0,3772000.0,4894000.0,4882000.0,,
Current Capital Lease Obligation,4083000.0,3324000.0,3772000.0,4894000.0,4882000.0,,
Payables And Accrued Expenses,7544000.0,13125000.0,8861000.0,9985000.0,9510000.0,,
Current Accrued Expenses,4394000.0,8352000.0,6244000.0,6777000.0,5937000.0,,
Payables,3150000.0,4773000.0,2617000.0,3208000.0,3573000.0,,
Accounts Payable,3150000.0,4773000.0,2617000.0,3208000.0,3573000.0,,
Total Assets,326553000.0,223704000.0,244717000.0,284692000.0,315609000.0,,
Total Non Current Assets,187514000.0,102935000.0,107008000.0,124523000.0,145978000.0,,
Other Non Current Assets,2359000.0,2359000.0,2314000.0,2709000.0,2775000.0,,
Non Current Prepaid Assets,208000.0,211000.0,213000.0,538000.0,526000.0,,
Investments And Advances,82169000.0,0.0,0.0,2690000.0,20713000.0,,
Investmentin Financial Assets,82169000.0,0.0,0.0,2690000.0,20713000.0,,
Available For Sale Securities,82169000.0,,,2690000.0,20713000.0,30818000.0,46565000.0
Goodwill And Other Intangible Assets,34200000.0,34200000.0,34200000.0,34200000.0,34200000.0,,
Other Intangible Assets,34200000.0,34200000.0,34200000.0,34200000.0,34200000.0,,
Goodwill,,,,,,,4727000.0
Net PPE,68578000.0,66165000.0,70281000.0,84386000.0,87764000.0,,
Accumulated Depreciation,-51604000.0,-48600000.0,-45609000.0,-42480000.0,-39106000.0,,
Gross PPE,120182000.0,114765000.0,115890000.0,126866000.0,126870000.0,,
Leases,61647000.0,61647000.0,61647000.0,61617000.0,61617000.0,,
Construction In Progress,116000.0,105000.0,170000.0,233000.0,326000.0,,
Other Properties,54240000.0,32695000.0,33328000.0,33139000.0,32555000.0,,
Machinery Furniture Equipment,4179000.0,20318000.0,20745000.0,31877000.0,32372000.0,,
Properties,0.0,0.0,0.0,0.0,0.0,,
Current Assets,139039000.0,120769000.0,137709000.0,160169000.0,169631000.0,,
Other Current Assets,4236000.0,937000.0,4960000.0,4326000.0,4510000.0,,
Restricted Cash,,799000.0,,,,0.0,
Prepaid Assets,,1252000.0,,,,2379000.0,
Receivables,,667000.0,,,,1520000.0,
Taxes Receivable,,274000.0,,,,266000.0,
Accrued Interest Receivable,,393000.0,,,,1254000.0,
Cash Cash Equivalents And Short Term Investments,134803000.0,117114000.0,132749000.0,155843000.0,165121000.0,,
Other Short Term Investments,83755000.0,55261000.0,77234000.0,98965000.0,113256000.0,,
Cash And Cash Equivalents,51048000.0,61853000.0,55515000.0,56878000.0,51865000.0,,
