,2025-09-30,2025-03-31
Ordinary Shares Number,10359.0,1459.0
Share Issued,10359.0,1459.0
Net Debt,2302748.0,11026682.0
Total Debt,6416846.0,13044989.0
Tangible Book Value,17379825.0,11971941.0
Invested Capital,24730288.0,25970012.0
Working Capital,8483667.0,2600322.0
Net Tangible Assets,17379825.0,11971941.0
Capital Lease Obligations,25499.0,22540.0
Common Stock Equity,18338941.0,12947563.0
Total Capitalization,18338941.0,12947563.0
Total Equity Gross Minority Interest,21164731.0,15716966.0
Minority Interest,2825790.0,2769403.0
Stockholders Equity,18338941.0,12947563.0
Other Equity Interest,-6250.0,-6250.0
Gains Losses Not Affecting Retained Earnings,291002.0,239747.0
Other Equity Adjustments,291002.0,239747.0
Retained Earnings,4958991.0,6089174.0
Additional Paid In Capital,13043402.0,6617596.0
Capital Stock,51796.0,7296.0
Common Stock,51796.0,7296.0
Total Liabilities Net Minority Interest,11991525.0,18996098.0
Total Non Current Liabilities Net Minority Interest,20059.0,17205.0
Non Current Deferred Liabilities,1303.0,
Non Current Deferred Taxes Liabilities,1303.0,
Long Term Debt And Capital Lease Obligation,18756.0,17205.0
Long Term Capital Lease Obligation,18756.0,17205.0
Current Liabilities,11971466.0,18978893.0
Current Deferred Liabilities,402407.0,1166530.0
Current Deferred Revenue,402407.0,1166530.0
Current Debt And Capital Lease Obligation,6398090.0,13027784.0
Current Capital Lease Obligation,6743.0,5335.0
Current Debt,6391347.0,13022449.0
Other Current Borrowings,,137804.0
Line Of Credit,6391347.0,12884645.0
Payables And Accrued Expenses,5170969.0,4784579.0
Payables,5170969.0,4784579.0
Other Payable,957102.0,985699.0
Dueto Related Parties Current,12772.0,4068.0
Total Tax Payable,2476544.0,2326814.0
Income Tax Payable,501480.0,497228.0
Accounts Payable,1724551.0,1467998.0
Total Assets,33156256.0,34713064.0
Total Non Current Assets,12701123.0,13133849.0
Non Current Deferred Assets,0.0,205882.0
Non Current Deferred Taxes Assets,0.0,205882.0
Goodwill And Other Intangible Assets,959116.0,975622.0
Other Intangible Assets,959116.0,975622.0
Net PPE,11742007.0,11952345.0
Accumulated Depreciation,-6837961.0,-6363211.0
Gross PPE,18579968.0,18315556.0
Construction In Progress,1128095.0,1097540.0
Other Properties,26060.0,26080.0
Machinery Furniture Equipment,5643663.0,5666073.0
Buildings And Improvements,11782150.0,11525863.0
Properties,0.0,0.0
Current Assets,20455133.0,21579215.0
Other Current Assets,41926.0,55756.0
Restricted Cash,0.0,400000.0
Prepaid Assets,1418877.0,9041149.0
Inventory,2455477.0,2975922.0
Inventories Adjustments Allowances,-355043.0,-216577.0
Finished Goods,1404946.0,1079971.0
Work In Process,878322.0,1590585.0
Raw Materials,527252.0,521943.0
Receivables,12450254.0,7110621.0
Receivables Adjustments Allowances,0.0,-135381.0
Other Receivables,,105520.0
Duefrom Related Parties Current,10786330.0,297549.0
Loans Receivable,1048086.0,5966259.0
Accounts Receivable,615838.0,876674.0
Allowance For Doubtful Accounts Receivable,-71529.0,-922243.0
Gross Accounts Receivable,687367.0,1798917.0
Cash Cash Equivalents And Short Term Investments,4088599.0,1995767.0
Cash And Cash Equivalents,4088599.0,1995767.0
