,2026-02-28,2025-11-30,2025-05-31,2025-02-28,2024-11-30
Ordinary Shares Number,520050813.0,380458180.0,258196868.0,247470583.0,236795768.0
Share Issued,520050813.0,380458180.0,258196868.0,247470583.0,236795768.0
Tangible Book Value,54935606.0,23972145.0,6903303.0,8785219.0,10867501.0
Invested Capital,54935606.0,23972145.0,6903303.0,8785219.0,10867501.0
Working Capital,53446761.0,23048357.0,6024209.0,7836357.0,10042949.0
Net Tangible Assets,54935606.0,23972145.0,6903303.0,8785219.0,10867501.0
Common Stock Equity,54935606.0,23972145.0,6903303.0,8785219.0,10867501.0
Total Capitalization,54935606.0,23972145.0,6903303.0,8785219.0,10867501.0
Total Equity Gross Minority Interest,54935606.0,23972145.0,6903303.0,8785219.0,10867501.0
Stockholders Equity,54935606.0,23972145.0,6903303.0,8785219.0,10867501.0
Other Equity Interest,31382680.0,11257242.0,5446313.0,5379833.0,5422637.0
Gains Losses Not Affecting Retained Earnings,94139.0,-283147.0,-339391.0,-616165.0,-315419.0
Other Equity Adjustments,94139.0,-283147.0,-339391.0,-616165.0,-315419.0
Retained Earnings,-37840900.0,-29943239.0,-22537968.0,-18970948.0,-15684368.0
Capital Stock,61299687.0,42941289.0,24334349.0,22992499.0,21444651.0
Common Stock,61299687.0,42941289.0,24334349.0,22992499.0,21444651.0
Total Liabilities Net Minority Interest,2538613.0,1370419.0,185436.0,440829.0,458852.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0,0.0
Current Liabilities,2538613.0,1370419.0,185436.0,440829.0,458852.0
Other Current Liabilities,,232356.0,,,
Payables And Accrued Expenses,2538613.0,1138063.0,185436.0,440829.0,458852.0
Payables,,1138063.0,185436.0,,458852.0
Dueto Related Parties Current,,70833.0,27550.0,,16667.0
Accounts Payable,,1067230.0,157886.0,,442185.0
Total Assets,57474219.0,25342564.0,7088739.0,9226048.0,11326353.0
Total Non Current Assets,1488845.0,923788.0,879094.0,948862.0,824552.0
Non Current Accounts Receivable,1488845.0,923788.0,879094.0,948862.0,824552.0
Current Assets,55985374.0,24418776.0,6209645.0,8277186.0,10501801.0
Prepaid Assets,2121970.0,438989.0,270038.0,226418.0,327313.0
Receivables,170331.0,126632.0,16657.0,16276.0,136878.0
Accounts Receivable,170331.0,126632.0,16657.0,16276.0,136878.0
Cash Cash Equivalents And Short Term Investments,53693073.0,23853155.0,5922950.0,8034492.0,10037610.0
Other Short Term Investments,811236.0,5777351.0,612362.0,,0.0
Cash And Cash Equivalents,52881837.0,18075804.0,5310588.0,8034492.0,10037610.0
Cash Financial,52881837.0,18075804.0,5310588.0,8034492.0,10037610.0
