,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,250726.0,39534.0,7209.0
Share Issued,250726.0,39534.0,7209.0
Net Debt,731000.0,1006000.0,
Total Debt,5401000.0,10097000.0,288000.0
Tangible Book Value,4311000.0,1479000.0,612000.0
Invested Capital,13820000.0,15233000.0,5557000.0
Working Capital,3417000.0,6628000.0,5829000.0
Net Tangible Assets,4311000.0,1479000.0,612000.0
Capital Lease Obligations,3034000.0,3025000.0,288000.0
Common Stock Equity,11453000.0,8161000.0,5557000.0
Total Capitalization,13491000.0,14962000.0,5557000.0
Total Equity Gross Minority Interest,12456000.0,8161000.0,5557000.0
Minority Interest,1003000.0,,0.0
Stockholders Equity,11453000.0,8161000.0,5557000.0
Other Equity Interest,-319000.0,,
Retained Earnings,-19757000.0,-18822000.0,-16080000.0
Additional Paid In Capital,31529000.0,26983000.0,21637000.0
Capital Stock,0.0,0.0,0.0
Common Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,9754000.0,14824000.0,8167000.0
Total Non Current Liabilities Net Minority Interest,5581000.0,9829000.0,6452000.0
Derivative Product Liabilities,1259000.0,1509000.0,6220000.0
Non Current Deferred Liabilities,0.0,456000.0,33000.0
Non Current Deferred Taxes Liabilities,0.0,456000.0,33000.0
Long Term Debt And Capital Lease Obligation,4322000.0,7864000.0,199000.0
Long Term Capital Lease Obligation,2284000.0,1063000.0,199000.0
Long Term Debt,2038000.0,6801000.0,
Current Liabilities,4173000.0,4995000.0,1715000.0
Other Current Liabilities,258000.0,,
Current Deferred Liabilities,,513000.0,
Current Deferred Revenue,,513000.0,
Current Debt And Capital Lease Obligation,1079000.0,2233000.0,89000.0
Current Capital Lease Obligation,750000.0,1962000.0,89000.0
Current Debt,329000.0,271000.0,
Other Current Borrowings,329000.0,271000.0,
Pensionand Other Post Retirement Benefit Plans Current,123000.0,101000.0,145000.0
Payables And Accrued Expenses,2713000.0,2148000.0,1481000.0
Current Accrued Expenses,790000.0,952000.0,628000.0
Payables,1923000.0,1196000.0,853000.0
Other Payable,1289000.0,333000.0,395000.0
Dueto Related Parties Current,,,15000.0
Accounts Payable,634000.0,863000.0,458000.0
Total Assets,22210000.0,22985000.0,13724000.0
Total Non Current Assets,14620000.0,11362000.0,6180000.0
Non Current Deferred Assets,134000.0,,0.0
Non Current Deferred Taxes Assets,134000.0,,0.0
Non Current Note Receivables,2990000.0,,0.0
Non Current Accounts Receivable,385000.0,325000.0,
Investments And Advances,515000.0,682000.0,759000.0
Investmentin Financial Assets,0.0,4000.0,5000.0
Long Term Equity Investment,515000.0,678000.0,754000.0
Goodwill And Other Intangible Assets,7142000.0,6682000.0,4945000.0
Other Intangible Assets,6191000.0,5592000.0,4945000.0
Goodwill,951000.0,1090000.0,0.0
Net PPE,3454000.0,3673000.0,476000.0
Gross PPE,3454000.0,3673000.0,476000.0
Other Properties,3454000.0,3673000.0,476000.0
Current Assets,7590000.0,11623000.0,7544000.0
Restricted Cash,22000.0,19000.0,17000.0
Prepaid Assets,347000.0,,256000.0
Inventory,4669000.0,4091000.0,4052000.0
Finished Goods,4669000.0,,4052000.0
Receivables,916000.0,1447000.0,655000.0
Other Receivables,225000.0,940000.0,235000.0
Duefrom Related Parties Current,,,112000.0
Accounts Receivable,691000.0,507000.0,420000.0
Cash Cash Equivalents And Short Term Investments,1636000.0,6066000.0,2564000.0
Cash And Cash Equivalents,1636000.0,6066000.0,2564000.0
