,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,35524210.0,35524210.0,35524210.0
Share Issued,35524210.0,35524210.0,35524210.0
Net Debt,850828000.0,663555000.0,490957000.0
Total Debt,884719000.0,746260000.0,608057000.0
Tangible Book Value,1244395000.0,1290808000.0,1393506000.0
Invested Capital,2557249000.0,2356760000.0,2157928000.0
Working Capital,445596000.0,790083000.0,748648000.0
Net Tangible Assets,1244395000.0,1290808000.0,1393506000.0
Capital Lease Obligations,18349000.0,19962000.0,21957000.0
Common Stock Equity,1690879000.0,1630462000.0,1571828000.0
Total Capitalization,1692379000.0,1788256000.0,1571828000.0
Total Equity Gross Minority Interest,1717796000.0,1651055000.0,1600757000.0
Minority Interest,26917000.0,20593000.0,28929000.0
Stockholders Equity,1690879000.0,1630462000.0,1571828000.0
Retained Earnings,-392891000.0,-453652000.0,-528375000.0
Capital Stock,35524000.0,35524000.0,35524000.0
Common Stock,35524000.0,35524000.0,35524000.0
Total Liabilities Net Minority Interest,1253374000.0,1105951000.0,794564000.0
Total Non Current Liabilities Net Minority Interest,7608000.0,166633000.0,13354000.0
Non Current Deferred Revenue,303000.0,409000.0,1022000.0
Non Current Deferred Taxes Liabilities,1394000.0,1559000.0,1724000.0
Long Term Debt And Capital Lease Obligation,5911000.0,164665000.0,10608000.0
Long Term Capital Lease Obligation,4411000.0,6871000.0,10608000.0
Long Term Debt,1500000.0,157794000.0,0.0
Current Liabilities,1245766000.0,939318000.0,781210000.0
Current Debt And Capital Lease Obligation,878808000.0,581595000.0,597449000.0
Current Capital Lease Obligation,13938000.0,13091000.0,11349000.0
Current Debt,864870000.0,568504000.0,586100000.0
Payables,269192000.0,278168000.0,99957000.0
Other Payable,40400000.0,29684000.0,11418000.0
Total Tax Payable,18740000.0,38644000.0,35098000.0
Accounts Payable,210052000.0,209840000.0,53441000.0
Total Assets,2971170000.0,2757006000.0,2395321000.0
Total Non Current Assets,1279808000.0,1027605000.0,865463000.0
Non Current Prepaid Assets,5610000.0,6600000.0,7590000.0
Non Current Deferred Taxes Assets,71166000.0,63205000.0,49304000.0
Investmentin Financial Assets,32318000.0,28391000.0,26960000.0
Available For Sale Securities,626000.0,633000.0,619000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,31692000.0,27758000.0,26341000.0
Long Term Equity Investment,239000.0,223000.0,231000.0
Investmentsin Associatesat Cost,239000.0,223000.0,231000.0
Goodwill And Other Intangible Assets,446484000.0,339654000.0,178322000.0
Other Intangible Assets,407316000.0,300486000.0,139154000.0
Goodwill,39168000.0,39168000.0,39168000.0
Net PPE,714491000.0,589532000.0,591056000.0
Accumulated Depreciation,-59604000.0,,-25919000.0
Gross PPE,774095000.0,589532000.0,616975000.0
Construction In Progress,527920000.0,439756000.0,459856000.0
Other Properties,6045000.0,149776000.0,6648000.0
Machinery Furniture Equipment,205790000.0,,120845000.0
Buildings And Improvements,34340000.0,,29626000.0
Properties,0.0,,0.0
Current Assets,1691362000.0,1729401000.0,1529858000.0
Current Deferred Assets,7491000.0,6532000.0,4276000.0
Restricted Cash,3055000.0,47200000.0,0.0
Prepaid Assets,198047000.0,223492000.0,248597000.0
Inventory,37823000.0,40476000.0,40495000.0
Other Inventories,37682000.0,,39934000.0
Raw Materials,141000.0,,561000.0
Other Receivables,,6399000.0,
Taxes Receivable,11720000.0,6213000.0,14380000.0
Accounts Receivable,1151552000.0,1089775000.0,908126000.0
Allowance For Doubtful Accounts Receivable,-356922000.0,-293868000.0,-243123000.0
Gross Accounts Receivable,1508474000.0,1383643000.0,1151249000.0
Cash Cash Equivalents And Short Term Investments,281674000.0,309314000.0,313984000.0
Other Short Term Investments,266132000.0,246571000.0,218841000.0
Cash And Cash Equivalents,15542000.0,62743000.0,95143000.0
Cash Financial,15542000.0,62743000.0,95143000.0
