,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,175507629.0,175776074.0,176476492.0,177156341.0,175967875.0,,
Share Issued,175507629.0,175776074.0,176476492.0,177156341.0,175967875.0,,
Net Debt,264171000.0,236870000.0,260026000.0,275925000.0,265371000.0,,
Total Debt,400368000.0,405133000.0,408246000.0,409254000.0,408099000.0,,
Tangible Book Value,-16023000.0,4758000.0,-94592000.0,-95199000.0,-95071000.0,,
Invested Capital,750827000.0,782269000.0,694877000.0,706810000.0,718429000.0,,
Working Capital,109664000.0,139012000.0,126553000.0,120321000.0,119883000.0,,
Net Tangible Assets,-16023000.0,4758000.0,-94592000.0,-95199000.0,-95071000.0,,
Capital Lease Obligations,68643000.0,71858000.0,73421000.0,72879000.0,71485000.0,,
Common Stock Equity,419102000.0,448994000.0,360052000.0,370435000.0,381815000.0,,
Total Capitalization,742077000.0,773519000.0,686127000.0,698060000.0,710991000.0,,
Total Equity Gross Minority Interest,419102000.0,448994000.0,360052000.0,370435000.0,381815000.0,,
Stockholders Equity,419102000.0,448994000.0,360052000.0,370435000.0,381815000.0,,
Gains Losses Not Affecting Retained Earnings,6134000.0,6567000.0,7723000.0,7932000.0,7990000.0,,
Other Equity Adjustments,6134000.0,6567000.0,7723000.0,7932000.0,7990000.0,,
Retained Earnings,-1569038000.0,-1534549000.0,-1623614000.0,-1611505000.0,-1600412000.0,,
Additional Paid In Capital,1981988000.0,1976958000.0,1975925000.0,1973990000.0,1974219000.0,,
Capital Stock,18000.0,18000.0,18000.0,18000.0,18000.0,,
Common Stock,18000.0,18000.0,18000.0,18000.0,18000.0,,
Total Liabilities Net Minority Interest,740600000.0,763261000.0,745182000.0,771737000.0,755662000.0,,
Total Non Current Liabilities Net Minority Interest,441765000.0,447788000.0,453308000.0,458118000.0,450482000.0,,
Other Non Current Liabilities,23597000.0,23803000.0,24635000.0,24467000.0,24527000.0,,
Preferred Securities Outside Stock Equity,,,,,,0.0,0.0
Derivative Product Liabilities,0.0,1919000.0,5103000.0,6273000.0,6179000.0,,
Non Current Deferred Liabilities,38151000.0,37382000.0,35689000.0,37690000.0,29456000.0,,
Non Current Deferred Revenue,32423000.0,31654000.0,29748000.0,31749000.0,23515000.0,,
Non Current Deferred Taxes Liabilities,5728000.0,5728000.0,5941000.0,5941000.0,5941000.0,,
Long Term Debt And Capital Lease Obligation,380017000.0,384684000.0,387881000.0,389688000.0,390320000.0,,
Long Term Capital Lease Obligation,57042000.0,60159000.0,61806000.0,62063000.0,61144000.0,,
Long Term Debt,322975000.0,324525000.0,326075000.0,327625000.0,329176000.0,,
Current Liabilities,298835000.0,315473000.0,291874000.0,313619000.0,305180000.0,,
Other Current Liabilities,682000.0,,,29665000.0,33213000.0,,33190000.0
Current Deferred Liabilities,122619000.0,124425000.0,106697000.0,115212000.0,116623000.0,,
Current Deferred Revenue,122619000.0,124425000.0,106697000.0,115212000.0,116623000.0,,
Current Debt And Capital Lease Obligation,20351000.0,20449000.0,20365000.0,19566000.0,17779000.0,,
