,2025-09-30,2024-09-30
Ordinary Shares Number,12404659302.0,12404659302.0
Share Issued,12404659302.0,12404659302.0
Total Debt,4839041000.0,3950820000.0
Tangible Book Value,-1414269000.0,-2780381000.0
Invested Capital,11289193000.0,9120943000.0
Working Capital,-1299294000.0,-4475600000.0
Net Tangible Assets,-1414269000.0,-2780381000.0
Capital Lease Obligations,391836000.0,307229000.0
Common Stock Equity,6841988000.0,5477352000.0
Total Capitalization,11240446000.0,8093048000.0
Total Equity Gross Minority Interest,7488880000.0,6091517000.0
Minority Interest,646892000.0,614165000.0
Stockholders Equity,6841988000.0,5477352000.0
Capital Stock,3500987000.0,3500987000.0
Common Stock,3500987000.0,3500987000.0
Total Liabilities Net Minority Interest,42342285000.0,38372767000.0
Total Non Current Liabilities Net Minority Interest,7826321000.0,5690716000.0
Other Non Current Liabilities,320629000.0,293618000.0
Derivative Product Liabilities,237380000.0,46689000.0
Non Current Pension And Other Postretirement Benefit Plans,221144000.0,246951000.0
Non Current Deferred Revenue,1917215000.0,1639466000.0
Non Current Deferred Taxes Liabilities,251433000.0,453053000.0
Long Term Debt And Capital Lease Obligation,4692978000.0,2830731000.0
Long Term Capital Lease Obligation,294520000.0,215035000.0
Long Term Debt,4398458000.0,2615696000.0
Long Term Provisions,185542000.0,180208000.0
Current Liabilities,34515964000.0,32682051000.0
Current Debt And Capital Lease Obligation,146063000.0,1120089000.0
Current Capital Lease Obligation,97316000.0,92194000.0
Current Debt,48747000.0,1027895000.0
Current Provisions,882101000.0,870977000.0
Payables,27165827000.0,24849580000.0
Other Payable,10545604000.0,10138581000.0
Total Tax Payable,487799000.0,481649000.0
Accounts Payable,16132424000.0,14229350000.0
Total Assets,49831165000.0,44464284000.0
Total Non Current Assets,16614495000.0,16257833000.0
Other Non Current Assets,310321000.0,467297000.0
Non Current Deferred Taxes Assets,3080338000.0,2796603000.0
Investmentin Financial Assets,1611191000.0,1523496000.0
Available For Sale Securities,52761000.0,52899000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,1558430000.0,1470597000.0
Long Term Equity Investment,314425000.0,319557000.0
Goodwill And Other Intangible Assets,8256257000.0,8257733000.0
Other Intangible Assets,8256257000.0,
Net PPE,3041963000.0,2893147000.0
Gross PPE,3041963000.0,2893147000.0
Construction In Progress,319304000.0,332460000.0
Other Properties,2722659000.0,2560687000.0
Current Assets,33216670000.0,28206451000.0
Hedging Assets Current,55459000.0,29893000.0
Prepaid Assets,1366075000.0,1386684000.0
Inventory,8617381000.0,9118816000.0
Finished Goods,3734505000.0,3408454000.0
Raw Materials,4882876000.0,5710362000.0
Other Receivables,4953173000.0,3541042000.0
Taxes Receivable,435533000.0,441038000.0
Accounts Receivable,12336497000.0,9449829000.0
Allowance For Doubtful Accounts Receivable,-178484000.0,-163795000.0
Gross Accounts Receivable,12514981000.0,9613624000.0
Cash Cash Equivalents And Short Term Investments,5207493000.0,4239149000.0
Other Short Term Investments,95363000.0,60234000.0
Cash And Cash Equivalents,5112130000.0,4178915000.0
