,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,1632386.0,1632351.0,10636611.0,4917500.0,4917500.0
Share Issued,1632386.0,1632351.0,10636611.0,4917500.0,4917500.0
Net Debt,5757704.0,5220756.0,6337750.0,6516831.0,5732547.0
Total Debt,11199071.0,15296999.0,17995977.0,19081623.0,22404162.0
Tangible Book Value,20533763.0,14811464.0,13204998.0,9170887.0,12028631.0
Invested Capital,27045377.0,23056877.0,22375586.0,17190265.0,20225131.0
Working Capital,13373342.0,8144022.0,6012449.0,1299141.0,2974250.0
Net Tangible Assets,20533763.0,14811464.0,13204998.0,9170887.0,12028631.0
Capital Lease Obligations,5145693.0,7538167.0,9323939.0,11724690.0,15304367.0
Common Stock Equity,20991999.0,15298045.0,13703548.0,9833332.0,13125336.0
Total Capitalization,22970769.0,17302168.0,15795805.0,11898372.0,15216070.0
Total Equity Gross Minority Interest,20991999.0,15298045.0,13703548.0,9833332.0,13125336.0
Stockholders Equity,20991999.0,15298045.0,13703548.0,9833332.0,13125336.0
Other Equity Interest,-219998.0,-7816556.0,-219998.0,-219998.0,-219998.0
Gains Losses Not Affecting Retained Earnings,-27247.0,-48083.0,-18705.0,-41059.0,-33371.0
Other Equity Adjustments,-27247.0,-48083.0,-18705.0,-41059.0,-33371.0
Retained Earnings,-6603723.0,-4680283.0,-2904158.0,-895510.0,2388806.0
Additional Paid In Capital,27826643.0,27826643.0,16740043.0,10940724.0,10744024.0
Capital Stock,16324.0,16324.0,106366.0,49175.0,245875.0
Common Stock,16324.0,16324.0,106366.0,49175.0,245875.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,12964336.0,16331709.0,20054671.0,23873343.0,24114347.0
Total Non Current Liabilities Net Minority Interest,5669692.0,7722379.0,9309582.0,11171968.0,14243930.0
Long Term Debt And Capital Lease Obligation,5669692.0,7722379.0,9309582.0,11171968.0,14243930.0
Long Term Capital Lease Obligation,3690922.0,5718256.0,7217325.0,9106928.0,12153196.0
Long Term Debt,1978770.0,2004123.0,2092257.0,2065040.0,2090734.0
Current Liabilities,7294644.0,8609330.0,10745089.0,12701375.0,9870417.0
Other Current Liabilities,1186237.0,,662446.0,2152447.0,
Current Deferred Liabilities,78429.0,82230.0,81069.0,77144.0,75445.0
Current Deferred Revenue,29429.0,33230.0,32069.0,28144.0,26445.0
Current Debt And Capital Lease Obligation,5529379.0,7574620.0,8686395.0,7909655.0,8160232.0
Current Capital Lease Obligation,1454771.0,1819911.0,2106614.0,2617762.0,3151171.0
Current Debt,4074608.0,5754709.0,6579781.0,5291893.0,5009061.0
Other Current Borrowings,4074608.0,5754709.0,6579781.0,5291893.0,5009061.0
Payables And Accrued Expenses,500599.0,952480.0,1315179.0,2562129.0,1634740.0
Current Accrued Expenses,142537.0,299121.0,764268.0,1176223.0,244956.0
Interest Payable,3113.0,3113.0,6373.0,,19670.0
Payables,358062.0,653359.0,550911.0,1385906.0,1389784.0
Dueto Related Parties Current,,,,0.0,0.0
Total Tax Payable,20581.0,103110.0,131783.0,113601.0,112068.0
Accounts Payable,337481.0,550249.0,419128.0,1272305.0,1277716.0
Total Assets,33956335.0,31629754.0,33758219.0,33706675.0,37239683.0
Total Non Current Assets,13288349.0,14876402.0,17000681.0,19706159.0,24395016.0
Non Current Prepaid Assets,403016.0,518908.0,638115.0,728450.0,851994.0
Non Current Deferred Assets,0.0,152212.0,153087.0,94983.0,895206.0
Non Current Deferred Taxes Assets,0.0,152212.0,153087.0,94983.0,895206.0
Goodwill And Other Intangible Assets,458236.0,486581.0,498550.0,662445.0,1096705.0
Other Intangible Assets,458236.0,486581.0,498550.0,662445.0,1096705.0
Net PPE,12427097.0,13718701.0,15710929.0,18220281.0,21551111.0
Accumulated Depreciation,-1705460.0,-1063323.0,-935416.0,-863557.0,-727239.0
Gross PPE,14132557.0,14782024.0,16646345.0,19083838.0,22278350.0
Leases,254066.0,357752.0,400151.0,683595.0,963759.0
Construction In Progress,1800000.0,,,0.0,1910000.0
Other Properties,4629716.0,6891886.0,8584684.0,10933068.0,14318422.0
Machinery Furniture Equipment,3785560.0,3869171.0,3998295.0,3803960.0,1422954.0
Buildings And Improvements,3663215.0,3663215.0,3663215.0,3663215.0,3663215.0
Properties,0.0,0.0,0.0,0.0,0.0
Current Assets,20667986.0,16753352.0,16757538.0,14000516.0,12844667.0
Assets Held For Sale Current,2610261.0,0.0,897293.0,2462502.0,
Prepaid Assets,9470519.0,4483904.0,5288143.0,3012719.0,2306692.0
Inventory,5077072.0,6548287.0,5943790.0,6397274.0,8605628.0
Inventories Adjustments Allowances,-1004511.0,-959087.0,-1189455.0,-1107569.0,-936030.0
Other Inventories,3030439.0,3600686.0,1812829.0,1867365.0,1374298.0
Finished Goods,1382417.0,1848781.0,3059766.0,3070224.0,4665639.0
Raw Materials,1668727.0,2057907.0,2260650.0,2567254.0,3501721.0
Receivables,3214460.0,3183085.0,2294024.0,1287919.0,565099.0
Other Receivables,1455585.0,1439592.0,962649.0,664267.0,
Duefrom Related Parties Current,161560.0,236826.0,222288.0,157465.0,171057.0
Accounts Receivable,1597315.0,1506667.0,1109087.0,503652.0,394042.0
Allowance For Doubtful Accounts Receivable,-194139.0,-157846.0,-116746.0,,
Gross Accounts Receivable,1791454.0,1664513.0,1225833.0,,
Cash Cash Equivalents And Short Term Investments,295674.0,2538076.0,2334288.0,840102.0,1367248.0
Cash And Cash Equivalents,295674.0,2538076.0,2334288.0,840102.0,1367248.0
Cash Financial,295674.0,2538076.0,2334288.0,840102.0,1367248.0
