,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,811449.0,632516.0,574580.0,504412.0,245365.0,
Share Issued,811449.0,632516.0,574580.0,504412.0,245365.0,
Total Debt,232353.0,328571.0,30793.0,121767.0,210673.0,
Tangible Book Value,70705.0,4522556.0,9910141.0,13124985.0,10970122.0,
Invested Capital,303058.0,4851127.0,9940934.0,13246752.0,11180795.0,
Working Capital,-504148.0,4001891.0,9432618.0,12754930.0,10942833.0,
Net Tangible Assets,70705.0,4522556.0,9910141.0,13124985.0,10970122.0,
Common Stock Equity,70705.0,4522556.0,9910141.0,13124985.0,10970122.0,
Total Capitalization,70705.0,4522556.0,9910141.0,13124985.0,10970122.0,
Total Equity Gross Minority Interest,70705.0,4522556.0,9910141.0,13124985.0,10970122.0,
Stockholders Equity,70705.0,4522556.0,9910141.0,13124985.0,10970122.0,
Retained Earnings,-105212314.0,-100275268.0,-94319466.0,-91100985.0,-88726024.0,
Additional Paid In Capital,105282208.0,104797191.0,104229033.0,104225466.0,99693201.0,
Capital Stock,811.0,633.0,574.0,504.0,2945.0,
Common Stock,811.0,633.0,574.0,504.0,2945.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,4582487.0,4100910.0,1959117.0,1382890.0,2779193.0,
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0,0.0,
Current Liabilities,4582487.0,4100910.0,1959117.0,1382890.0,2779193.0,
Current Debt And Capital Lease Obligation,232353.0,328571.0,30793.0,121767.0,210673.0,
Current Debt,232353.0,328571.0,30793.0,121767.0,210673.0,
Current Notes Payable,232353.0,328571.0,30793.0,121767.0,210673.0,
Payables And Accrued Expenses,4350134.0,3772339.0,1928324.0,1261123.0,2568520.0,
Total Assets,4653192.0,8623466.0,11869258.0,14507875.0,13749315.0,
Total Non Current Assets,574853.0,520665.0,477523.0,370055.0,27289.0,
Non Current Prepaid Assets,552839.0,502962.0,474416.0,366251.0,22384.0,
Net PPE,22014.0,17703.0,3107.0,3804.0,4905.0,
Current Assets,4078339.0,8102801.0,11391735.0,14137820.0,13722026.0,
Other Current Assets,1100214.0,856301.0,1483948.0,1993774.0,653797.0,
Current Deferred Assets,27248.0,45486.0,43700.0,14173.0,20637.0,
Receivables,,0.0,0.0,0.0,0.0,882539.0
Accounts Receivable,,0.0,0.0,0.0,0.0,882539.0
Cash Cash Equivalents And Short Term Investments,2950877.0,7201014.0,9864087.0,12129873.0,13047592.0,
Cash And Cash Equivalents,2950877.0,7201014.0,9864087.0,12129873.0,13047592.0,
