,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,3263033.0,1145400.0,496666.0
Share Issued,3263033.0,1145400.0,496666.0
Total Debt,4928608.0,5861057.0,3535785.1495
Tangible Book Value,5980786.0,1060668.0,40859541.1685
Invested Capital,203007804.0,101658958.0,43945035.5545
Working Capital,27954479.0,21437150.0,39717646.771
Net Tangible Assets,5980786.0,1060668.0,40859541.1685
Capital Lease Obligations,4928608.0,5861057.0,450290.7635
Common Stock Equity,203007804.0,101658958.0,40859541.1685
Total Capitalization,203007804.0,101658958.0,40859541.1685
Total Equity Gross Minority Interest,222773594.0,121387050.0,40859541.1685
Minority Interest,19765790.0,19728092.0,
Stockholders Equity,203007804.0,101658958.0,40859541.1685
Gains Losses Not Affecting Retained Earnings,,,28833.639
Other Equity Adjustments,,,28833.639
Retained Earnings,-1538663.0,-4164717.0,7384307.3695
Additional Paid In Capital,,105796873.0,33434832.545
Capital Stock,204546467.0,26802.0,11567.615
Common Stock,204546467.0,26802.0,11567.615
Total Liabilities Net Minority Interest,26086732.0,20040340.0,11336844.9625
Total Non Current Liabilities Net Minority Interest,13727086.0,9107249.0,0.0
Non Current Deferred Liabilities,10715665.0,5128412.0,
Non Current Deferred Taxes Liabilities,10715665.0,5128412.0,
Long Term Debt And Capital Lease Obligation,3011421.0,3978837.0,
Long Term Capital Lease Obligation,3011421.0,3978837.0,
Current Liabilities,12359646.0,10933091.0,11336844.9625
Current Deferred Liabilities,,,388175.0
Current Deferred Revenue,,,388175.0
Current Debt And Capital Lease Obligation,1917187.0,1882220.0,3535785.1495
Current Capital Lease Obligation,1917187.0,1882220.0,450290.7635
Current Debt,,,3085494.386
Line Of Credit,,0.0,3085494.386
Payables And Accrued Expenses,10442459.0,9050871.0,7412884.813
Current Accrued Expenses,5468587.0,5196071.0,1414191.3965
Payables,4973872.0,3854800.0,5998693.4165
Total Tax Payable,221843.0,0.0,266862.549
Income Tax Payable,221843.0,0.0,266862.549
Accounts Payable,4752029.0,3854800.0,5731830.8675
Total Assets,248860326.0,141427390.0,52196386.131
Total Non Current Assets,208546201.0,109057149.0,1141894.3975
Non Current Deferred Assets,,0.0,0.0
Investments And Advances,5710000.0,1680000.0,
Investmentin Financial Assets,5710000.0,1680000.0,
Available For Sale Securities,5710000.0,1680000.0,
Goodwill And Other Intangible Assets,197027018.0,100598290.0,
Other Intangible Assets,65543422.0,31081283.0,
Goodwill,131483596.0,69517007.0,
Net PPE,5809183.0,6778859.0,1141894.3975
Accumulated Depreciation,,-1708741.0,
Gross PPE,5809183.0,8487600.0,1141894.3975
Leases,,809683.0,
Other Properties,5809183.0,,1141894.3975
Machinery Furniture Equipment,,1816860.0,
Buildings And Improvements,,5861057.0,
Properties,,0.0,
Current Assets,40314125.0,32370241.0,51054491.7335
Other Current Assets,5760962.0,,
Prepaid Assets,,3245314.0,
Receivables,24398604.0,18574372.0,46834703.4165
Taxes Receivable,0.0,326500.0,
Accounts Receivable,24398604.0,18247872.0,46834703.4165
Allowance For Doubtful Accounts Receivable,,-54600.0,
Gross Accounts Receivable,,18302472.0,
Cash Cash Equivalents And Short Term Investments,10154559.0,10550555.0,4219788.317
Cash And Cash Equivalents,10154559.0,10550555.0,4219788.317
