,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Preferred Shares Number,38600000.0,38600000.0,38600000.0,38600000.0,37600000.0,
Ordinary Shares Number,297700000.0,296700000.0,296700000.0,296449829.0,296600000.0,
Share Issued,297700000.0,296700000.0,296700000.0,296449829.0,296600000.0,
Net Debt,4189000000.0,3992000000.0,4204000000.0,4289000000.0,4389000000.0,
Total Debt,4463000000.0,4343000000.0,4415000000.0,4511000000.0,4627000000.0,
Tangible Book Value,-296000000.0,-302000000.0,-179000000.0,-144000000.0,-5000000.0,
Invested Capital,4928000000.0,4654000000.0,5007000000.0,5148000000.0,5417000000.0,
Working Capital,-432000000.0,-494000000.0,-392000000.0,-385000000.0,-326000000.0,
Net Tangible Assets,646000000.0,640000000.0,763000000.0,798000000.0,937000000.0,
Capital Lease Obligations,,146000000.0,,,,151000000.0
Common Stock Equity,465000000.0,457000000.0,592000000.0,637000000.0,790000000.0,
Preferred Stock Equity,942000000.0,942000000.0,942000000.0,942000000.0,942000000.0,
Total Capitalization,4935000000.0,4676000000.0,5030000000.0,5172000000.0,5431000000.0,
Total Equity Gross Minority Interest,1476000000.0,1465000000.0,1612000000.0,1663000000.0,1825000000.0,
Minority Interest,69000000.0,66000000.0,78000000.0,84000000.0,93000000.0,
Stockholders Equity,1407000000.0,1399000000.0,1534000000.0,1579000000.0,1732000000.0,
Gains Losses Not Affecting Retained Earnings,2000000.0,-24000000.0,12000000.0,-17000000.0,31000000.0,
Other Equity Adjustments,2000000.0,-24000000.0,12000000.0,-17000000.0,31000000.0,
Retained Earnings,-2738000000.0,-2730000000.0,-2629000000.0,-2547000000.0,-2433000000.0,
Additional Paid In Capital,27000000.0,42000000.0,40000000.0,35000000.0,29000000.0,
Capital Stock,4116000000.0,4111000000.0,4111000000.0,4108000000.0,4105000000.0,
Common Stock,3174000000.0,3169000000.0,3169000000.0,3166000000.0,3163000000.0,
Preferred Stock,942000000.0,942000000.0,942000000.0,942000000.0,942000000.0,
Total Liabilities Net Minority Interest,7311000000.0,7196000000.0,7280000000.0,7276000000.0,7658000000.0,
Total Non Current Liabilities Net Minority Interest,5494000000.0,5366000000.0,5430000000.0,5448000000.0,5572000000.0,
Other Non Current Liabilities,168000000.0,13000000.0,173000000.0,180000000.0,190000000.0,
Preferred Securities Outside Stock Equity,,,,,,0.0
Derivative Product Liabilities,517000000.0,519000000.0,441000000.0,349000000.0,336000000.0,
Employee Benefits,,143000000.0,,,,146000000.0
Non Current Pension And Other Postretirement Benefit Plans,,143000000.0,,,,146000000.0
Non Current Deferred Liabilities,471000000.0,466000000.0,449000000.0,462000000.0,491000000.0,
Non Current Deferred Revenue,29000000.0,43000000.0,26000000.0,25000000.0,25000000.0,
Non Current Deferred Taxes Liabilities,442000000.0,423000000.0,423000000.0,437000000.0,466000000.0,
Long Term Debt And Capital Lease Obligation,3528000000.0,3418000000.0,3496000000.0,3593000000.0,3699000000.0,
Long Term Capital Lease Obligation,,141000000.0,,,,146000000.0
Long Term Debt,3528000000.0,3277000000.0,3496000000.0,3593000000.0,3699000000.0,
