,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,2950136.0,2938620.0,2939100.0,2938698.0,1555769.0
Share Issued,2950136.0,2938620.0,2939100.0,2938698.0,1555769.0
Net Debt,20585023.0,16657182.0,11769232.0,12520017.0,12962075.0
Total Debt,24000000.0,19000000.0,15000000.0,15000000.0,15000000.0
Tangible Book Value,47535166.0,46885435.0,46280782.0,45709221.0,31953891.0
Invested Capital,71535166.0,65885435.0,61280782.0,60709221.0,46953891.0
Net Tangible Assets,47535166.0,46885435.0,46280782.0,45709221.0,31953891.0
Common Stock Equity,47535166.0,46885435.0,46280782.0,45709221.0,31953891.0
Total Capitalization,71535166.0,65885435.0,61280782.0,60709221.0,46953891.0
Total Equity Gross Minority Interest,47535166.0,46885435.0,46280782.0,45709221.0,31953891.0
Stockholders Equity,47535166.0,46885435.0,46280782.0,45709221.0,31953891.0
Other Equity Interest,-1984408.0,-2005296.0,-2026194.0,-2047077.0,-725394.0
Gains Losses Not Affecting Retained Earnings,-403219.0,-403750.0,-432968.0,-485930.0,-576769.0
Other Equity Adjustments,-403219.0,-403750.0,-432968.0,-485930.0,-576769.0
Retained Earnings,26999678.0,26511815.0,26010419.0,25566126.0,25898118.0
Additional Paid In Capital,22894038.0,22753704.0,22700563.0,22647140.0,7337003.0
Capital Stock,29077.0,28962.0,28962.0,28962.0,20933.0
Common Stock,29077.0,28962.0,28962.0,28962.0,20933.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,201488002.0,201130591.0,199707643.0,193125579.0,204885552.0
Long Term Debt And Capital Lease Obligation,24000000.0,19000000.0,15000000.0,15000000.0,15000000.0
Long Term Debt,24000000.0,19000000.0,15000000.0,15000000.0,15000000.0
Total Assets,249023168.0,248016026.0,245988425.0,238834800.0,236839443.0
Investments And Advances,4452212.0,4526250.0,5645460.0,5685066.0,5680266.0
Held To Maturity Securities,459765.0,465336.0,471077.0,483787.0,490476.0
Available For Sale Securities,3069121.0,3066467.0,4401861.0,3336617.0,
Net PPE,3622404.0,3707059.0,3792565.0,3883537.0,3922330.0
Accumulated Depreciation,,,,-3586887.0,
Gross PPE,,,,7470424.0,
Leases,,,,444239.0,
Other Properties,,,,470769.0,
Machinery Furniture Equipment,,,,1619391.0,
Buildings And Improvements,,,,4011870.0,
Land And Improvements,,,,924155.0,
Receivables,712790.0,706026.0,700642.0,667686.0,582544.0
Accounts Receivable,712790.0,706026.0,700642.0,667686.0,582544.0
Other Short Term Investments,923326.0,994447.0,772522.0,1864662.0,5189790.0
Cash And Cash Equivalents,3414977.0,2342818.0,3230768.0,2479983.0,2037925.0
Cash Financial,2098792.0,2166492.0,2412490.0,2242736.0,1712186.0
Cash Cash Equivalents And Federal Funds Sold,16418273.0,15163231.0,17608181.0,15952396.0,25326338.0
