,2025-12-31,2024-12-31
Ordinary Shares Number,11250000.0,11250000.0
Share Issued,11250000.0,11250000.0
Total Debt,5478983.0,5289037.0
Tangible Book Value,21899951.0,27774846.0
Invested Capital,26656155.0,32690281.0
Working Capital,6390732.0,12475631.0
Net Tangible Assets,21899951.0,27774846.0
Capital Lease Obligations,773185.0,522217.0
Common Stock Equity,21950357.0,27923461.0
Total Capitalization,21950357.0,27923461.0
Total Equity Gross Minority Interest,21972073.0,27923461.0
Minority Interest,21716.0,
Stockholders Equity,21950357.0,27923461.0
Gains Losses Not Affecting Retained Earnings,-2292269.0,-2870810.0
Other Equity Adjustments,-2292269.0,-2870810.0
Retained Earnings,-10141023.0,-3589378.0
Additional Paid In Capital,34361149.0,34361149.0
Capital Stock,22500.0,22500.0
Common Stock,22500.0,22500.0
Total Liabilities Net Minority Interest,10850648.0,11231874.0
Total Non Current Liabilities Net Minority Interest,387156.0,297702.0
Long Term Debt And Capital Lease Obligation,387156.0,297702.0
Long Term Capital Lease Obligation,387156.0,297702.0
Current Liabilities,10463492.0,10934172.0
Current Debt And Capital Lease Obligation,5091827.0,4991335.0
Current Capital Lease Obligation,386029.0,224515.0
Current Debt,4705798.0,4766820.0
Line Of Credit,4705798.0,4766820.0
Payables And Accrued Expenses,5371665.0,5942837.0
Payables,5371665.0,5942837.0
Other Payable,1289573.0,1713288.0
Total Tax Payable,202135.0,69681.0
Accounts Payable,3879957.0,4159868.0
Total Assets,32822721.0,39155335.0
Total Non Current Assets,15968497.0,15745532.0
Other Non Current Assets,4554144.0,4246374.0
Non Current Deferred Assets,169195.0,329874.0
Non Current Deferred Taxes Assets,169195.0,329874.0
Goodwill And Other Intangible Assets,50406.0,148615.0
Net PPE,11194752.0,11020669.0
Gross PPE,11194752.0,11020669.0
Other Properties,11194752.0,11020669.0
Current Assets,16854224.0,23409803.0
Restricted Cash,0.0,
Inventory,1760994.0,1985373.0
Receivables,8228381.0,10221887.0
Other Receivables,1958340.0,1598936.0
Accounts Receivable,6270041.0,8622951.0
Cash Cash Equivalents And Short Term Investments,6864849.0,11202543.0
Cash And Cash Equivalents,6864849.0,11202543.0
