,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,539700000.0,538800000.0,538500000.0,538300000.0,537650624.0,
Share Issued,539700000.0,538800000.0,538500000.0,538300000.0,537650624.0,
Net Debt,45285000000.0,45475000000.0,45142000000.0,48176000000.0,48571000000.0,
Total Debt,57323000000.0,54604000000.0,54587000000.0,56204000000.0,57381000000.0,
Tangible Book Value,-30863000000.0,-32298000000.0,-32196000000.0,-35860000000.0,-38162000000.0,
Invested Capital,66513000000.0,63262000000.0,64206000000.0,63632000000.0,63588000000.0,
Working Capital,6520000000.0,3568000000.0,6094000000.0,6258000000.0,3921000000.0,
Net Tangible Assets,-30863000000.0,-32298000000.0,-32196000000.0,-35860000000.0,-38162000000.0,
Common Stock Equity,9190000000.0,8658000000.0,9619000000.0,7428000000.0,6207000000.0,
Total Capitalization,61076000000.0,58663000000.0,62053000000.0,61188000000.0,60220000000.0,
Total Equity Gross Minority Interest,9190000000.0,8658000000.0,9619000000.0,7428000000.0,6207000000.0,
Stockholders Equity,9190000000.0,8658000000.0,9619000000.0,7428000000.0,6207000000.0,
Gains Losses Not Affecting Retained Earnings,-190000000.0,-258000000.0,-422000000.0,-544000000.0,-231000000.0,
Other Equity Adjustments,17000000.0,-56000000.0,-422000000.0,-544000000.0,-231000000.0,
Foreign Currency Translation Adjustments,-207000000.0,-202000000.0,,,,-374000000.0
Retained Earnings,-24650000000.0,-25107000000.0,-23800000000.0,-25708000000.0,-27140000000.0,
Capital Stock,34030000000.0,34023000000.0,33841000000.0,33680000000.0,33578000000.0,
Common Stock,34030000000.0,34023000000.0,33841000000.0,33680000000.0,33578000000.0,
Total Liabilities Net Minority Interest,83314000000.0,81928000000.0,80522000000.0,80469000000.0,83160000000.0,
Total Non Current Liabilities Net Minority Interest,58359000000.0,56439000000.0,58731000000.0,59993000000.0,60152000000.0,
Other Non Current Liabilities,2365000000.0,2378000000.0,2223000000.0,2336000000.0,2210000000.0,
Tradeand Other Payables Non Current,2764000000.0,2690000000.0,2616000000.0,2511000000.0,2419000000.0,
Non Current Deferred Liabilities,1344000000.0,1366000000.0,1458000000.0,1386000000.0,1510000000.0,
Non Current Deferred Taxes Liabilities,1344000000.0,1366000000.0,1458000000.0,1386000000.0,1510000000.0,
Long Term Debt And Capital Lease Obligation,51886000000.0,50005000000.0,52434000000.0,53760000000.0,54013000000.0,
Long Term Debt,51886000000.0,50005000000.0,52434000000.0,53760000000.0,54013000000.0,
Current Liabilities,24955000000.0,25489000000.0,21791000000.0,20476000000.0,23008000000.0,
Current Debt And Capital Lease Obligation,5437000000.0,4599000000.0,2153000000.0,2444000000.0,3368000000.0,
Current Debt,5437000000.0,4599000000.0,2153000000.0,2444000000.0,3368000000.0,
Pensionand Other Post Retirement Benefit Plans Current,,1437000000.0,,,,1329000000.0
Payables And Accrued Expenses,19518000000.0,19453000000.0,19638000000.0,18032000000.0,19640000000.0,
Current Accrued Expenses,16583000000.0,15349000000.0,16800000000.0,15022000000.0,17234000000.0,
Interest Payable,,,,,,867000000.0
Payables,2935000000.0,4104000000.0,2838000000.0,3010000000.0,2406000000.0,
Dividends Payable,,1358000000.0,,,,1278000000.0
Total Tax Payable,,379000000.0,,,,2583000000.0
Income Tax Payable,,379000000.0,,,,2583000000.0
Accounts Payable,2935000000.0,2367000000.0,2838000000.0,3010000000.0,2406000000.0,
Total Assets,92504000000.0,90586000000.0,90141000000.0,87897000000.0,89367000000.0,
Total Non Current Assets,61029000000.0,61529000000.0,62256000000.0,61163000000.0,62438000000.0,
Other Non Current Assets,12760000000.0,12660000000.0,13221000000.0,11020000000.0,11388000000.0,
Goodwill And Other Intangible Assets,40053000000.0,40956000000.0,41815000000.0,43288000000.0,44369000000.0,
Other Intangible Assets,21379000000.0,22276000000.0,23139000000.0,24614000000.0,25724000000.0,
Goodwill,18674000000.0,18680000000.0,18676000000.0,18674000000.0,18645000000.0,
Net PPE,8216000000.0,7913000000.0,7220000000.0,6855000000.0,6681000000.0,
Accumulated Depreciation,-9300000000.0,-11120000000.0,-11000000000.0,-10800000000.0,-10600000000.0,
Gross PPE,17516000000.0,19033000000.0,18220000000.0,17655000000.0,17281000000.0,
Construction In Progress,,3390000000.0,,,,2053000000.0
Other Properties,,5220000000.0,,,,4996000000.0
Machinery Furniture Equipment,,5143000000.0,,,,4733000000.0
Buildings And Improvements,,4932000000.0,,,,4803000000.0
Land And Improvements,,348000000.0,,,,346000000.0
Properties,,0.0,,,,0.0
Current Assets,31475000000.0,29057000000.0,27885000000.0,26734000000.0,26929000000.0,
Other Current Assets,4113000000.0,1188000000.0,3604000000.0,3422000000.0,3258000000.0,
Prepaid Assets,,2945000000.0,,,,2139000000.0
Inventory,6186000000.0,6225000000.0,6346000000.0,6583000000.0,6729000000.0,
Finished Goods,1712000000.0,1885000000.0,1836000000.0,2040000000.0,1927000000.0,
Work In Process,3426000000.0,3425000000.0,3555000000.0,3658000000.0,3961000000.0,
Raw Materials,1048000000.0,915000000.0,955000000.0,885000000.0,841000000.0,
Receivables,9138000000.0,9570000000.0,8490000000.0,8701000000.0,8132000000.0,
Duefrom Related Parties Current,,,,,,521000000.0
Taxes Receivable,,,,,,198000000.0
Accounts Receivable,9138000000.0,9570000000.0,8490000000.0,8701000000.0,8132000000.0,
Cash Cash Equivalents And Short Term Investments,12038000000.0,9129000000.0,9445000000.0,8028000000.0,8810000000.0,
Cash And Cash Equivalents,12038000000.0,9129000000.0,9445000000.0,8028000000.0,8810000000.0,
