,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,861508602.0,861508602.0,861508602.0
Share Issued,861508602.0,861508602.0,861508602.0
Total Debt,274651000.0,289748000.0,259733000.0
Tangible Book Value,769060000.0,785004000.0,749250000.0
Invested Capital,769654000.0,785635000.0,749822000.0
Working Capital,137362000.0,226859000.0,152166000.0
Net Tangible Assets,769060000.0,785004000.0,749250000.0
Capital Lease Obligations,274651000.0,289748000.0,259733000.0
Common Stock Equity,769654000.0,785635000.0,749822000.0
Total Capitalization,769654000.0,785635000.0,749822000.0
Total Equity Gross Minority Interest,769654000.0,785635000.0,749822000.0
Stockholders Equity,769654000.0,785635000.0,749822000.0
Retained Earnings,481654000.0,493853000.0,523562000.0
Additional Paid In Capital,1055448000.0,1055448000.0,1055448000.0
Capital Stock,86151000.0,86151000.0,86151000.0
Common Stock,86151000.0,86151000.0,86151000.0
Total Liabilities Net Minority Interest,1144610000.0,1311231000.0,1282813000.0
Total Non Current Liabilities Net Minority Interest,375510000.0,388170000.0,379126000.0
Non Current Pension And Other Postretirement Benefit Plans,112528000.0,118419000.0,99895000.0
Non Current Deferred Revenue,31687000.0,20941000.0,52620000.0
Non Current Deferred Taxes Liabilities,0.0,2923000.0,6564000.0
Long Term Debt And Capital Lease Obligation,231295000.0,245887000.0,220047000.0
Long Term Capital Lease Obligation,231295000.0,245887000.0,220047000.0
Long Term Debt,,,0.0
Current Liabilities,769100000.0,923061000.0,903687000.0
Current Debt And Capital Lease Obligation,43356000.0,43861000.0,39686000.0
Current Capital Lease Obligation,43356000.0,43861000.0,39686000.0
Pensionand Other Post Retirement Benefit Plans Current,4010000.0,5695000.0,4503000.0
Current Provisions,9122000.0,27764000.0,20781000.0
Payables,595570000.0,683706000.0,769476000.0
Other Payable,44041000.0,,60314000.0
Total Tax Payable,30082000.0,29826000.0,24911000.0
Accounts Payable,521447000.0,653880000.0,684251000.0
Total Assets,1914264000.0,2096866000.0,2032635000.0
Total Non Current Assets,1007802000.0,946946000.0,976782000.0
Non Current Prepaid Assets,94789000.0,71806000.0,66513000.0
Non Current Deferred Assets,98064000.0,111689000.0,226452000.0
Non Current Deferred Taxes Assets,14209000.0,7885000.0,4688000.0
Goodwill And Other Intangible Assets,594000.0,631000.0,572000.0
Goodwill,594000.0,631000.0,572000.0
Net PPE,800146000.0,754935000.0,678557000.0
Accumulated Depreciation,-577480000.0,-681045000.0,-576233000.0
Gross PPE,1377626000.0,1435980000.0,1254790000.0
Construction In Progress,73552000.0,9653000.0,22758000.0
Other Properties,138907000.0,371368000.0,95658000.0
Machinery Furniture Equipment,822413000.0,968479000.0,827729000.0
Buildings And Improvements,335258000.0,86480000.0,301673000.0
Land And Improvements,7496000.0,,6972000.0
Properties,0.0,0.0,0.0
Current Assets,906462000.0,1149920000.0,1055853000.0
Current Deferred Assets,26252000.0,33416000.0,29968000.0
Prepaid Assets,6028000.0,19027000.0,12755000.0
Inventory,267397000.0,207057000.0,190634000.0
Inventories Adjustments Allowances,-30049000.0,-24755000.0,-20707000.0
Finished Goods,114322000.0,55856000.0,47237000.0
Work In Process,19663000.0,27610000.0,26196000.0
Raw Materials,163461000.0,148346000.0,137908000.0
Other Receivables,13376000.0,12566000.0,7295000.0
Taxes Receivable,89196000.0,80274000.0,62348000.0
Accounts Receivable,361495000.0,701278000.0,618802000.0
Allowance For Doubtful Accounts Receivable,-3740000.0,-8728000.0,-6805000.0
Gross Accounts Receivable,365235000.0,710006000.0,625607000.0
Cash Cash Equivalents And Short Term Investments,142718000.0,96302000.0,134051000.0
Cash And Cash Equivalents,142718000.0,96302000.0,134051000.0
Cash Financial,142718000.0,,134051000.0
