,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,17200387.0,17012887.0,17012887.0
Share Issued,17200387.0,17012887.0,17012887.0
Net Debt,12545193.0,13851623.0,9388413.0
Total Debt,12724940.0,14945038.0,10201294.0
Tangible Book Value,-6940105.0,12976679.0,12996691.0
Invested Capital,5865227.0,27753854.0,23036782.0
Working Capital,-7293503.0,2369816.0,2339001.0
Net Tangible Assets,-6940105.0,12976679.0,12996691.0
Capital Lease Obligations,82078.0,183420.0,163775.0
Common Stock Equity,-6777635.0,12992236.0,12999263.0
Total Capitalization,-5749997.0,14064265.0,13994553.0
Total Equity Gross Minority Interest,-6777635.0,12992236.0,12999263.0
Stockholders Equity,-6777635.0,12992236.0,12999263.0
Other Equity Interest,661600.0,,573792.0
Gains Losses Not Affecting Retained Earnings,-350286.0,429333.0,507453.0
Other Equity Adjustments,-350286.0,429333.0,507453.0
Retained Earnings,-24346913.0,-3232143.0,-3237380.0
Additional Paid In Capital,8657770.0,7913602.0,7273954.0
Capital Stock,8600194.0,7881444.0,7881444.0
Common Stock,8600194.0,7881444.0,7881444.0
Total Liabilities Net Minority Interest,13934811.0,21314377.0,11377119.0
Total Non Current Liabilities Net Minority Interest,1031825.0,1128668.0,1006272.0
Non Current Deferred Liabilities,4187.0,20128.0,10982.0
Non Current Deferred Taxes Liabilities,4187.0,20128.0,10982.0
Long Term Debt And Capital Lease Obligation,1027638.0,1108540.0,995290.0
Long Term Capital Lease Obligation,,36511.0,
Long Term Debt,1027638.0,1072029.0,995290.0
Current Liabilities,12902986.0,20185709.0,10370847.0
Other Current Liabilities,13467.0,26422.0,28235.0
Current Deferred Liabilities,60906.0,193583.0,107786.0
Current Deferred Revenue,60906.0,193583.0,107786.0
Current Debt And Capital Lease Obligation,11697302.0,13836498.0,9206004.0
Current Capital Lease Obligation,82078.0,146909.0,163775.0
Current Debt,11615224.0,13689589.0,9042229.0
Other Current Borrowings,9489857.0,13689589.0,945602.0
Line Of Credit,2125367.0,,8096627.0
Payables And Accrued Expenses,1131311.0,6129206.0,1028822.0
Payables,1131311.0,6129206.0,1028822.0
Other Payable,941159.0,348388.0,802840.0
Total Tax Payable,9198.0,0.0,16415.0
Accounts Payable,180954.0,5780818.0,209567.0
Total Assets,7157176.0,34306613.0,24376382.0
Total Non Current Assets,1547693.0,11751088.0,11666534.0
Other Non Current Assets,,438656.0,
Non Current Prepaid Assets,7352.0,59064.0,133390.0
Non Current Deferred Assets,425100.0,431375.0,433800.0
Non Current Deferred Taxes Assets,425100.0,431375.0,433800.0
Duefrom Related Parties Non Current,0.0,8300723.0,8300723.0
Non Current Accounts Receivable,,8300723.0,8300723.0
Investments And Advances,0.0,1789804.0,1789804.0
Investmentin Financial Assets,0.0,1789804.0,1789804.0
Available For Sale Securities,,1789804.0,1789804.0
Goodwill And Other Intangible Assets,162470.0,15557.0,2572.0
Net PPE,952771.0,715909.0,1006245.0
Accumulated Depreciation,-1227063.0,,-1023202.0
Gross PPE,2179834.0,715909.0,2029447.0
Leases,268427.0,,256803.0
Construction In Progress,408032.0,,390363.0
Other Properties,163643.0,715909.0,138859.0
Machinery Furniture Equipment,1258382.0,,1079282.0
Buildings And Improvements,81350.0,,164140.0
Properties,0.0,,0.0
Current Assets,5609483.0,22555525.0,12709848.0
Current Deferred Assets,0.0,1762434.0,1623627.0
Restricted Cash,455133.0,611427.0,574391.0
Prepaid Assets,444701.0,2878071.0,519817.0
Inventory,1030368.0,830461.0,555680.0
Finished Goods,1030368.0,,555680.0
Receivables,3581612.0,15563137.0,8787227.0
Other Receivables,2638.0,1762648.0,1952834.0
Duefrom Related Parties Current,0.0,805527.0,526882.0
Accounts Receivable,3578974.0,12994962.0,6307511.0
Allowance For Doubtful Accounts Receivable,-331761.0,,0.0
Gross Accounts Receivable,3910735.0,12994962.0,6307511.0
Cash Cash Equivalents And Short Term Investments,97669.0,909995.0,649106.0
Cash And Cash Equivalents,97669.0,909995.0,649106.0
Cash Financial,97669.0,,649106.0
