,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,180431102.0,178315400.0,177349640.0,176608056.0,175340325.0,,
Share Issued,180431102.0,178315400.0,177349640.0,176608056.0,175340325.0,,
Net Debt,245073000.0,213841000.0,267795000.0,313544000.0,349682000.0,,
Total Debt,1038050000.0,1040166000.0,1042070000.0,1035092000.0,1586774000.0,,
Tangible Book Value,-182059000.0,-194571000.0,-227728000.0,-244357000.0,-249541000.0,,
Invested Capital,2332127000.0,2380631000.0,2386159000.0,2415304000.0,2970044000.0,,
Working Capital,727469000.0,714391000.0,687669000.0,671503000.0,649406000.0,,
Net Tangible Assets,-182059000.0,-194571000.0,-227728000.0,-244357000.0,-249541000.0,,
Capital Lease Obligations,42239000.0,45241000.0,48026000.0,41927000.0,43760000.0,,
Common Stock Equity,1336316000.0,1385706000.0,1392115000.0,1422139000.0,1427030000.0,,
Total Capitalization,2332127000.0,2380631000.0,2386159000.0,2415304000.0,2419320000.0,,
Total Equity Gross Minority Interest,1336316000.0,1385706000.0,1392115000.0,1422139000.0,1427030000.0,,
Stockholders Equity,1336316000.0,1385706000.0,1392115000.0,1422139000.0,1427030000.0,,
Gains Losses Not Affecting Retained Earnings,-35422000.0,-34728000.0,-34607000.0,-35398000.0,-37245000.0,,
Other Equity Adjustments,-35422000.0,-34728000.0,-34607000.0,-35398000.0,-37245000.0,,
Retained Earnings,-16494059000.0,-16430222000.0,-16405079000.0,-16355572000.0,-16322912000.0,,
Additional Paid In Capital,17865617000.0,17850478000.0,17831624000.0,17812932000.0,17787012000.0,,
Capital Stock,180000.0,178000.0,177000.0,177000.0,175000.0,,
Common Stock,180000.0,178000.0,177000.0,177000.0,175000.0,,
Total Liabilities Net Minority Interest,1470945000.0,1472594000.0,1486432000.0,1471865000.0,2017415000.0,,
Total Non Current Liabilities Net Minority Interest,1066075000.0,1067856000.0,1081342000.0,1070098000.0,1064992000.0,,
Other Non Current Liabilities,551000.0,643000.0,4237000.0,4245000.0,4322000.0,,
Non Current Deferred Liabilities,37975000.0,38084000.0,45262000.0,40641000.0,34582000.0,,
Non Current Deferred Revenue,10365000.0,9139000.0,11204000.0,10694000.0,10246000.0,,
Non Current Deferred Taxes Liabilities,27610000.0,28945000.0,34058000.0,29947000.0,24336000.0,,
Long Term Debt And Capital Lease Obligation,1027549000.0,1029129000.0,1031843000.0,1025212000.0,1026088000.0,,
Long Term Capital Lease Obligation,31738000.0,34204000.0,37799000.0,32047000.0,33798000.0,,
Long Term Debt,995811000.0,994925000.0,994044000.0,993165000.0,992290000.0,,
Current Liabilities,404870000.0,404738000.0,405090000.0,401767000.0,952423000.0,,
Other Current Liabilities,41406000.0,27385000.0,30977000.0,39828000.0,50361000.0,,
Current Deferred Liabilities,65714000.0,62305000.0,70146000.0,74697000.0,73933000.0,,
Current Deferred Revenue,65714000.0,62305000.0,70146000.0,74697000.0,73933000.0,,
Current Debt And Capital Lease Obligation,10501000.0,11037000.0,10227000.0,9880000.0,560686000.0,,
Current Capital Lease Obligation,10501000.0,11037000.0,10227000.0,9880000.0,9962000.0,,
Current Debt,,,,,550724000.0,550723000.0,550723000.0
Other Current Borrowings,,,,,550724000.0,550723000.0,550723000.0
Pensionand Other Post Retirement Benefit Plans Current,60668000.0,96258000.0,76848000.0,70332000.0,56741000.0,,
Payables And Accrued Expenses,226581000.0,207753000.0,216892000.0,207030000.0,210702000.0,,
Current Accrued Expenses,119827000.0,111858000.0,123177000.0,116014000.0,121746000.0,,
Interest Payable,4167000.0,1042000.0,4201000.0,1081000.0,5813000.0,,
Payables,106754000.0,95895000.0,93715000.0,91016000.0,88956000.0,,
Total Tax Payable,61558000.0,47928000.0,41517000.0,36582000.0,36902000.0,,
Accounts Payable,45196000.0,47967000.0,52198000.0,54434000.0,52054000.0,,
Total Assets,2807261000.0,2858300000.0,2878547000.0,2894004000.0,3444445000.0,,
Total Non Current Assets,1674922000.0,1739171000.0,1785788000.0,1820734000.0,1842616000.0,,
Other Non Current Assets,106036000.0,105803000.0,106664000.0,101070000.0,108816000.0,,
Goodwill And Other Intangible Assets,1518375000.0,1580277000.0,1619843000.0,1666496000.0,1676571000.0,,
Other Intangible Assets,1235185000.0,1297087000.0,1336653000.0,1383306000.0,1393381000.0,,
Goodwill,283190000.0,283190000.0,283190000.0,283190000.0,283190000.0,,
Net PPE,50511000.0,53091000.0,59281000.0,53168000.0,57229000.0,,
Accumulated Depreciation,,-85226000.0,,,,-71356000.0,
Gross PPE,50511000.0,138317000.0,59281000.0,53168000.0,57229000.0,,
Leases,,28923000.0,,,,25332000.0,
Construction In Progress,,1211000.0,,,,603000.0,
Other Properties,50511000.0,42028000.0,59281000.0,27667000.0,30640000.0,,
Machinery Furniture Equipment,,66155000.0,,,,59011000.0,
Buildings And Improvements,,,,25501000.0,26589000.0,,34115000.0
Properties,,0.0,,0.0,0.0,0.0,0.0
Current Assets,1132339000.0,1119129000.0,1092759000.0,1073270000.0,1601829000.0,,
Other Current Assets,1934000.0,2071000.0,2496000.0,1833000.0,2713000.0,,
Current Deferred Assets,37377000.0,31820000.0,33548000.0,34063000.0,34123000.0,,
Prepaid Assets,88195000.0,64291000.0,71082000.0,85589000.0,90415000.0,,
Inventory,31557000.0,38203000.0,39904000.0,38159000.0,38012000.0,,
Finished Goods,19181000.0,23918000.0,26156000.0,25815000.0,24139000.0,,
Work In Process,1100000.0,502000.0,608000.0,640000.0,555000.0,,
Raw Materials,11276000.0,13783000.0,13140000.0,11704000.0,13318000.0,,
Receivables,222538000.0,201660000.0,219480000.0,234005000.0,243234000.0,,
Other Receivables,8911000.0,8834000.0,8723000.0,8574000.0,10263000.0,,
Accounts Receivable,213627000.0,192826000.0,210757000.0,225431000.0,232971000.0,,
Allowance For Doubtful Accounts Receivable,-3016000.0,-4033000.0,-3868000.0,-4914000.0,-4775000.0,,
Gross Accounts Receivable,216643000.0,196859000.0,214625000.0,230345000.0,237746000.0,,
Cash Cash Equivalents And Short Term Investments,750738000.0,781084000.0,726249000.0,679621000.0,1193332000.0,,
Cash And Cash Equivalents,750738000.0,781084000.0,726249000.0,679621000.0,1193332000.0,,
