,2026-03-31,2025-12-31,2025-09-30,2025-03-31,2024-12-31
Ordinary Shares Number,7070000.0,7070000.0,7070000.0,7070000.0,7070000.0
Share Issued,7070000.0,7070000.0,7070000.0,7070000.0,7070000.0
Net Debt,770252.0,757532.0,753462.0,703585.0,719466.0
Total Debt,770297.0,757577.0,753507.0,703590.0,719468.0
Tangible Book Value,-935193.0,-921058.0,-905393.0,-870563.0,-856894.0
Invested Capital,-164896.0,-163481.0,-151886.0,-166973.0,-137426.0
Working Capital,-935192.0,-921057.0,-905392.0,-870562.0,-856893.0
Net Tangible Assets,-935193.0,-921058.0,-905393.0,-870563.0,-856894.0
Common Stock Equity,-935193.0,-921058.0,-905393.0,-870563.0,-856894.0
Total Capitalization,-935193.0,-921058.0,-905393.0,-870563.0,-856894.0
Total Equity Gross Minority Interest,-935193.0,-921058.0,-905393.0,-870563.0,-856894.0
Stockholders Equity,-935193.0,-921058.0,-905393.0,-870563.0,-856894.0
Retained Earnings,-1042253.0,-1028118.0,-1012453.0,-977623.0,-963954.0
Additional Paid In Capital,106990.0,106990.0,106990.0,106990.0,106990.0
Capital Stock,70.0,70.0,70.0,70.0,70.0
Common Stock,70.0,70.0,70.0,70.0,70.0
Total Liabilities Net Minority Interest,942738.0,924003.0,912688.0,877818.0,859696.0
Total Non Current Liabilities Net Minority Interest,1.0,1.0,1.0,1.0,1.0
Current Liabilities,942737.0,924002.0,912687.0,877817.0,859695.0
Current Debt And Capital Lease Obligation,770297.0,757577.0,753507.0,703590.0,719468.0
Current Debt,770297.0,757577.0,753507.0,703590.0,719468.0
Other Current Borrowings,770297.0,757577.0,753507.0,703590.0,719468.0
Payables And Accrued Expenses,172440.0,166425.0,159180.0,174227.0,140227.0
Payables,172440.0,166425.0,159180.0,174227.0,140227.0
Dueto Related Parties Current,,,,28000.0,
Accounts Payable,172440.0,166425.0,159180.0,146227.0,140227.0
Total Assets,7545.0,2945.0,7295.0,7255.0,2802.0
Total Non Current Assets,0.0,0.0,0.0,0.0,0.0
Current Assets,7545.0,2945.0,7295.0,7255.0,2802.0
Prepaid Assets,7500.0,2900.0,7250.0,7250.0,2800.0
Cash Cash Equivalents And Short Term Investments,45.0,45.0,45.0,5.0,2.0
Cash And Cash Equivalents,45.0,45.0,45.0,5.0,2.0
Cash Financial,45.0,45.0,45.0,5.0,2.0
