,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,104055921.0,105639821.0,106670121.0
Share Issued,104055921.0,105639821.0,106670121.0
Total Debt,2151000.0,1993000.0,1928000.0
Tangible Book Value,50586000.0,48335000.0,47257000.0
Invested Capital,50586000.0,48335000.0,47257000.0
Working Capital,44209000.0,41992000.0,42624000.0
Net Tangible Assets,50586000.0,48335000.0,47257000.0
Capital Lease Obligations,2151000.0,1993000.0,1928000.0
Common Stock Equity,50586000.0,48335000.0,47257000.0
Total Capitalization,50586000.0,48335000.0,47257000.0
Total Equity Gross Minority Interest,52011000.0,49307000.0,48344000.0
Minority Interest,1425000.0,972000.0,1087000.0
Stockholders Equity,50586000.0,48335000.0,47257000.0
Retained Earnings,4814000.0,2682000.0,2897000.0
Capital Stock,52507000.0,52507000.0,52507000.0
Common Stock,52507000.0,52507000.0,52507000.0
Total Liabilities Net Minority Interest,36619000.0,36663000.0,39654000.0
Total Non Current Liabilities Net Minority Interest,664000.0,,868000.0
Non Current Deferred Taxes Liabilities,,,0.0
Long Term Debt And Capital Lease Obligation,664000.0,846000.0,868000.0
Long Term Capital Lease Obligation,664000.0,846000.0,868000.0
Current Liabilities,35955000.0,35817000.0,38786000.0
Current Debt And Capital Lease Obligation,1487000.0,1147000.0,1060000.0
Current Capital Lease Obligation,1487000.0,1147000.0,1060000.0
Payables,25805000.0,34666000.0,29267000.0
Other Payable,2417000.0,478000.0,3152000.0
Total Tax Payable,622000.0,491000.0,479000.0
Accounts Payable,22766000.0,33697000.0,25636000.0
Total Assets,88630000.0,85970000.0,87998000.0
Total Non Current Assets,8466000.0,8161000.0,6588000.0
Non Current Deferred Taxes Assets,112000.0,174000.0,164000.0
Investmentin Financial Assets,99000.0,99000.0,99000.0
Available For Sale Securities,99000.0,99000.0,99000.0
Long Term Equity Investment,539000.0,475000.0,457000.0
Investmentsin Associatesat Cost,539000.0,475000.0,457000.0
Investmentsin Subsidiariesat Cost,0.0,0.0,0.0
Investment Properties,510000.0,519000.0,528000.0
Net PPE,7206000.0,6894000.0,5340000.0
Accumulated Depreciation,-14305000.0,,-12917000.0
Gross PPE,21511000.0,,18257000.0
Machinery Furniture Equipment,14618000.0,,12003000.0
Buildings And Improvements,5967000.0,,5328000.0
Land And Improvements,926000.0,,926000.0
Properties,0.0,,0.0
Current Assets,80164000.0,77809000.0,81410000.0
Prepaid Assets,4666000.0,,4868000.0
Other Receivables,2521000.0,709000.0,2929000.0
Taxes Receivable,1349000.0,355000.0,1562000.0
Accounts Receivable,25768000.0,30254000.0,26621000.0
Allowance For Doubtful Accounts Receivable,-971000.0,,-1357000.0
Gross Accounts Receivable,26739000.0,,27978000.0
Cash Cash Equivalents And Short Term Investments,45860000.0,46491000.0,45430000.0
Cash And Cash Equivalents,45860000.0,46491000.0,45430000.0
Cash Equivalents,20386000.0,,21299000.0
Cash Financial,25474000.0,,24131000.0
