,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,8857220.0,8857220.0,8892167.0,8898689.0,8915557.0,
Share Issued,8857220.0,8857220.0,8892167.0,8898689.0,8915557.0,
Total Debt,18202000.0,21352000.0,23502000.0,30652000.0,35802000.0,
Tangible Book Value,194424000.0,194679000.0,187307000.0,179667000.0,169617000.0,
Invested Capital,225772000.0,229246000.0,224094000.0,223681000.0,218858000.0,
Net Tangible Assets,194424000.0,194679000.0,187307000.0,179667000.0,169617000.0,
Common Stock Equity,207570000.0,207894000.0,200592000.0,193029000.0,183056000.0,
Total Capitalization,225772000.0,229246000.0,224094000.0,223681000.0,218858000.0,
Total Equity Gross Minority Interest,207570000.0,207894000.0,200592000.0,193029000.0,183056000.0,
Stockholders Equity,207570000.0,207894000.0,200592000.0,193029000.0,183056000.0,
Gains Losses Not Affecting Retained Earnings,-22119000.0,-17948000.0,-21225000.0,-26117000.0,-31841000.0,
Other Equity Adjustments,-22119000.0,-17948000.0,-21225000.0,-26117000.0,-31841000.0,
Retained Earnings,199840000.0,195993000.0,191235000.0,188442000.0,183914000.0,
Additional Paid In Capital,12135000.0,12135000.0,12798000.0,12907000.0,13152000.0,
Capital Stock,17714000.0,17714000.0,17784000.0,17797000.0,17831000.0,
Common Stock,17714000.0,17714000.0,17784000.0,17797000.0,17831000.0,
Total Liabilities Net Minority Interest,1934969000.0,1925646000.0,1907407000.0,1899815000.0,2001237000.0,
Long Term Debt And Capital Lease Obligation,18202000.0,21352000.0,23502000.0,30652000.0,35802000.0,
Long Term Debt,18202000.0,21352000.0,23502000.0,30652000.0,35802000.0,
Payables And Accrued Expenses,2218000.0,2562000.0,2485000.0,2472000.0,4338000.0,
Payables,2218000.0,2562000.0,2485000.0,2472000.0,4338000.0,
Dividends Payable,,0.0,0.0,0.0,1783000.0,1790000.0
Accounts Payable,2218000.0,2562000.0,2485000.0,2472000.0,2555000.0,
Total Assets,2142539000.0,2133540000.0,2107999000.0,2092844000.0,2184293000.0,
Investments And Advances,378327000.0,360554000.0,650660000.0,644702000.0,640416000.0,
Available For Sale Securities,,,448592000.0,,,453726000.0
Goodwill And Other Intangible Assets,13146000.0,13215000.0,13285000.0,13362000.0,13439000.0,
Other Intangible Assets,722000.0,791000.0,861000.0,938000.0,1015000.0,
Goodwill,12424000.0,12424000.0,12424000.0,12424000.0,12424000.0,
Net PPE,21010000.0,20920000.0,21008000.0,21239000.0,21445000.0,
Accumulated Depreciation,,-20789000.0,,,,-19898000.0
Gross PPE,,41709000.0,,,,41465000.0
Machinery Furniture Equipment,,8622000.0,,,,8585000.0
Buildings And Improvements,,28869000.0,,,,28662000.0
Land And Improvements,,4218000.0,,,,4218000.0
Receivables,13098000.0,14067000.0,15001000.0,12166000.0,12240000.0,
Accounts Receivable,13098000.0,14067000.0,15001000.0,12166000.0,12240000.0,
Other Short Term Investments,378327000.0,360554000.0,202068000.0,644702000.0,640416000.0,
Cash And Cash Equivalents,123579000.0,132431000.0,113839000.0,102129000.0,168557000.0,
Cash Financial,21428000.0,20481000.0,22706000.0,24148000.0,20498000.0,
Cash Cash Equivalents And Federal Funds Sold,123579000.0,132431000.0,113839000.0,102129000.0,168557000.0,
