,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,715020000.0,711150000.0,705890000.0,682490000.0,671995000.0,,
Share Issued,715020000.0,711150000.0,705890000.0,682490000.0,671995000.0,,
Net Debt,2744000000.0,2788000000.0,3061000000.0,3850000000.0,3783000000.0,,
Total Debt,5546000000.0,5521000000.0,5605000000.0,6109000000.0,6043000000.0,,
Tangible Book Value,3661000000.0,3384000000.0,2241000000.0,1696000000.0,1467000000.0,,
Invested Capital,8874000000.0,8556000000.0,7482000000.0,7437000000.0,7145000000.0,,
Working Capital,5436000000.0,5030000000.0,4717000000.0,4256000000.0,3790000000.0,,
Net Tangible Assets,3661000000.0,3384000000.0,2241000000.0,1696000000.0,1467000000.0,,
Capital Lease Obligations,392000000.0,406000000.0,402000000.0,402000000.0,402000000.0,,
Common Stock Equity,3720000000.0,3441000000.0,2279000000.0,1730000000.0,1504000000.0,,
Total Capitalization,8566000000.0,8271000000.0,7089000000.0,7053000000.0,6773000000.0,,
Total Equity Gross Minority Interest,4632000000.0,4203000000.0,2951000000.0,2117000000.0,1773000000.0,,
Minority Interest,912000000.0,762000000.0,672000000.0,387000000.0,269000000.0,,
Stockholders Equity,3720000000.0,3441000000.0,2279000000.0,1730000000.0,1504000000.0,,
Retained Earnings,241000000.0,-9000000.0,-866000000.0,-1017000000.0,-1200000000.0,,
Additional Paid In Capital,3479000000.0,3450000000.0,3145000000.0,2747000000.0,2704000000.0,,
Capital Stock,0.0,0.0,0.0,0.0,0.0,,
Common Stock,0.0,0.0,0.0,0.0,0.0,,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,9139000000.0,8998000000.0,6902000000.0,7249000000.0,7105000000.0,,
Total Non Current Liabilities Net Minority Interest,7378000000.0,7479000000.0,5354000000.0,5832000000.0,5758000000.0,,
Other Non Current Liabilities,2140000000.0,2243000000.0,47000000.0,45000000.0,45000000.0,,
Dueto Related Parties Non Current,,,95000000.0,62000000.0,42000000.0,,17000000.0
Tradeand Other Payables Non Current,,,0.0,0.0,0.0,,0.0
Long Term Debt And Capital Lease Obligation,5238000000.0,5236000000.0,5212000000.0,5725000000.0,5671000000.0,,
Long Term Capital Lease Obligation,392000000.0,406000000.0,402000000.0,402000000.0,402000000.0,,
Long Term Debt,4846000000.0,4830000000.0,4810000000.0,5323000000.0,5269000000.0,,
Current Liabilities,1761000000.0,1519000000.0,1548000000.0,1417000000.0,1347000000.0,,
Other Current Liabilities,117000000.0,103000000.0,143000000.0,102000000.0,139000000.0,,
Current Deferred Liabilities,47000000.0,51000000.0,49000000.0,46000000.0,57000000.0,,
Current Deferred Revenue,47000000.0,51000000.0,49000000.0,46000000.0,57000000.0,,
Current Debt And Capital Lease Obligation,308000000.0,285000000.0,393000000.0,384000000.0,372000000.0,,
Current Debt,308000000.0,285000000.0,393000000.0,384000000.0,372000000.0,,
Other Current Borrowings,229000000.0,227000000.0,320000000.0,312000000.0,308000000.0,,
Line Of Credit,79000000.0,58000000.0,73000000.0,72000000.0,64000000.0,,
Pensionand Other Post Retirement Benefit Plans Current,132000000.0,103000000.0,87000000.0,59000000.0,100000000.0,,
Current Provisions,144000000.0,121000000.0,109000000.0,98000000.0,86000000.0,,
Payables And Accrued Expenses,1013000000.0,856000000.0,767000000.0,728000000.0,593000000.0,,
Current Accrued Expenses,352000000.0,423000000.0,332000000.0,341000000.0,267000000.0,,
Interest Payable,51000000.0,138000000.0,53000000.0,95000000.0,68000000.0,,
Payables,661000000.0,433000000.0,435000000.0,387000000.0,326000000.0,,
Other Payable,141000000.0,64000000.0,50000000.0,,,,
Dueto Related Parties Current,77000000.0,31000000.0,,38000000.0,22000000.0,16000000.0,
Total Tax Payable,123000000.0,102000000.0,94000000.0,92000000.0,100000000.0,,
Income Tax Payable,,,,,3000000.0,0.0,0.0
Accounts Payable,320000000.0,236000000.0,291000000.0,257000000.0,204000000.0,,
Total Assets,13771000000.0,13201000000.0,9853000000.0,9366000000.0,8878000000.0,,
Total Non Current Assets,6574000000.0,6652000000.0,3588000000.0,3693000000.0,3741000000.0,,
Other Non Current Assets,232000000.0,274000000.0,385000000.0,507000000.0,531000000.0,,
Non Current Deferred Assets,3031000000.0,3064000000.0,,,,3000000.0,
Non Current Deferred Taxes Assets,3031000000.0,3064000000.0,,,,3000000.0,
Goodwill And Other Intangible Assets,59000000.0,57000000.0,38000000.0,34000000.0,37000000.0,,
Other Intangible Assets,49000000.0,47000000.0,35000000.0,32000000.0,35000000.0,,
Goodwill,10000000.0,10000000.0,3000000.0,2000000.0,2000000.0,,
Net PPE,3252000000.0,3257000000.0,3165000000.0,3152000000.0,3173000000.0,,
Accumulated Depreciation,-1315000000.0,-1250000000.0,-1185000000.0,-1123000000.0,-1061000000.0,,
Gross PPE,4567000000.0,4507000000.0,4350000000.0,4275000000.0,4234000000.0,,
Construction In Progress,71000000.0,62000000.0,60000000.0,55000000.0,62000000.0,,
Other Properties,431000000.0,443000000.0,438000000.0,430000000.0,430000000.0,,
Machinery Furniture Equipment,1206000000.0,1170000000.0,1091000000.0,1043000000.0,1013000000.0,,
Buildings And Improvements,1490000000.0,1467000000.0,1427000000.0,1413000000.0,1394000000.0,,
Land And Improvements,1369000000.0,1365000000.0,1334000000.0,1334000000.0,1335000000.0,,
Properties,0.0,0.0,0.0,0.0,0.0,,
Current Assets,7197000000.0,6549000000.0,6265000000.0,5673000000.0,5137000000.0,,
Other Current Assets,201000000.0,163000000.0,161000000.0,162000000.0,145000000.0,,
Assets Held For Sale Current,982000000.0,813000000.0,724000000.0,767000000.0,737000000.0,,
Restricted Cash,102000000.0,102000000.0,79000000.0,73000000.0,46000000.0,,
Inventory,2664000000.0,2408000000.0,2316000000.0,2023000000.0,1503000000.0,,
Finished Goods,2664000000.0,2408000000.0,2316000000.0,2023000000.0,1503000000.0,,
Receivables,346000000.0,250000000.0,357000000.0,325000000.0,373000000.0,,
Duefrom Related Parties Current,7000000.0,5000000.0,5000000.0,5000000.0,4000000.0,,
Accounts Receivable,339000000.0,245000000.0,352000000.0,320000000.0,369000000.0,,
Allowance For Doubtful Accounts Receivable,-7000000.0,-6000000.0,,,,-9000000.0,
Gross Accounts Receivable,346000000.0,251000000.0,,,,312000000.0,
Cash Cash Equivalents And Short Term Investments,2902000000.0,2813000000.0,2628000000.0,2323000000.0,2333000000.0,,
Other Short Term Investments,492000000.0,486000000.0,486000000.0,466000000.0,475000000.0,,
Cash And Cash Equivalents,2410000000.0,2327000000.0,2142000000.0,1857000000.0,1858000000.0,,
