,2026-03-31,2025-09-30
Ordinary Shares Number,30666667.0,30666667.0
Share Issued,30666667.0,30666667.0
Tangible Book Value,-198914073.0,222470009.0
Invested Capital,-198914073.0,222470009.0
Working Capital,726579.0,1084768.0
Net Tangible Assets,-198914073.0,222470009.0
Common Stock Equity,-198914073.0,222470009.0
Total Capitalization,-198914073.0,222470009.0
Total Equity Gross Minority Interest,-198914073.0,222470009.0
Stockholders Equity,-198914073.0,222470009.0
Retained Earnings,-433528198.0,-8115999.0
Additional Paid In Capital,0.0,0.0
Capital Stock,234614125.0,230586008.0
Common Stock,234614125.0,230586008.0
Preferred Stock,0.0,0.0
Total Liabilities Net Minority Interest,434485842.0,9327528.0
Total Non Current Liabilities Net Minority Interest,434384274.0,9200000.0
Other Non Current Liabilities,425184274.0,
Non Current Deferred Liabilities,9200000.0,9200000.0
Current Liabilities,101568.0,127528.0
Current Deferred Liabilities,500.0,
Payables And Accrued Expenses,101068.0,127528.0
Current Accrued Expenses,101068.0,127528.0
Total Assets,235571769.0,231797537.0
Total Non Current Assets,234743622.0,230585241.0
Other Non Current Assets,234715684.0,230585241.0
Non Current Prepaid Assets,27938.0,
Current Assets,828147.0,1212296.0
Prepaid Assets,157964.0,26687.0
Receivables,4800.0,
Duefrom Related Parties Current,4800.0,
Cash Cash Equivalents And Short Term Investments,665383.0,1185609.0
Cash And Cash Equivalents,665383.0,1185609.0
Cash Equivalents,,1185609.0
