,2026-03-31,2024-12-31
Ordinary Shares Number,47174156.0,47174156.0
Share Issued,47174156.0,47174156.0
Total Debt,26127000.0,31006000.0
Tangible Book Value,-537926000.0,-396443000.0
Invested Capital,-523694000.0,-382527000.0
Working Capital,162890000.0,107095000.0
Net Tangible Assets,-537926000.0,-396443000.0
Capital Lease Obligations,26127000.0,31006000.0
Common Stock Equity,-523694000.0,-382527000.0
Total Capitalization,-523694000.0,-382527000.0
Total Equity Gross Minority Interest,-523694000.0,-382527000.0
Stockholders Equity,-523694000.0,-382527000.0
Gains Losses Not Affecting Retained Earnings,-147000.0,-1341000.0
Other Equity Adjustments,-147000.0,-1341000.0
Retained Earnings,-606401000.0,-419492000.0
Additional Paid In Capital,82854000.0,38306000.0
Capital Stock,0.0,0.0
Common Stock,0.0,0.0
Total Liabilities Net Minority Interest,752764000.0,579962000.0
Total Non Current Liabilities Net Minority Interest,730553000.0,551547000.0
Other Non Current Liabilities,6242000.0,10224000.0
Preferred Securities Outside Stock Equity,703558000.0,514893000.0
Long Term Debt And Capital Lease Obligation,20753000.0,26430000.0
Long Term Capital Lease Obligation,20753000.0,26430000.0
Current Liabilities,22211000.0,28415000.0
Other Current Liabilities,399000.0,753000.0
Current Deferred Liabilities,1447000.0,6768000.0
Current Deferred Revenue,,2877000.0
Current Debt And Capital Lease Obligation,5374000.0,4576000.0
Current Capital Lease Obligation,5374000.0,4576000.0
Pensionand Other Post Retirement Benefit Plans Current,2353000.0,6174000.0
Payables And Accrued Expenses,12638000.0,10144000.0
Current Accrued Expenses,4419000.0,3825000.0
Payables,8219000.0,6319000.0
Accounts Payable,8219000.0,6319000.0
Total Assets,229070000.0,197435000.0
Total Non Current Assets,43969000.0,61925000.0
Other Non Current Assets,5261000.0,8539000.0
Investments And Advances,0.0,0.0
Investmentin Financial Assets,0.0,0.0
Goodwill And Other Intangible Assets,14232000.0,13916000.0
Other Intangible Assets,160000.0,570000.0
Goodwill,14072000.0,13346000.0
Net PPE,24476000.0,39470000.0
Accumulated Depreciation,-15107000.0,-11424000.0
Gross PPE,39583000.0,50894000.0
Leases,510000.0,306000.0
Other Properties,37332000.0,48961000.0
Machinery Furniture Equipment,1741000.0,1627000.0
Properties,0.0,0.0
Current Assets,185101000.0,135510000.0
Other Current Assets,9352000.0,6156000.0
Cash Cash Equivalents And Short Term Investments,175749000.0,129354000.0
Other Short Term Investments,140030000.0,70218000.0
Cash And Cash Equivalents,35719000.0,59136000.0
