,2025-09-30,2025-03-31,2024-09-30
Ordinary Shares Number,41407879.0,41379167.0,41356058.0
Share Issued,41407879.0,41379167.0,41356058.0
Net Debt,225000000.0,225000000.0,225000000.0
Total Debt,225000000.0,225000000.0,225000000.0
Tangible Book Value,740702413.0,838826750.0,943922302.0
Invested Capital,965702413.0,1063826750.0,1168922302.0
Net Tangible Assets,740702413.0,838826750.0,943922302.0
Common Stock Equity,740702413.0,838826750.0,943922302.0
Total Capitalization,965702413.0,1063826750.0,1168922302.0
Total Equity Gross Minority Interest,740702413.0,838826750.0,943922302.0
Stockholders Equity,740702413.0,838826750.0,943922302.0
Retained Earnings,65808722.0,78916186.0,184492308.0
Additional Paid In Capital,674479612.0,759496772.0,759016433.0
Capital Stock,414079.0,413792.0,413561.0
Common Stock,414079.0,413792.0,413561.0
Total Liabilities Net Minority Interest,229509503.0,232719613.0,229204322.0
Derivative Product Liabilities,376359.0,387152.0,218153.0
Long Term Debt And Capital Lease Obligation,225000000.0,225000000.0,225000000.0
Payables,3925110.0,6963611.0,3777134.0
Other Payable,3268003.0,964868.0,3777134.0
Accounts Payable,657107.0,5998743.0,
Total Assets,970211916.0,1071546363.0,1173126624.0
Investments And Advances,965683586.0,1065367185.0,1170724589.0
Investmentin Financial Assets,965683586.0,1065367185.0,1170724589.0
Available For Sale Securities,5487182.0,7217599.0,61397364.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,960196404.0,1058149586.0,1109327225.0
Prepaid Assets,205196.0,99958.0,127638.0
Receivables,4323134.0,6079220.0,2274397.0
