,2026-03-31,2025-09-30,2025-07-31
Ordinary Shares Number,36472057.0,33152107.0,31741483.0
Share Issued,36472057.0,33152107.0,31741483.0
Total Debt,,,100000.0
Tangible Book Value,258563302.0,-61973.0,5668.0
Invested Capital,258563302.0,-61973.0,5668.0
Working Capital,1004863.0,-230055.0,5668.0
Net Tangible Assets,258563302.0,-61973.0,5668.0
Common Stock Equity,258563302.0,-61973.0,5668.0
Total Capitalization,258563302.0,-61973.0,5668.0
Total Equity Gross Minority Interest,258563302.0,-61973.0,5668.0
Stockholders Equity,258563302.0,-61973.0,5668.0
Retained Earnings,1139933.0,-86973.0,-19332.0
Additional Paid In Capital,0.0,24215.0,24215.0
Capital Stock,257423369.0,785.0,785.0
Common Stock,257423369.0,785.0,785.0
Preferred Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,227799.0,3522218.0,119332.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0
Current Liabilities,227799.0,3522218.0,119332.0
Other Current Liabilities,,3357006.0,
Current Debt And Capital Lease Obligation,,,100000.0
Current Debt,,,100000.0
Other Current Borrowings,,,100000.0
Payables And Accrued Expenses,227799.0,165212.0,119332.0
Current Accrued Expenses,114000.0,16000.0,19332.0
Payables,113799.0,149212.0,100000.0
Dueto Related Parties Current,69019.0,,100000.0
Accounts Payable,44780.0,149212.0,
Total Assets,258791101.0,3460245.0,125000.0
Total Non Current Assets,257558439.0,168082.0,0.0
Other Non Current Assets,257558439.0,,
Non Current Deferred Assets,,168082.0,
Current Assets,1232662.0,3292163.0,125000.0
Other Current Assets,181228.0,,
Cash Cash Equivalents And Short Term Investments,1051434.0,3292163.0,125000.0
Cash And Cash Equivalents,1051434.0,3292163.0,125000.0
Cash Financial,1051434.0,3292163.0,125000.0
