,2025-09-30,2025-03-31
Ordinary Shares Number,122730852.0,121947978.0
Share Issued,122730852.0,121947978.0
Net Debt,37618158.0,
Total Debt,58204844.0,13340815.0
Tangible Book Value,-1336742.0,16331506.0
Invested Capital,87381206.0,48458637.0
Working Capital,23559754.0,9745292.0
Net Tangible Assets,-1336742.0,16331506.0
Capital Lease Obligations,3940883.0,736253.0
Common Stock Equity,33117245.0,35854075.0
Total Capitalization,68218854.0,37275214.0
Total Equity Gross Minority Interest,36006536.0,36957262.0
Minority Interest,2889291.0,1103187.0
Stockholders Equity,33117245.0,35854075.0
Gains Losses Not Affecting Retained Earnings,-287541.0,178312.0
Other Equity Adjustments,-287541.0,178312.0
Retained Earnings,12415128.0,17513985.0
Additional Paid In Capital,20977383.0,18149582.0
Capital Stock,12275.0,12196.0
Common Stock,12275.0,12196.0
Total Liabilities Net Minority Interest,123853292.0,64630321.0
Total Non Current Liabilities Net Minority Interest,48270558.0,12282632.0
Derivative Product Liabilities,3050932.0,3086519.0
Tradeand Other Payables Non Current,7500000.0,7500000.0
Non Current Deferred Liabilities,785078.0,0.0
Non Current Deferred Taxes Liabilities,785078.0,0.0
Long Term Debt And Capital Lease Obligation,36934548.0,1696113.0
Long Term Capital Lease Obligation,1832939.0,274974.0
Long Term Debt,35101609.0,1421139.0
Current Liabilities,75582734.0,52347689.0
Other Current Liabilities,2711726.0,1121006.0
Current Deferred Liabilities,2599140.0,505323.0
Current Deferred Revenue,2599140.0,505323.0
Current Debt And Capital Lease Obligation,21270296.0,11644702.0
Current Capital Lease Obligation,2107944.0,461279.0
Current Debt,19162352.0,11183423.0
Other Current Borrowings,19162352.0,11183423.0
Current Provisions,485304.0,
Payables And Accrued Expenses,48516268.0,39076658.0
Current Accrued Expenses,3097628.0,535843.0
Payables,45418640.0,38540815.0
Other Payable,4298413.0,4166948.0
Dueto Related Parties Current,54129.0,
Total Tax Payable,1475002.0,1417173.0
Income Tax Payable,1460549.0,1395466.0
Accounts Payable,39591096.0,32956694.0
Total Assets,159859828.0,101587583.0
Total Non Current Assets,60717340.0,39494602.0
Non Current Prepaid Assets,5000000.0,3000000.0
Non Current Deferred Assets,757591.0,351060.0
Non Current Deferred Taxes Assets,757591.0,351060.0
Investments And Advances,15435274.0,15435274.0
Goodwill And Other Intangible Assets,34453987.0,19522569.0
Other Intangible Assets,21643756.0,16532175.0
Goodwill,12810231.0,2990394.0
Net PPE,5070488.0,1185699.0
Accumulated Depreciation,-3666284.0,-1149155.0
Gross PPE,8736772.0,2334854.0
Other Properties,4981548.0,1260697.0
Machinery Furniture Equipment,3755224.0,1074157.0
Current Assets,99142488.0,62092981.0
Other Current Assets,448566.0,
Hedging Assets Current,170000.0,269119.0
Restricted Cash,3138188.0,3131335.0
Prepaid Assets,9204961.0,7637117.0
Inventory,35338482.0,5936223.0
Finished Goods,35338482.0,5936223.0
Receivables,31688284.0,26871807.0
Receivables Adjustments Allowances,-179263.0,-27923.0
Other Receivables,1179065.0,153809.0
Duefrom Related Parties Current,254.0,392334.0
Taxes Receivable,269821.0,209880.0
Loans Receivable,683464.0,382024.0
Accounts Receivable,29734943.0,25761683.0
Allowance For Doubtful Accounts Receivable,-480055.0,-248956.0
Gross Accounts Receivable,30214998.0,26010639.0
Cash Cash Equivalents And Short Term Investments,19154007.0,18247380.0
Other Short Term Investments,2508204.0,
Cash And Cash Equivalents,16645803.0,18247380.0
