,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,31625000.0,31625000.0,31625000.0,31625000.0,27500000.0
Share Issued,31625000.0,31625000.0,31625000.0,31625000.0,27500000.0
Net Debt,,,,,82258.0
Total Debt,,,,,82258.0
Tangible Book Value,249287081.0,247170971.0,244832072.0,242397802.0,-36795.0
Invested Capital,249287081.0,247170971.0,244832072.0,242397802.0,45463.0
Working Capital,815461.0,949300.0,1057034.0,1327453.0,
Net Tangible Assets,249287081.0,247170971.0,244832072.0,242397802.0,-36795.0
Common Stock Equity,249287081.0,247170971.0,244832072.0,242397802.0,-36795.0
Total Capitalization,249287081.0,247170971.0,244832072.0,242397802.0,-36795.0
Total Equity Gross Minority Interest,249287081.0,247170971.0,244832072.0,242397802.0,-36795.0
Stockholders Equity,249287081.0,247170971.0,244832072.0,242397802.0,-36795.0
Retained Earnings,-11211151.0,-11056687.0,-10928328.0,-10718180.0,-61795.0
Additional Paid In Capital,0.0,0.0,0.0,0.0,24367.0
Capital Stock,260498232.0,258227658.0,255760400.0,253115982.0,633.0
Common Stock,260498232.0,258227658.0,255760400.0,253115982.0,633.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,12191923.0,12156507.0,12184577.0,12113814.0,132666.0
Total Non Current Liabilities Net Minority Interest,12045000.0,12045000.0,12045000.0,12045000.0,0.0
Non Current Deferred Liabilities,12045000.0,12045000.0,12045000.0,12045000.0,
Long Term Debt And Capital Lease Obligation,,,,,82258.0
Long Term Debt,,,,,82258.0
Current Liabilities,146923.0,111507.0,139577.0,68814.0,132666.0
Current Debt And Capital Lease Obligation,,,,,82258.0
Current Debt,,,,,82258.0
Other Current Borrowings,,,,,82258.0
Payables And Accrued Expenses,146923.0,111507.0,139577.0,68814.0,50408.0
Current Accrued Expenses,76412.0,75412.0,75412.0,40926.0,20615.0
Payables,70511.0,36095.0,64165.0,27888.0,29793.0
Dueto Related Parties Current,12083.0,12083.0,12083.0,4483.0,
Accounts Payable,58428.0,24012.0,52082.0,23405.0,29793.0
Total Assets,261479004.0,259327478.0,257016649.0,254511616.0,95871.0
Total Non Current Assets,260516620.0,258266671.0,255820038.0,253115349.0,95871.0
Other Non Current Assets,260497599.0,258227025.0,255759767.0,253115349.0,
Non Current Prepaid Assets,19021.0,39646.0,60271.0,,
Non Current Deferred Assets,,0.0,0.0,0.0,95871.0
Current Assets,962384.0,1060807.0,1196611.0,1396267.0,
Prepaid Assets,146250.0,82500.0,106509.0,,
Receivables,,,,25309.0,
Duefrom Related Parties Current,,,,25309.0,
Cash Cash Equivalents And Short Term Investments,816134.0,978307.0,1090102.0,1370958.0,
Cash And Cash Equivalents,816134.0,978307.0,1090102.0,1370958.0,
Cash Equivalents,,978307.0,,,
Cash Financial,,0.0,1090102.0,1370958.0,
