,2025-12-31,2024-12-31
Ordinary Shares Number,2161515.0,1801250.0
Share Issued,2161515.0,1801250.0
Total Debt,852380.0,1788061.0
Tangible Book Value,25809807.0,46843269.0
Invested Capital,25809807.0,46843269.0
Working Capital,25007422.0,45055248.0
Net Tangible Assets,25809807.0,46843269.0
Capital Lease Obligations,852380.0,1788061.0
Common Stock Equity,25809807.0,46843269.0
Total Capitalization,25809807.0,46843269.0
Total Equity Gross Minority Interest,25809807.0,46843269.0
Stockholders Equity,25809807.0,46843269.0
Other Equity Interest,-16502.0,
Gains Losses Not Affecting Retained Earnings,-287793.0,-76221.0
Other Equity Adjustments,-287793.0,-76221.0
Retained Earnings,-22334593.0,-1461941.0
Additional Paid In Capital,48343451.0,48293749.0
Capital Stock,105244.0,87682.0
Common Stock,105244.0,87682.0
Total Liabilities Net Minority Interest,18187765.0,11415950.0
Total Non Current Liabilities Net Minority Interest,190765.0,691509.0
Long Term Debt And Capital Lease Obligation,190765.0,691509.0
Long Term Capital Lease Obligation,190765.0,691509.0
Current Liabilities,17997000.0,10724441.0
Current Deferred Liabilities,7574157.0,
Current Deferred Revenue,7574157.0,
Current Debt And Capital Lease Obligation,661615.0,1096552.0
Current Capital Lease Obligation,661615.0,1096552.0
Payables And Accrued Expenses,9761228.0,9627889.0
Current Accrued Expenses,2036138.0,7153805.0
Payables,7725090.0,2474084.0
Other Payable,5240781.0,
Total Tax Payable,2410984.0,2417249.0
Income Tax Payable,2410984.0,2417249.0
Accounts Payable,73325.0,56835.0
Total Assets,43997572.0,58259219.0
Total Non Current Assets,993150.0,2479530.0
Non Current Prepaid Assets,,502808.0
Non Current Deferred Assets,,0.0
Net PPE,993150.0,1976722.0
Accumulated Depreciation,-989263.0,
Gross PPE,1982413.0,1976722.0
Leases,229624.0,
Other Properties,840603.0,1976722.0
Machinery Furniture Equipment,912186.0,
Properties,0.0,
Current Assets,43004422.0,55779689.0
Prepaid Assets,5219834.0,
Receivables,4589476.0,23202997.0
Other Receivables,1084237.0,20408289.0
Duefrom Related Parties Current,20000.0,
Accounts Receivable,3485239.0,2794708.0
Allowance For Doubtful Accounts Receivable,-43060.0,
Gross Accounts Receivable,3528299.0,
Cash Cash Equivalents And Short Term Investments,33195112.0,32576692.0
Cash And Cash Equivalents,33195112.0,32576692.0
Cash Financial,33195112.0,32576692.0
