,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,18534672.0,14609984.0,14609984.0
Share Issued,18534672.0,14609984.0,14609984.0
Net Debt,22997000.0,14607000.0,13441000.0
Total Debt,27139000.0,17131000.0,20643000.0
Tangible Book Value,-111802000.0,-65091000.0,-62624000.0
Invested Capital,-84653000.0,-50320000.0,-49007000.0
Working Capital,-116559000.0,-71944000.0,-70676000.0
Net Tangible Assets,-111802000.0,-65091000.0,-62624000.0
Capital Lease Obligations,4000.0,2377000.0,7054000.0
Common Stock Equity,-111788000.0,-65074000.0,-62596000.0
Total Capitalization,-111788000.0,-65074000.0,-62596000.0
Total Equity Gross Minority Interest,-116115000.0,-69215000.0,-66567000.0
Minority Interest,-4327000.0,-4141000.0,-3971000.0
Stockholders Equity,-111788000.0,-65074000.0,-62596000.0
Gains Losses Not Affecting Retained Earnings,-5675000.0,-4347000.0,-4105000.0
Other Equity Adjustments,-5675000.0,-4347000.0,-4105000.0
Retained Earnings,-904391000.0,-739285000.0,-737049000.0
Additional Paid In Capital,798241000.0,678528000.0,678528000.0
Capital Stock,37000.0,30000.0,30000.0
Common Stock,37000.0,30000.0,30000.0
Total Liabilities Net Minority Interest,124559000.0,104156000.0,108032000.0
Total Non Current Liabilities Net Minority Interest,0.0,1293000.0,4804000.0
Long Term Debt And Capital Lease Obligation,0.0,1293000.0,4804000.0
Long Term Capital Lease Obligation,0.0,1293000.0,4804000.0
Current Liabilities,124559000.0,102863000.0,103228000.0
Other Current Liabilities,42708000.0,40146000.0,37762000.0
Current Deferred Liabilities,0.0,85000.0,85000.0
Current Deferred Revenue,0.0,85000.0,85000.0
Current Debt And Capital Lease Obligation,27139000.0,15838000.0,15839000.0
Current Capital Lease Obligation,4000.0,1084000.0,2250000.0
Current Debt,27135000.0,14754000.0,13589000.0
Other Current Borrowings,27135000.0,14754000.0,13589000.0
Current Provisions,5159000.0,2117000.0,7832000.0
Payables And Accrued Expenses,49553000.0,44677000.0,41710000.0
Current Accrued Expenses,5472000.0,5518000.0,4343000.0
Interest Payable,,,0.0
Payables,44081000.0,39159000.0,37367000.0
Other Payable,8138000.0,7669000.0,6137000.0
Dueto Related Parties Current,5977000.0,5489000.0,5295000.0
Total Tax Payable,661000.0,653000.0,627000.0
Accounts Payable,29305000.0,25348000.0,25308000.0
Total Assets,8444000.0,34941000.0,41465000.0
Total Non Current Assets,444000.0,4022000.0,8913000.0
Investments And Advances,,,0.0
Goodwill And Other Intangible Assets,14000.0,17000.0,28000.0
Net PPE,430000.0,4005000.0,8885000.0
Accumulated Depreciation,-3911000.0,-4896000.0,-4758000.0
Gross PPE,4341000.0,8901000.0,13643000.0
Leases,114000.0,114000.0,114000.0
Other Properties,815000.0,2928000.0,7264000.0
Machinery Furniture Equipment,3412000.0,5859000.0,6265000.0
Properties,0.0,0.0,0.0
Current Assets,8000000.0,30919000.0,32552000.0
Other Current Assets,,-11634000.0,7000.0
Restricted Cash,1189000.0,1161000.0,1139000.0
Prepaid Assets,2406000.0,9771000.0,9797000.0
Inventory,267000.0,982000.0,2423000.0
Finished Goods,267000.0,430000.0,1313000.0
Work In Process,,,0.0
Raw Materials,0.0,552000.0,1110000.0
Receivables,0.0,30492000.0,19038000.0
Receivables Adjustments Allowances,-31207000.0,,-10787000.0
Other Receivables,28057000.0,27412000.0,26810000.0
Duefrom Related Parties Current,,,0.0
Taxes Receivable,3150000.0,3080000.0,3015000.0
Loans Receivable,,,0.0
Accounts Receivable,0.0,,0.0
Allowance For Doubtful Accounts Receivable,-5333000.0,,-5333000.0
Gross Accounts Receivable,5333000.0,,5333000.0
Cash Cash Equivalents And Short Term Investments,4138000.0,147000.0,148000.0
Cash And Cash Equivalents,4138000.0,147000.0,148000.0
