,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,330337.0,184504.0,176652.0
Share Issued,330337.0,184504.0,176652.0
Net Debt,46851627.0,39432399.0,20887884.0
Total Debt,128219902.0,63584872.0,35787676.0
Tangible Book Value,30256358.0,17308792.0,17121478.0
Invested Capital,157351143.0,79778352.0,51911335.0
Working Capital,21938591.0,6584334.0,-10182729.0
Net Tangible Assets,30256358.0,17308792.0,17121478.0
Capital Lease Obligations,1125117.0,1115312.0,997819.0
Common Stock Equity,30256358.0,17308792.0,17121478.0
Total Capitalization,47735461.0,35245739.0,19049572.0
Total Equity Gross Minority Interest,30256359.0,17308792.0,17121478.0
Minority Interest,1.0,,0.0
Stockholders Equity,30256358.0,17308792.0,17121478.0
Gains Losses Not Affecting Retained Earnings,1218932.0,1567019.0,1837197.0
Other Equity Adjustments,1218932.0,1567019.0,1837197.0
Retained Earnings,95920.0,5929426.0,7859024.0
Capital Stock,28941506.0,9812347.0,7425257.0
Common Stock,28941506.0,9812347.0,7425257.0
Total Liabilities Net Minority Interest,159492241.0,104663740.0,97170652.0
Total Non Current Liabilities Net Minority Interest,17990725.0,18590841.0,2570771.0
Other Non Current Liabilities,,1.0,
Long Term Debt And Capital Lease Obligation,17990725.0,18590840.0,2570771.0
Long Term Capital Lease Obligation,511622.0,653893.0,642677.0
Long Term Debt,17479103.0,17936947.0,1928094.0
Current Liabilities,141501516.0,86072899.0,94599881.0
Current Deferred Liabilities,2080632.0,1964674.0,818931.0
Current Deferred Revenue,2080632.0,1964674.0,818931.0
Current Debt And Capital Lease Obligation,110229177.0,44994032.0,33216905.0
Current Capital Lease Obligation,613495.0,461419.0,355142.0
Current Debt,109615682.0,44532613.0,32861763.0
Other Current Borrowings,108877272.0,43042702.0,31396163.0
Line Of Credit,738410.0,1489911.0,1465600.0
Pensionand Other Post Retirement Benefit Plans Current,464136.0,353692.0,683062.0
Payables And Accrued Expenses,28727571.0,38760501.0,59880983.0
Payables,28727571.0,38760501.0,59880983.0
Other Payable,6406695.0,10491985.0,30314506.0
Dueto Related Parties Current,3901595.0,3114186.0,2168066.0
Total Tax Payable,104021.0,0.0,1597.0
Income Tax Payable,104021.0,0.0,1597.0
Accounts Payable,18315260.0,25154330.0,27396814.0
Total Assets,189748600.0,121972532.0,114292130.0
Total Non Current Assets,26308493.0,29315299.0,29874978.0
Non Current Deferred Assets,175810.0,609217.0,74000.0
Non Current Deferred Taxes Assets,175810.0,609217.0,74000.0
Non Current Accounts Receivable,1508742.0,2195683.0,2478739.0
Investments And Advances,1923775.0,,0.0
Long Term Equity Investment,1923775.0,,0.0
Investmentsin Associatesat Cost,1923775.0,,0.0
Net PPE,22700166.0,26510399.0,27322239.0
Accumulated Depreciation,-3684534.0,,-1396325.0
Gross PPE,26384700.0,26510399.0,28718564.0
Construction In Progress,849027.0,706466.0,642116.0
Other Properties,362137.0,67894.0,59389.0
Machinery Furniture Equipment,24485673.0,25139874.0,27277815.0
Buildings And Improvements,687863.0,596165.0,739244.0
Properties,0.0,0.0,0.0
Current Assets,163440107.0,92657233.0,84417152.0
Other Current Assets,711.0,3490940.0,
Prepaid Assets,17369775.0,14192005.0,12704128.0
Inventory,2457916.0,1377332.0,3049405.0
Receivables,63368547.0,50559795.0,54761646.0
Receivables Adjustments Allowances,-2242989.0,-853500.0,-580425.0
Other Receivables,42331516.0,21412522.0,34799539.0
Duefrom Related Parties Current,2457382.0,6380850.0,2420493.0
Taxes Receivable,0.0,821322.0,758543.0
Accounts Receivable,20822638.0,22798601.0,17363496.0
Cash Cash Equivalents And Short Term Investments,80243158.0,23037161.0,13901973.0
Cash And Cash Equivalents,80243158.0,23037161.0,13901973.0
Cash Financial,80243158.0,23037161.0,13901973.0
