,2025-12-31,2025-09-30,2024-12-31
Ordinary Shares Number,8143757.0,7143757.0,5608757.0
Share Issued,8143757.0,7143757.0,5608757.0
Net Debt,,1101889.0,2364262.0
Total Debt,3442928.0,3425472.0,3354907.0
Tangible Book Value,23162160.0,22529972.0,21134514.0
Invested Capital,26580660.0,25904472.0,24373014.0
Working Capital,-1001299.0,-1936442.0,-3379426.0
Net Tangible Assets,23162160.0,22529972.0,21134514.0
Capital Lease Obligations,24428.0,50972.0,116407.0
Common Stock Equity,23162160.0,22529972.0,21134514.0
Total Capitalization,23162160.0,22529972.0,21134514.0
Total Equity Gross Minority Interest,13791547.0,13162404.0,11777061.0
Minority Interest,-9370613.0,-9367568.0,-9357453.0
Stockholders Equity,23162160.0,22529972.0,21134514.0
Other Equity Interest,47000.0,,
Gains Losses Not Affecting Retained Earnings,-92310.0,-158805.0,89162.0
Other Equity Adjustments,-92310.0,-158805.0,89162.0
Retained Earnings,-73792798.0,-73485303.0,-72429528.0
Additional Paid In Capital,97000188.0,96174010.0,93474825.0
Capital Stock,80.0,70.0,55.0
Common Stock,80.0,70.0,55.0
Total Liabilities Net Minority Interest,4899823.0,4416347.0,4353162.0
Total Non Current Liabilities Net Minority Interest,306000.0,0.0,14182.0
Derivative Product Liabilities,306000.0,,0.0
Long Term Debt And Capital Lease Obligation,0.0,0.0,14182.0
Long Term Capital Lease Obligation,0.0,0.0,14182.0
Current Liabilities,4593823.0,4416347.0,4338980.0
Current Debt And Capital Lease Obligation,3442928.0,3425472.0,3340725.0
Current Capital Lease Obligation,24428.0,50972.0,102225.0
Current Debt,3418500.0,3374500.0,3238500.0
Other Current Borrowings,3418500.0,3374500.0,3238500.0
Payables And Accrued Expenses,1150895.0,990875.0,998255.0
Current Accrued Expenses,56279.0,12496.0,13375.0
Payables,1094616.0,978379.0,984880.0
Other Payable,1015436.0,898984.0,905236.0
Dueto Related Parties Current,79180.0,79395.0,79644.0
Total Assets,18691370.0,17578751.0,16130223.0
Total Non Current Assets,15098846.0,15098846.0,15170669.0
Non Current Prepaid Assets,0.0,0.0,71823.0
Investments And Advances,15098846.0,15098846.0,15098846.0
Goodwill And Other Intangible Assets,0.0,,0.0
Net PPE,0.0,0.0,0.0
Accumulated Depreciation,-4784728.0,-4784728.0,-4784728.0
Gross PPE,4784728.0,4784728.0,4784728.0
Leases,108187.0,108187.0,108187.0
Other Properties,4335722.0,4335722.0,4335722.0
Machinery Furniture Equipment,340819.0,340819.0,340819.0
Buildings And Improvements,,,0.0
Properties,0.0,0.0,0.0
Current Assets,3592524.0,2479905.0,959554.0
Prepaid Assets,139633.0,198540.0,80771.0
Receivables,0.0,8754.0,4545.0
Other Receivables,,8754.0,4545.0
Duefrom Related Parties Current,,,0.0
Accounts Receivable,,,0.0
Cash Cash Equivalents And Short Term Investments,3452891.0,2272611.0,874238.0
Cash And Cash Equivalents,3452891.0,2272611.0,874238.0
Cash Financial,3452891.0,2272611.0,874238.0
