,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,123344919.0,123344919.0,81780699.0,81780699.0,81780699.0,,
Share Issued,123344919.0,123344919.0,81780699.0,81780699.0,81780699.0,,
Net Debt,1128412.0,1190191.0,795306.0,1245840.0,1271350.0,,
Total Debt,1543244.0,1702612.0,1842546.0,1953805.0,2036555.0,,
Tangible Book Value,-2011791.0,-1308870.0,-3016709.0,-2583641.0,-2012929.0,,
Invested Capital,3530862.0,4422850.0,2886402.0,3462870.0,4149142.0,,
Working Capital,-1255278.0,-1345878.0,-3178279.0,-2669704.0,-2028207.0,,
Net Tangible Assets,-2011791.0,-1308870.0,-3016709.0,-2583641.0,-2012929.0,,
Capital Lease Obligations,281620.0,315283.0,347188.0,378409.0,408960.0,,
Common Stock Equity,2269238.0,3035521.0,1391044.0,1887474.0,2521547.0,,
Total Capitalization,3149017.0,3122341.0,1620299.0,2195001.0,2903392.0,,
Total Equity Gross Minority Interest,2269238.0,3035521.0,1391044.0,1887474.0,2521547.0,,
Stockholders Equity,2269238.0,3035521.0,1391044.0,1887474.0,2521547.0,,
Gains Losses Not Affecting Retained Earnings,,,,,,0.0,-821573.0
Other Equity Adjustments,,,,,,,-821573.0
Retained Earnings,-80794111.0,-79948536.0,-79588556.0,-79060183.0,-78394167.0,,
Additional Paid In Capital,3889931.0,3810639.0,3811822.0,3779879.0,3747936.0,,
Capital Stock,79173418.0,79173418.0,77167778.0,77167778.0,77167778.0,,
Common Stock,79173418.0,79173418.0,77167778.0,77167778.0,77167778.0,,
Total Liabilities Net Minority Interest,5621675.0,5419574.0,8115631.0,6341030.0,6479242.0,,
Total Non Current Liabilities Net Minority Interest,1015873.0,261311.0,440232.0,554208.0,663464.0,,
Long Term Debt And Capital Lease Obligation,1015873.0,261311.0,440232.0,554208.0,663464.0,,
Long Term Capital Lease Obligation,136094.0,174491.0,210977.0,246681.0,281619.0,,
Long Term Debt,879779.0,86820.0,229255.0,307527.0,381845.0,,
Current Liabilities,4605802.0,5158263.0,7675399.0,5786822.0,5815778.0,,
Current Deferred Liabilities,379238.0,389249.0,79462.0,112899.0,189958.0,,
Current Deferred Revenue,379238.0,389249.0,79462.0,112899.0,189958.0,,
Current Debt And Capital Lease Obligation,527371.0,1441301.0,1402314.0,1399597.0,1373091.0,,
Current Capital Lease Obligation,145526.0,140792.0,136211.0,131728.0,127341.0,,
Current Debt,381845.0,1300509.0,1266103.0,1267869.0,1245750.0,,
Other Current Borrowings,381845.0,1300509.0,1266103.0,1267869.0,1245750.0,,
Payables And Accrued Expenses,3699193.0,3327713.0,6193623.0,4274326.0,4252729.0,,
Payables,3699193.0,3327713.0,6193623.0,4274326.0,4252729.0,,
Total Tax Payable,,,,,,0.0,0.0
Income Tax Payable,,,,,,0.0,0.0
Accounts Payable,3699193.0,3327713.0,6193623.0,4274326.0,4252729.0,,
Total Assets,7890913.0,8455095.0,9506675.0,8228504.0,9000789.0,,
Total Non Current Assets,4540389.0,4642710.0,5009555.0,5111386.0,5213218.0,,
Non Current Note Receivables,,,,,,,272340.0
Non Current Accounts Receivable,,,272340.0,272340.0,272340.0,272340.0,
Goodwill And Other Intangible Assets,4281029.0,4344391.0,4407753.0,4471115.0,4534476.0,,
Other Intangible Assets,2532571.0,2595933.0,2659295.0,2722657.0,2786018.0,,
Goodwill,1748458.0,1748458.0,1748458.0,1748458.0,1748458.0,,
Net PPE,259360.0,298319.0,329462.0,367931.0,406402.0,,
Accumulated Depreciation,,-449758.0,,,,-295389.0,
Gross PPE,259360.0,748077.0,329462.0,367931.0,406402.0,,
Other Properties,259360.0,738229.0,329462.0,367931.0,406402.0,,
Machinery Furniture Equipment,,9848.0,,,,9848.0,
Current Assets,3350524.0,3812385.0,4497120.0,3117118.0,3787571.0,,
Prepaid Assets,665531.0,558224.0,171177.0,153868.0,168058.0,,
Inventory,2090250.0,2563122.0,3021966.0,2398304.0,2610225.0,,
Other Inventories,,368084.0,,,,436860.0,
Finished Goods,,839758.0,,,,416218.0,
Raw Materials,,1355280.0,,,,745392.0,
Receivables,461531.0,493901.0,603925.0,235390.0,653043.0,,
Other Receivables,,7781.0,,,,55547.0,
Accounts Receivable,461531.0,486120.0,603925.0,235390.0,653043.0,,
Allowance For Doubtful Accounts Receivable,,-65904.0,,,,-14000.0,
Gross Accounts Receivable,,552024.0,,,,485037.0,
Cash Cash Equivalents And Short Term Investments,133212.0,197138.0,700052.0,329556.0,356245.0,,
Cash And Cash Equivalents,133212.0,197138.0,700052.0,329556.0,356245.0,,
Cash Financial,133212.0,,700052.0,329556.0,356245.0,,371258.0
