,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,11062500.0,11062500.0,11062500.0
Share Issued,11062500.0,11062500.0,11062500.0
Total Debt,14296000.0,25616000.0,26304000.0
Tangible Book Value,35628000.0,42210000.0,45516000.0
Invested Capital,38628000.0,53210000.0,56516000.0
Working Capital,30614000.0,34224000.0,38585000.0
Net Tangible Assets,35628000.0,42210000.0,45516000.0
Capital Lease Obligations,11296000.0,14616000.0,15304000.0
Common Stock Equity,35628000.0,42210000.0,45516000.0
Total Capitalization,35628000.0,42210000.0,45516000.0
Total Equity Gross Minority Interest,35628000.0,42210000.0,45516000.0
Stockholders Equity,35628000.0,42210000.0,45516000.0
Gains Losses Not Affecting Retained Earnings,2453000.0,2218000.0,1698000.0
Other Equity Adjustments,2453000.0,2218000.0,1698000.0
Retained Earnings,2596000.0,9413000.0,13239000.0
Additional Paid In Capital,30570000.0,30570000.0,30570000.0
Capital Stock,9000.0,9000.0,9000.0
Common Stock,9000.0,9000.0,9000.0
Preferred Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,35804000.0,44882000.0,50896000.0
Total Non Current Liabilities Net Minority Interest,7093000.0,7587000.0,9482000.0
Long Term Debt And Capital Lease Obligation,7093000.0,7587000.0,9482000.0
Long Term Capital Lease Obligation,7093000.0,7587000.0,9482000.0
Current Liabilities,28711000.0,37295000.0,41414000.0
Current Debt And Capital Lease Obligation,7203000.0,18029000.0,16822000.0
Current Capital Lease Obligation,4203000.0,7029000.0,5822000.0
Current Debt,3000000.0,11000000.0,11000000.0
Line Of Credit,3000000.0,11000000.0,11000000.0
Payables And Accrued Expenses,21508000.0,19266000.0,24592000.0
Current Accrued Expenses,4413000.0,,6272000.0
Payables,17095000.0,19266000.0,18320000.0
Other Payable,2447000.0,5577000.0,36000.0
Dueto Related Parties Current,611000.0,380000.0,3056000.0
Total Tax Payable,0.0,,5000.0
Income Tax Payable,0.0,,5000.0
Accounts Payable,14037000.0,13309000.0,15223000.0
Total Assets,71432000.0,87092000.0,96412000.0
Total Non Current Assets,12107000.0,15573000.0,16413000.0
Net PPE,12107000.0,15573000.0,16413000.0
Accumulated Depreciation,-6977000.0,,-6742000.0
Gross PPE,19084000.0,15573000.0,23155000.0
Other Properties,11356000.0,15573000.0,15351000.0
Machinery Furniture Equipment,7728000.0,,7804000.0
Current Assets,59325000.0,71519000.0,79999000.0
Other Current Assets,,3462000.0,
Prepaid Assets,2066000.0,,1977000.0
Inventory,9802000.0,9602000.0,11502000.0
Finished Goods,4191000.0,,4566000.0
Work In Process,1190000.0,,2002000.0
Raw Materials,4421000.0,,4934000.0
Receivables,28416000.0,30195000.0,39044000.0
Other Receivables,756000.0,,769000.0
Taxes Receivable,900000.0,,933000.0
Accounts Receivable,26760000.0,30195000.0,37342000.0
Allowance For Doubtful Accounts Receivable,0.0,,0.0
Gross Accounts Receivable,26760000.0,,37342000.0
Cash Cash Equivalents And Short Term Investments,19041000.0,28260000.0,27476000.0
Cash And Cash Equivalents,19041000.0,28260000.0,27476000.0
Cash Financial,19041000.0,28260000.0,27476000.0
