,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,33000000.0,33000000.0,33000000.0
Share Issued,33000000.0,33000000.0,33000000.0
Net Debt,207357000.0,157663000.0,154772000.0
Total Debt,501239000.0,505651000.0,425941000.0
Tangible Book Value,223485000.0,234735000.0,315461000.0
Invested Capital,550619000.0,551052000.0,581631000.0
Working Capital,141311000.0,155460000.0,243666000.0
Net Tangible Assets,223485000.0,234735000.0,315461000.0
Capital Lease Obligations,182968000.0,199447000.0,171058000.0
Common Stock Equity,232348000.0,244848000.0,326748000.0
Total Capitalization,303773000.0,316036000.0,376748000.0
Total Equity Gross Minority Interest,196132000.0,232972000.0,315717000.0
Minority Interest,-36216000.0,-11876000.0,-11031000.0
Stockholders Equity,232348000.0,244848000.0,326748000.0
Retained Earnings,-114189000.0,-96602000.0,-162730000.0
Additional Paid In Capital,0.0,0.0,130019000.0
Capital Stock,330000000.0,330000000.0,330000000.0
Common Stock,330000000.0,330000000.0,330000000.0
Total Liabilities Net Minority Interest,721305000.0,704308000.0,579699000.0
Total Non Current Liabilities Net Minority Interest,217570000.0,231120000.0,178857000.0
Non Current Deferred Taxes Liabilities,5208000.0,2871000.0,4290000.0
Long Term Debt And Capital Lease Obligation,212362000.0,228249000.0,174567000.0
Long Term Capital Lease Obligation,140937000.0,157061000.0,124567000.0
Long Term Debt,71425000.0,71188000.0,50000000.0
Current Liabilities,503735000.0,473188000.0,400842000.0
Other Current Liabilities,28792000.0,46971000.0,23605000.0
Current Debt And Capital Lease Obligation,288877000.0,277402000.0,251374000.0
Current Capital Lease Obligation,42031000.0,42386000.0,46491000.0
Current Debt,246846000.0,235016000.0,204883000.0
Current Provisions,2000000.0,1986000.0,2006000.0
Payables,184066000.0,146829000.0,123857000.0
Other Payable,67137000.0,60296000.0,60386000.0
Total Tax Payable,1200000.0,1800000.0,1800000.0
Accounts Payable,115729000.0,84733000.0,61671000.0
Total Assets,917437000.0,937280000.0,895416000.0
Total Non Current Assets,272391000.0,308632000.0,250908000.0
Other Non Current Assets,13270000.0,11871000.0,10173000.0
Non Current Deferred Taxes Assets,14357000.0,20337000.0,17744000.0
Long Term Equity Investment,,,0.0
Goodwill And Other Intangible Assets,8863000.0,10113000.0,11287000.0
Net PPE,235901000.0,266311000.0,211704000.0
Gross PPE,235901000.0,266311000.0,211704000.0
Construction In Progress,3483000.0,4721000.0,4295000.0
Other Properties,232418000.0,261590000.0,207409000.0
Current Assets,645046000.0,628648000.0,644508000.0
Other Current Assets,38337000.0,43062000.0,25044000.0
Inventory,213777000.0,205183000.0,259848000.0
Other Receivables,86457000.0,82322000.0,86084000.0
Accounts Receivable,143487000.0,129508000.0,128390000.0
Gross Accounts Receivable,143487000.0,129508000.0,128390000.0
Cash Cash Equivalents And Short Term Investments,162988000.0,168573000.0,145142000.0
Other Short Term Investments,52074000.0,20032000.0,45031000.0
Cash And Cash Equivalents,110914000.0,148541000.0,100111000.0
