,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,70270936.0,71807190.0,72902981.0,72902981.0,72902981.0,
Share Issued,70270936.0,71807190.0,72902981.0,72902981.0,72902981.0,
Net Debt,1316142000.0,1487375000.0,1280627000.0,1280076000.0,1102398000.0,
Total Debt,1384603000.0,1532394000.0,1306379000.0,1308759000.0,1248880000.0,
Tangible Book Value,1116561000.0,1167388000.0,1192600000.0,1197858000.0,1212389000.0,
Invested Capital,2501164000.0,2699782000.0,2498979000.0,2506617000.0,2461269000.0,
Net Tangible Assets,1116561000.0,1167388000.0,1192600000.0,1197858000.0,1212389000.0,
Common Stock Equity,1116561000.0,1167388000.0,1192600000.0,1197858000.0,1212389000.0,
Preferred Stock Equity,,,,,,50000000.0
Total Capitalization,2501164000.0,2699782000.0,2498979000.0,2506617000.0,2461269000.0,
Total Equity Gross Minority Interest,1116561000.0,1167388000.0,1192600000.0,1197858000.0,1212389000.0,
Stockholders Equity,1116561000.0,1167388000.0,1192600000.0,1197858000.0,1212389000.0,
Other Equity Interest,-1633000.0,-1633000.0,-1633000.0,-1633000.0,-1633000.0,
Retained Earnings,-228021000.0,-195695000.0,-187472000.0,-182214000.0,-167683000.0,
Additional Paid In Capital,1345512000.0,1363998000.0,1380976000.0,1380976000.0,1380976000.0,
Capital Stock,703000.0,718000.0,729000.0,729000.0,729000.0,
Common Stock,703000.0,718000.0,729000.0,729000.0,729000.0,
Preferred Stock,,0.0,0.0,0.0,0.0,50000000.0
Total Liabilities Net Minority Interest,1441052000.0,1622779000.0,1365326000.0,1376819000.0,1321419000.0,
Derivative Product Liabilities,-15000.0,252000.0,878000.0,759000.0,1808000.0,
Long Term Debt And Capital Lease Obligation,1384603000.0,1532394000.0,1306379000.0,1308759000.0,1248880000.0,
Payables,53955000.0,84983000.0,56635000.0,62254000.0,65778000.0,
Other Payable,15862000.0,15621000.0,15591000.0,14925000.0,14391000.0,
Accounts Payable,38093000.0,69362000.0,41044000.0,47329000.0,51387000.0,
Total Assets,2557613000.0,2790167000.0,2557926000.0,2574677000.0,2533808000.0,
Investments And Advances,2277105000.0,2464220000.0,2423531000.0,2335703000.0,2245932000.0,
Investmentin Financial Assets,2277105000.0,2464220000.0,2423531000.0,2335703000.0,2245932000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,2277105000.0,2463922000.0,2422630000.0,2334961000.0,2245626000.0,
Prepaid Assets,,,9547000.0,9539000.0,11195000.0,6169000.0
Receivables,173692000.0,239435000.0,72580000.0,180217000.0,25798000.0,
Cash And Cash Equivalents,68461000.0,45019000.0,25752000.0,28683000.0,146482000.0,
Cash Cash Equivalents And Federal Funds Sold,97241000.0,76493000.0,52268000.0,49218000.0,250883000.0,
