,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,62984603.0,61580151.0,60008421.0,55430255.0,54949284.0,
Share Issued,62984603.0,61580151.0,60008421.0,55430255.0,54949284.0,
Net Debt,65617000.0,24402000.0,,,,
Total Debt,102056000.0,102394000.0,6124000.0,1827000.0,2809000.0,
Tangible Book Value,-13009000.0,12390000.0,32168000.0,-119456000.0,67312000.0,
Invested Capital,84384000.0,109908000.0,33218000.0,-118181000.0,68812000.0,
Working Capital,92274000.0,117656000.0,45560000.0,-37403000.0,59876000.0,
Net Tangible Assets,-13009000.0,12390000.0,32168000.0,-119456000.0,67312000.0,
Capital Lease Obligations,5263000.0,5701000.0,6124000.0,1827000.0,2809000.0,
Common Stock Equity,-12409000.0,13215000.0,33218000.0,-118181000.0,68812000.0,
Total Capitalization,84384000.0,109908000.0,33218000.0,-118181000.0,68812000.0,
Total Equity Gross Minority Interest,-12409000.0,13215000.0,33218000.0,-118181000.0,68812000.0,
Stockholders Equity,-12409000.0,13215000.0,33218000.0,-118181000.0,68812000.0,
Gains Losses Not Affecting Retained Earnings,-30000.0,-4000.0,0.0,-5000.0,-7000.0,
Other Equity Adjustments,-30000.0,-4000.0,,-5000.0,-7000.0,47000.0
Retained Earnings,-792268000.0,-757289000.0,-731975000.0,-839470000.0,-646728000.0,
Additional Paid In Capital,779883000.0,770502000.0,765187000.0,721288000.0,715541000.0,
Capital Stock,6000.0,6000.0,6000.0,6000.0,6000.0,
Common Stock,6000.0,6000.0,6000.0,6000.0,6000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,159709000.0,166486000.0,59577000.0,209330000.0,45737000.0,
Total Non Current Liabilities Net Minority Interest,129892000.0,130617000.0,38707000.0,103611000.0,13833000.0,
Other Non Current Liabilities,,,515000.0,1472000.0,,
Derivative Product Liabilities,29261000.0,29711000.0,33611000.0,102136000.0,13658000.0,
Long Term Debt And Capital Lease Obligation,100631000.0,100906000.0,4581000.0,3000.0,175000.0,
Long Term Capital Lease Obligation,3838000.0,4213000.0,4581000.0,3000.0,175000.0,
Long Term Debt,96793000.0,96693000.0,,,,
Current Liabilities,29817000.0,35869000.0,20870000.0,105719000.0,31904000.0,
Other Current Liabilities,3575000.0,2204000.0,1262000.0,89824000.0,14894000.0,
Current Deferred Liabilities,414000.0,284000.0,293000.0,1024000.0,1114000.0,
Current Deferred Revenue,414000.0,284000.0,293000.0,1024000.0,1114000.0,
Current Debt And Capital Lease Obligation,1425000.0,1488000.0,1543000.0,1824000.0,2634000.0,
Current Capital Lease Obligation,1425000.0,1488000.0,1543000.0,1824000.0,2634000.0,
Pensionand Other Post Retirement Benefit Plans Current,7846000.0,13945000.0,3573000.0,2445000.0,4712000.0,
Payables And Accrued Expenses,16557000.0,17948000.0,14199000.0,10602000.0,8550000.0,
Current Accrued Expenses,11944000.0,12063000.0,9786000.0,5809000.0,4585000.0,
Payables,4613000.0,5885000.0,4413000.0,4793000.0,3965000.0,
Accounts Payable,4613000.0,5885000.0,4413000.0,4793000.0,3965000.0,
Total Assets,147300000.0,179701000.0,92795000.0,91149000.0,114549000.0,
Total Non Current Assets,25209000.0,26176000.0,26365000.0,22833000.0,22769000.0,
Other Non Current Assets,40000.0,26000.0,13000.0,,191000.0,2491000.0
Non Current Prepaid Assets,500000.0,500000.0,500000.0,309000.0,815000.0,
Non Current Accounts Receivable,906000.0,1500000.0,1500000.0,1500000.0,,
Investments And Advances,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,
Long Term Equity Investment,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,
Goodwill And Other Intangible Assets,600000.0,825000.0,1050000.0,1275000.0,1500000.0,
Net PPE,18163000.0,18325000.0,18302000.0,14749000.0,15263000.0,
Accumulated Depreciation,-16039000.0,-17224000.0,-16151000.0,-15048000.0,-13907000.0,
Gross PPE,34202000.0,35549000.0,34453000.0,29797000.0,29170000.0,
Leases,3479000.0,3413000.0,3413000.0,3413000.0,3380000.0,
Construction In Progress,7536000.0,6863000.0,4323000.0,4356000.0,3419000.0,
Other Properties,21621000.0,21506000.0,22969000.0,18297000.0,18673000.0,
Machinery Furniture Equipment,1566000.0,3767000.0,3748000.0,3731000.0,3698000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,122091000.0,153525000.0,66430000.0,68316000.0,91780000.0,
Other Current Assets,1458000.0,9039000.0,869000.0,830000.0,3377000.0,
Prepaid Assets,4246000.0,4160000.0,2952000.0,3497000.0,2665000.0,
Inventory,5984000.0,5787000.0,4949000.0,3659000.0,3882000.0,
Finished Goods,1249000.0,1164000.0,1090000.0,825000.0,1413000.0,
Work In Process,740000.0,897000.0,752000.0,658000.0,716000.0,
Raw Materials,3995000.0,3726000.0,3107000.0,2176000.0,1753000.0,
Receivables,10899000.0,12640000.0,8772000.0,10481000.0,860000.0,
Other Receivables,7445000.0,9277000.0,6826000.0,6585000.0,85000.0,
Accounts Receivable,3454000.0,3363000.0,1946000.0,3896000.0,775000.0,
Cash Cash Equivalents And Short Term Investments,99504000.0,121899000.0,48888000.0,49849000.0,80996000.0,
Other Short Term Investments,68328000.0,49608000.0,3200000.0,28106000.0,59785000.0,
Cash And Cash Equivalents,31176000.0,72291000.0,45688000.0,21743000.0,21211000.0,
Cash Equivalents,17551000.0,55601000.0,16747000.0,11689000.0,8900000.0,
Cash Financial,13625000.0,16690000.0,28941000.0,10054000.0,12311000.0,
