,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,38729250.0,26986950.0,26986950.0
Share Issued,38729250.0,26986950.0,26986950.0
Net Debt,58725357.0,67028999.0,43367746.0
Total Debt,81321424.0,89698201.0,50499808.0
Tangible Book Value,-25439310.0,-23977996.0,-19534158.0
Invested Capital,68459841.0,75990930.0,34367938.0
Working Capital,-28422197.0,-18698359.0,-23745736.0
Net Tangible Assets,-25439310.0,-23977996.0,-19534158.0
Capital Lease Obligations,757596.0,2747804.0,5867599.0
Common Stock Equity,-12103987.0,-10959467.0,-10264271.0
Total Capitalization,27455065.0,27907736.0,16146430.0
Total Equity Gross Minority Interest,15892170.0,25273155.0,27294673.0
Minority Interest,27996157.0,36232622.0,37558944.0
Stockholders Equity,-12103987.0,-10959467.0,-10264271.0
Other Equity Interest,910593.0,,-100000.0
Gains Losses Not Affecting Retained Earnings,100199.0,121471.0,-99204.0
Other Equity Adjustments,100199.0,121471.0,-99204.0
Retained Earnings,-58883066.0,-43504510.0,-42243463.0
Additional Paid In Capital,45764415.0,32420874.0,32175698.0
Capital Stock,3872.0,2698.0,2698.0
Common Stock,3872.0,2698.0,2698.0
Total Liabilities Net Minority Interest,140544279.0,150122085.0,115728359.0
Total Non Current Liabilities Net Minority Interest,39878853.0,40706191.0,28971750.0
Tradeand Other Payables Non Current,0.0,1388878.0,1338719.0
Non Current Deferred Liabilities,197392.0,192918.0,189551.0
Non Current Deferred Taxes Liabilities,197392.0,192918.0,189551.0
Long Term Debt And Capital Lease Obligation,39681461.0,39124395.0,27443480.0
Long Term Capital Lease Obligation,122409.0,257192.0,1032779.0
Long Term Debt,39559052.0,38867203.0,26410701.0
Current Liabilities,100665426.0,109415894.0,86756609.0
Other Current Liabilities,976139.0,103220.0,209727.0
Current Deferred Liabilities,14880622.0,5508627.0,4858973.0
Current Deferred Revenue,14880622.0,5508627.0,4858973.0
Current Debt And Capital Lease Obligation,41639963.0,50573806.0,23056328.0
Current Capital Lease Obligation,635187.0,2490612.0,4834820.0
Current Debt,41004776.0,48083194.0,18221508.0
Other Current Borrowings,29375697.0,28729896.0,485556.0
Line Of Credit,5862922.0,5723379.0,1643993.0
Current Notes Payable,5766157.0,13629919.0,16091959.0
Payables And Accrued Expenses,43168702.0,53230241.0,58631581.0
Current Accrued Expenses,1593435.0,1758432.0,1307716.0
Payables,41575267.0,51471809.0,57323865.0
Other Payable,1887024.0,8362616.0,1110440.0
Dueto Related Parties Current,2164677.0,2445455.0,4196805.0
Total Tax Payable,708875.0,1426541.0,2056885.0
Income Tax Payable,505150.0,501041.0,491745.0
Accounts Payable,36814691.0,39237197.0,49959735.0
Total Assets,156436449.0,175395240.0,143023032.0
Total Non Current Assets,84193220.0,84677705.0,80012159.0
Non Current Prepaid Assets,178033.0,4623626.0,1873577.0
Investments And Advances,2246308.0,2094050.0,2007957.0
Goodwill And Other Intangible Assets,13335323.0,13018529.0,9269887.0
Other Intangible Assets,13335323.0,13018529.0,9269887.0
Net PPE,68433556.0,64941500.0,66860738.0
Accumulated Depreciation,-15268107.0,-11721547.0,-9034739.0
Gross PPE,83701663.0,76663047.0,75895477.0
Leases,430022.0,407846.0,400264.0
Construction In Progress,5473949.0,1845184.0,4160440.0
Other Properties,3241662.0,3206744.0,6175531.0
Machinery Furniture Equipment,41906651.0,40453711.0,36276413.0
Buildings And Improvements,32649379.0,30749562.0,28882829.0
Properties,0.0,0.0,0.0
Current Assets,72243229.0,90717535.0,63010873.0
Restricted Cash,6311630.0,7486988.0,8096121.0
Prepaid Assets,5527811.0,5616148.0,3438449.0
Inventory,24110221.0,30335511.0,17660390.0
Other Inventories,4862.0,4746.0,4658.0
Finished Goods,2964114.0,1841026.0,3299796.0
Work In Process,17458608.0,22841097.0,11735123.0
Raw Materials,3682637.0,5648642.0,2620813.0
Receivables,14455096.0,27357490.0,32551450.0
Receivables Adjustments Allowances,-142998.0,-139595.0,-136999.0
Other Receivables,455921.0,1891737.0,772252.0
Duefrom Related Parties Current,762474.0,1031892.0,542108.0
Accrued Interest Receivable,,,0.0
Notes Receivable,3309930.0,1267601.0,2381940.0
Loans Receivable,128698.0,,0.0
Accounts Receivable,9941071.0,23305855.0,28992149.0
Allowance For Doubtful Accounts Receivable,-8136400.0,-7989047.0,-7909571.0
Gross Accounts Receivable,18077471.0,31294902.0,36901720.0
Cash Cash Equivalents And Short Term Investments,21838471.0,19921398.0,1264463.0
Cash And Cash Equivalents,21838471.0,19921398.0,1264463.0
